graph_encoder,relative_step,n_available,tracking_rate_mean,connectivity_mean,chain_closed_mean,recovery_cdf
multi_relation,-20,100,0.333333,0.778333,0,0
multi_relation,-19,100,0.333333,0.8,0,0
multi_relation,-18,100,0.333333,0.821667,0,0
multi_relation,-17,100,0.333333,0.826667,0,0
multi_relation,-16,100,0.333333,0.875,0,0
multi_relation,-15,100,0.333333,0.81,0,0
multi_relation,-14,100,0.333333,0.803333,0,0
multi_relation,-13,100,0.333333,0.853333,0,0
multi_relation,-12,100,0.343333,0.82,0,0
multi_relation,-11,100,0.476667,0.871667,0,0
multi_relation,-10,100,0.573333,0.846667,0,0
multi_relation,-9,100,0.64,0.815,0,0
multi_relation,-8,100,0.663333,0.806667,0,0
multi_relation,-7,100,0.94,0.848333,0,0
multi_relation,-6,100,1,0.87,0,0
multi_relation,-5,100,1,0.833333,0,0
multi_relation,-4,100,1,0.878333,0,0
multi_relation,-3,100,1,0.803333,0,0
multi_relation,-2,100,1,0.84,0,0
multi_relation,-1,100,1,0.858333,0,0
multi_relation,0,100,1,0.838333,0,0
multi_relation,1,100,1,0.226667,0,0
multi_relation,2,100,1,0.22,0,0
multi_relation,3,100,0.99,0.233333,0,0
multi_relation,4,100,0.99,0.228333,0.18,0.18
multi_relation,5,82,0.979675,0.231707,0.353659,0.353659
multi_relation,6,53,0.981132,0.232704,0.377358,0.377358
multi_relation,7,33,0.959596,0.257576,0.484848,0.484848
multi_relation,8,17,0.901961,0.196078,0.235294,0.235294
multi_relation,9,13,0.820513,0.230769,0.230769,0.230769
multi_relation,10,10,0.766667,0.233333,0.4,0.4
multi_relation,11,6,0.555556,0.25,0.166667,0.166667
multi_relation,12,5,0.533333,0.2,0,0
multi_relation,13,5,0.533333,0.166667,0,0
multi_relation,14,5,0.533333,0.233333,0,0
multi_relation,15,5,0.466667,0.233333,0,0
multi_relation,16,5,0.466667,0.266667,0,0
multi_relation,17,5,0.333333,0.3,0,0
multi_relation,18,5,0.0666667,0.2,0,0
multi_relation,19,5,0,0.166667,0,0
multi_relation,20,5,0,0.233333,0,0
multi_relation,21,5,0,0.2,0,0
multi_relation,22,5,0,0.2,0,0
multi_relation,23,5,0,0.233333,0,0
multi_relation,24,5,0,0.2,0,0
multi_relation,25,5,0,0.233333,0,0
multi_relation,26,5,0,0.233333,0,0
multi_relation,27,5,0,0.233333,0,0
multi_relation,28,5,0,0.3,0,0
multi_relation,29,5,0,0.266667,0,0
multi_relation,30,5,0,0.2,0,0
multi_relation,31,5,0,0.233333,0,0
multi_relation,32,5,0,0.133333,0,0
multi_relation,33,5,0,0.2,0,0
multi_relation,34,5,0,0.1,0,0
multi_relation,35,5,0,0.1,0,0
multi_relation,36,5,0,0.0666667,0,0
multi_relation,37,5,0,0.1,0,0
multi_relation,38,5,0,0.0666667,0,0
multi_relation,39,5,0,0.133333,0,0
multi_relation,40,5,0,0.0666667,0,0
multi_relation,41,5,0,0.1,0,0
multi_relation,42,5,0,0.0666667,0,0
multi_relation,43,5,0,0.133333,0,0
multi_relation,44,5,0,0.1,0,0
multi_relation,45,5,0,0.133333,0,0
multi_relation,46,5,0,0.1,0,0
multi_relation,47,5,0,0.0666667,0,0
multi_relation,48,5,0,0.0333333,0,0
multi_relation,49,5,0,0.0333333,0,0
multi_relation,50,5,0,0.0666667,0,0
multi_relation,51,5,0,0.0666667,0,0
multi_relation,52,5,0,0,0,0
multi_relation,53,5,0,0,0,0
multi_relation,54,5,0,0,0,0
multi_relation,55,5,0,0,0,0
multi_relation,56,5,0,0,0,0
multi_relation,57,5,0,0,0,0
multi_relation,58,5,0,0,0,0
multi_relation,59,5,0,0,0,0
multi_relation,60,5,0,0,0,0
multi_relation,61,5,0,0,0,0
multi_relation,62,5,0,0,0,0
multi_relation,63,5,0,0,0,0
multi_relation,64,5,0,0,0,0
multi_relation,65,5,0,0,0,0
multi_relation,66,5,0,0,0,0
multi_relation,67,5,0,0,0,0
multi_relation,68,5,0,0,0,0
multi_relation,69,5,0,0,0,0
multi_relation,70,5,0,0,0,0
multi_relation,71,5,0,0,0,0
multi_relation,72,5,0,0,0,0
multi_relation,73,5,0,0,0,0
multi_relation,74,5,0,0,0,0
multi_relation,75,5,0,0,0,0
multi_relation,76,5,0,0,0,0
multi_relation,77,5,0,0,0,0
multi_relation,78,5,0,0,0,0
multi_relation,79,5,0,0,0,0
multi_relation,80,5,0,0,0,0
multi_relation,81,5,0,0.0666667,0,0
multi_relation,82,5,0,0.0666667,0,0
multi_relation,83,5,0,0.0666667,0,0
multi_relation,84,5,0,0.0333333,0,0
multi_relation,85,5,0,0.0333333,0,0
multi_relation,86,5,0,0.0333333,0,0
multi_relation,87,5,0,0.0333333,0,0
multi_relation,88,5,0,0.0333333,0,0
multi_relation,89,5,0,0.0666667,0,0
multi_relation,90,5,0,0.0333333,0,0
multi_relation,91,5,0,0,0,0
multi_relation,92,5,0,0.0666667,0,0
multi_relation,93,5,0,0.0333333,0,0
multi_relation,94,5,0,0.0333333,0,0
multi_relation,95,5,0,0,0,0
multi_relation,96,5,0,0,0,0
multi_relation,97,5,0,0,0,0
multi_relation,98,5,0,0,0,0
multi_relation,99,5,0,0,0,0
multi_relation,100,5,0,0,0,0
multi_relation,101,5,0,0,0,0
multi_relation,102,5,0,0,0,0
multi_relation,103,5,0,0,0,0
multi_relation,104,5,0,0,0,0
multi_relation,105,5,0,0,0,0
multi_relation,106,5,0,0,0,0
multi_relation,107,5,0,0,0,0
multi_relation,108,5,0,0,0,0
multi_relation,109,5,0,0,0,0
multi_relation,110,5,0,0,0,0
multi_relation,111,5,0,0,0,0
multi_relation,112,5,0,0,0,0
multi_relation,113,5,0,0,0,0
multi_relation,114,5,0,0,0,0
multi_relation,115,5,0,0,0,0
multi_relation,116,5,0,0,0,0
multi_relation,117,5,0,0,0,0
multi_relation,118,5,0,0,0,0
multi_relation,119,5,0,0,0,0
multi_relation,120,5,0,0,0,0
multi_relation,121,5,0,0,0,0
multi_relation,122,5,0,0,0,0
multi_relation,123,5,0,0,0,0
multi_relation,124,5,0,0,0,0
multi_relation,125,5,0,0,0,0
multi_relation,126,5,0,0,0,0
multi_relation,127,5,0,0,0,0
multi_relation,128,5,0,0,0,0
multi_relation,129,5,0,0,0,0
multi_relation,130,5,0,0,0,0
multi_relation,131,5,0,0,0,0
multi_relation,132,5,0,0,0,0
multi_relation,133,5,0,0,0,0
multi_relation,134,5,0,0,0,0
multi_relation,135,5,0,0,0,0
multi_relation,136,5,0,0,0,0
multi_relation,137,5,0,0,0,0
multi_relation,138,5,0,0,0,0
multi_relation,139,5,0,0,0,0
multi_relation,140,5,0,0,0,0
multi_relation,141,5,0,0,0,0
multi_relation,142,5,0,0,0,0
multi_relation,143,5,0,0,0,0
multi_relation,144,5,0,0,0,0
multi_relation,145,5,0,0,0,0
multi_relation,146,5,0,0,0,0
multi_relation,147,5,0,0,0,0
multi_relation,148,5,0,0,0,0
multi_relation,149,5,0,0,0,0
multi_relation,150,5,0,0,0,0
multi_relation,151,5,0,0,0,0
multi_relation,152,5,0,0,0,0
multi_relation,153,5,0,0,0,0
multi_relation,154,5,0,0,0,0
multi_relation,155,5,0,0,0,0
multi_relation,156,5,0,0,0,0
multi_relation,157,5,0,0,0,0
multi_relation,158,5,0,0,0,0
multi_relation,159,5,0,0,0,0
multi_relation,160,5,0,0,0,0
multi_relation,161,5,0,0,0,0
multi_relation,162,5,0,0,0,0
multi_relation,163,5,0,0,0,0
multi_relation,164,5,0,0,0,0
multi_relation,165,5,0,0,0,0
multi_relation,166,5,0,0,0,0
multi_relation,167,5,0,0,0,0
multi_relation,168,5,0,0,0,0
multi_relation,169,5,0,0,0,0
multi_relation,170,5,0,0,0,0
multi_relation,171,5,0,0,0,0
multi_relation,172,5,0,0,0,0
multi_relation,173,5,0,0,0,0
multi_relation,174,5,0,0,0,0
multi_relation,175,5,0,0,0,0
multi_relation,176,5,0,0,0,0
multi_relation,177,5,0,0,0,0
multi_relation,178,5,0,0,0,0
multi_relation,179,5,0,0,0,0
multi_relation,180,5,0,0,0,0
multi_relation,181,5,0,0,0,0
multi_relation,182,5,0,0,0,0
multi_relation,183,5,0,0,0,0
multi_relation,184,5,0,0,0,0
multi_relation,185,5,0,0,0,0
multi_relation,186,5,0,0,0,0
multi_relation,187,5,0,0,0,0
multi_relation,188,5,0,0,0,0
multi_relation,189,5,0,0,0,0
multi_relation,190,5,0,0,0,0
multi_relation,191,5,0,0,0,0
multi_relation,192,5,0,0,0,0
multi_relation,193,5,0,0,0,0
multi_relation,194,5,0,0,0,0
multi_relation,195,5,0,0,0,0
multi_relation,196,5,0,0,0,0
multi_relation,197,5,0,0,0,0
multi_relation,198,5,0,0,0,0
multi_relation,199,5,0,0,0,0
multi_relation,200,5,0,0,0,0
multi_relation,201,5,0,0,0,0
multi_relation,202,5,0,0,0,0
multi_relation,203,5,0,0,0,0
multi_relation,204,5,0,0,0,0
multi_relation,205,5,0,0,0,0
multi_relation,206,5,0,0,0,0
multi_relation,207,5,0,0,0,0
multi_relation,208,5,0,0,0,0
multi_relation,209,5,0,0,0,0
multi_relation,210,5,0,0,0,0
multi_relation,211,5,0,0,0,0
multi_relation,212,5,0,0,0,0
multi_relation,213,5,0,0,0,0
multi_relation,214,5,0,0,0,0
multi_relation,215,5,0,0,0,0
multi_relation,216,5,0,0,0,0
multi_relation,217,5,0,0,0,0
multi_relation,218,5,0,0,0,0
multi_relation,219,5,0,0,0,0
multi_relation,220,5,0,0,0,0
