graph_encoder,relative_step,n_available,tracking_rate_mean,connectivity_mean,chain_closed_mean,recovery_cdf
multi_relation,88,2,0,0.0833333,0,0
multi_relation,89,2,0,0.333333,0,0
multi_relation,90,2,0,0.166667,0,0
multi_relation,91,2,0,0.333333,0,0
multi_relation,92,2,0,0.25,0,0
multi_relation,93,2,0,0.25,0,0
multi_relation,94,2,0,0.333333,0,0
multi_relation,95,2,0,0.166667,0,0
multi_relation,96,2,0,0.25,0,0
multi_relation,97,2,0,0.333333,0,0
multi_relation,98,2,0,0.166667,0,0
multi_relation,99,2,0,0.166667,0,0
multi_relation,100,2,0,0,0,0
multi_relation,101,2,0,0.25,0,0
multi_relation,102,2,0,0.333333,0,0
multi_relation,103,2,0,0.25,0,0
multi_relation,104,2,0,0.0833333,0,0
multi_relation,105,2,0,0.166667,0,0
multi_relation,106,2,0,0.0833333,0,0
multi_relation,107,2,0,0.166667,0,0
multi_relation,108,2,0,0.25,0,0
multi_relation,109,2,0,0.333333,0,0
multi_relation,110,2,0,0.166667,0,0
multi_relation,111,2,0,0.333333,0,0
multi_relation,112,2,0,0.166667,0,0
multi_relation,113,2,0,0.25,0,0
multi_relation,114,2,0,0.25,0,0
multi_relation,115,2,0,0.166667,0,0
multi_relation,116,2,0,0.166667,0,0
multi_relation,117,2,0,0.166667,0,0
multi_relation,118,2,0,0.166667,0,0
multi_relation,119,2,0,0.166667,0,0
multi_relation,120,2,0,0.166667,0,0
multi_relation,121,2,0,0.0833333,0,0
multi_relation,122,2,0,0,0,0
multi_relation,123,2,0,0,0,0
multi_relation,124,2,0,0,0,0
multi_relation,125,2,0,0,0,0
multi_relation,126,2,0,0,0,0
multi_relation,127,2,0,0,0,0
multi_relation,128,2,0,0,0,0
multi_relation,129,2,0,0,0,0
multi_relation,130,2,0,0,0,0
multi_relation,131,2,0,0,0,0
multi_relation,132,2,0,0,0,0
multi_relation,133,2,0,0,0,0
multi_relation,134,2,0,0,0,0
multi_relation,135,2,0,0,0,0
multi_relation,136,2,0,0,0,0
multi_relation,137,2,0,0,0,0
multi_relation,138,2,0,0,0,0
multi_relation,139,2,0,0,0,0
multi_relation,140,2,0,0,0,0
multi_relation,141,2,0,0,0,0
multi_relation,142,2,0,0,0,0
multi_relation,143,2,0,0,0,0
multi_relation,144,2,0,0,0,0
multi_relation,145,2,0,0,0,0
multi_relation,146,2,0,0,0,0
multi_relation,147,2,0,0,0,0
multi_relation,148,2,0,0,0,0
multi_relation,149,2,0,0,0,0
multi_relation,150,2,0,0,0,0
multi_relation,151,2,0,0,0,0
multi_relation,152,2,0,0,0,0
multi_relation,153,2,0,0,0,0
multi_relation,154,2,0,0,0,0
multi_relation,155,2,0,0,0,0
multi_relation,156,2,0,0,0,0
multi_relation,157,2,0,0,0,0
multi_relation,158,2,0,0,0,0
multi_relation,159,2,0,0,0,0
multi_relation,160,2,0,0,0,0
multi_relation,161,2,0,0,0,0
multi_relation,162,2,0,0,0,0
multi_relation,163,2,0,0,0,0
multi_relation,164,2,0,0,0,0
multi_relation,165,2,0,0,0,0
multi_relation,166,2,0,0,0,0
multi_relation,167,2,0,0,0,0
multi_relation,168,2,0,0,0,0
multi_relation,169,2,0,0,0,0
multi_relation,170,2,0,0,0,0
multi_relation,171,2,0,0,0,0
multi_relation,172,2,0,0,0,0
multi_relation,173,2,0,0,0,0
multi_relation,174,2,0,0,0,0
multi_relation,175,2,0,0,0,0
multi_relation,176,2,0,0,0,0
multi_relation,177,2,0,0,0,0
multi_relation,178,2,0,0,0,0
multi_relation,179,2,0,0,0,0
multi_relation,180,2,0,0,0,0
multi_relation,181,2,0,0,0,0
multi_relation,182,2,0,0,0,0
multi_relation,183,2,0,0,0,0
multi_relation,184,2,0,0,0,0
multi_relation,185,2,0,0,0,0
multi_relation,186,2,0,0.0833333,0,0
multi_relation,187,2,0,0.166667,0,0
multi_relation,188,2,0,0,0,0
multi_relation,189,2,0,0.0833333,0,0
multi_relation,190,2,0,0.166667,0,0
multi_relation,191,2,0,0,0,0
multi_relation,192,2,0,0,0,0
multi_relation,193,2,0,0.166667,0,0
multi_relation,194,2,0,0.0833333,0,0
multi_relation,195,2,0,0.0833333,0,0
multi_relation,196,2,0,0.166667,0,0
multi_relation,197,2,0,0,0,0
multi_relation,198,2,0,0.166667,0,0
multi_relation,199,2,0,0.166667,0,0
multi_relation,200,2,0,0.25,0,0
multi_relation,201,2,0,0.333333,0,0
multi_relation,202,2,0,0.25,0,0
multi_relation,203,2,0,0.25,0,0
multi_relation,204,2,0,0.166667,0,0
multi_relation,205,2,0,0.25,0,0
multi_relation,206,2,0,0.0833333,0,0
multi_relation,207,2,0,0.166667,0,0
multi_relation,208,2,0,0,0,0
multi_relation,209,2,0,0.166667,0,0
multi_relation,210,2,0,0,0,0
multi_relation,211,2,0,0.166667,0,0
multi_relation,212,2,0,0.0833333,0,0
multi_relation,213,2,0,0.0833333,0,0
multi_relation,214,2,0,0.0833333,0,0
multi_relation,215,2,0,0.166667,0,0
multi_relation,216,2,0,0.0833333,0,0
multi_relation,217,2,0,0.166667,0,0
multi_relation,218,2,0,0.0833333,0,0
multi_relation,219,2,0,0.166667,0,0
multi_relation,220,2,0,0.0833333,0,0
