update,loss,policy_loss,value_loss,entropy,train_avg_reward,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_avg_steps,eval_avg_distance
1,-0.02456718636676669,-0.03332119947299361,0.044418176636099815,1.3455075919628143,0.07052168250083923,1.0,0.0,0.0,26.5,2.5809326271216078
2,0.23981809616088867,0.004711001762188971,0.5012768357992172,1.553132027387619,0.04410938546061516,1.0,0.0,0.0,85.5,2.2954651614030204
