epoch,loss,action_accuracy,samples,demo_success_rate,balanced_loss
1,2.870734645260705,0.2103638368246968,9070,1.0,1
2,2.212103029092153,0.3389195148842337,9070,1.0,1
3,1.9304917554060619,0.2943035648658581,9070,1.0,1
4,1.821932829088635,0.2898566703417861,9070,1.0,1
5,1.7700860467222002,0.2671076809996325,9070,1.0,1
6,1.7354373501406775,0.27401690554943037,9070,1.0,1
7,1.7173817919360266,0.28827636898199194,9070,1.0,1
8,1.693208744128545,0.3120543917677325,9070,1.0,1
9,1.659938570525911,0.2916574788680632,9070,1.0,1
10,1.6448390119605594,0.3167585446527012,9070,1.0,1
11,1.615286025736067,0.2890481440646821,9070,1.0,1
12,1.5894367098808289,0.3388460124954061,9070,1.0,1
13,1.5474000208907657,0.36221977214259465,9070,1.0,1
14,1.5130030115445454,0.40286659316427786,9070,1.0,1
15,1.4163463281260595,0.40543917677324515,9070,1.0,1
16,1.3615282873312633,0.4346563763322308,9070,1.0,1
17,1.2727963990635343,0.42958471150312383,9070,1.0,1
18,1.2024167279402416,0.4169423006247703,9070,1.0,1
19,1.1599764327208202,0.4492098493201029,9070,1.0,1
20,1.1314062310589685,0.44373392135244394,9070,1.0,1
21,1.1604674524731107,0.41657478868063214,9070,1.0,1
22,1.0993619097603693,0.42881293642043367,9070,1.0,1
23,1.0868348512384627,0.4484013230429989,9070,1.0,1
24,1.0538331386115816,0.4468577728776185,9070,1.0,1
25,1.0725926359494526,0.44711503123851526,9070,1.0,1
26,1.0409829798671935,0.44391767732451304,9070,1.0,1
27,1.0372886508703232,0.4611539875045939,9070,1.0,1
28,1.0442292640606563,0.46405733186328557,9070,1.0,1
29,1.016132214003139,0.45931642778390297,9070,1.0,1
30,1.0288436677720811,0.46802646085997796,9070,1.0,1
31,1.0076240516371198,0.4815141492098493,9070,1.0,1
32,0.9966571860843234,0.4792355751561926,9070,1.0,1
33,1.0084393752945795,0.4830944505696435,9070,1.0,1
34,0.986268925997946,0.4768467475192944,9070,1.0,1
35,0.9842831475867165,0.48276368981991913,9070,1.0,1
36,0.982845609386762,0.4942668136714443,9070,1.0,1
37,0.9854753000868691,0.4945975744211687,9070,1.0,1
38,0.9520364022917218,0.5073869900771775,9070,1.0,1
39,0.9331263734234704,0.5062477030503492,9070,1.0,1
40,0.9243462814225091,0.5204336640940831,9070,1.0,1
41,0.9026280923022164,0.5151414920984932,9070,1.0,1
42,0.8830519914627075,0.5185961043733921,9070,1.0,1
43,0.9020052999258041,0.49731716280779126,9070,1.0,1
44,0.8774246258868111,0.5267916207276736,9070,1.0,1
45,0.8554454611407386,0.544726203601617,9070,1.0,1
46,0.8526153796248965,0.5312752664461595,9070,1.0,1
47,0.8601446168290244,0.5375229694965087,9070,1.0,1
48,0.8421505457825131,0.5424108783535465,9070,1.0,1
49,0.8123191512293286,0.5316795295847115,9070,1.0,1
50,0.8406401988532808,0.5363101800808526,9070,1.0,1
51,0.8308933857414458,0.5401323042998898,9070,1.0,1
52,0.8523154175943799,0.5408305769937523,9070,1.0,1
53,0.8040221052037345,0.5499816244027931,9070,1.0,1
54,0.8052265528175566,0.5374127159132672,9070,1.0,1
55,0.7929161472453011,0.5272693862550533,9070,1.0,1
56,0.8145438681046168,0.5429988974641676,9070,1.0,1
57,0.7917390366395315,0.5393972804116134,9070,1.0,1
58,0.8024330155717002,0.539691289966924,9070,1.0,1
59,0.7868544111649195,0.547776552737964,9070,1.0,1
60,0.7745972507529788,0.5464535097390665,9070,1.0,1
61,0.7590568860371908,0.5650496141124587,9070,1.0,1
62,0.7610815332995521,0.5584711503123851,9070,1.0,1
63,0.7588886900080575,0.5366776920249908,9070,1.0,1
64,0.7687094559272131,0.5471885336273429,9070,1.0,1
65,0.7570698029465146,0.5552737963983829,9070,1.0,1
66,0.7497053543726603,0.5537302462330026,9070,1.0,1
67,0.7422707693444358,0.5495406100698272,9070,1.0,1
68,0.7271958241860071,0.5603454612274898,9070,1.0,1
69,0.7237258636289172,0.5768467475192943,9070,1.0,1
70,0.7272983541091284,0.567401690554943,9070,1.0,1
71,0.7145840773979822,0.5859610437339213,9070,1.0,1
72,0.7242637144194709,0.5552002940095553,9070,1.0,1
73,0.7072648770279355,0.5765894891583977,9070,1.0,1
74,0.7070956031481425,0.5565968393972804,9070,1.0,1
75,0.7172952310906516,0.5710768099963249,9070,1.0,1
76,0.733089816239145,0.5564130834252113,9070,1.0,1
77,0.6886255840460459,0.5825431826534362,9070,1.0,1
78,0.6992149965630637,0.5807423741271591,9070,1.0,1
79,0.6868994302219815,0.586034546122749,9070,1.0,1
80,0.6910577250851525,0.5675854465270121,9070,1.0,1
