update,loss,policy_loss,value_loss,entropy,intent_loss,intent_acc,train_avg_reward,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_avg_steps,eval_avg_distance,eval_intent_acc
1,2.223887264728546,-0.002583482108700963,4.453733563423157,0.39602047204971313,0.0,0.0,0.2433212250471115,1.0,0.0,0.0,46.0,4823.68984375,nan
2,2.056476891040802,-0.00275762245291844,4.119269013404846,0.40000517666339874,0.0,0.0,0.2692689001560211,,,,,,
3,2.3314430713653564,-0.002857641210235684,4.669582962989807,0.49073854833841324,0.0,0.0,0.3053342401981354,,,,,,
4,1.8989631831645966,-0.0015498676172374104,3.801885962486267,0.42991210520267487,0.0,0.0,0.2263142317533493,,,,,,
5,1.966925472021103,-0.001604515414025176,3.938249170780182,0.5945671647787094,0.0,0.0,0.20281629264354706,,,,,,
6,1.3420632183551788,-0.0011447660896615197,2.6878117322921753,0.6978703737258911,0.0,0.0,0.07178270071744919,,,,,,
7,1.0452597737312317,-0.0013635291300793106,2.0948269963264465,0.7901751846075058,0.0,0.0,0.02419794537127018,,,,,,
8,1.4753676354885101,-0.0004486163766914686,2.9532611966133118,0.8143332302570343,0.0,0.0,0.059794023633003235,,,,,,
9,1.0702904164791107,-0.0013274462786890817,2.1447421312332153,0.7532019019126892,0.0,0.0,0.03216588497161865,,,,,,
10,1.0221640169620514,-0.0015255739951196556,2.0489166378974915,0.7687535285949707,0.0,0.0,0.03584066033363342,1.0,0.0,0.0,45.6,4885.83955078125,nan
11,1.0260343253612518,3.048093761504056e-05,2.053640127182007,0.8162470459938049,0.0,0.0,0.0005283032660372555,,,,,,
12,1.4933829307556152,-0.0007109127824757033,2.9898443818092346,0.8283360451459885,0.0,0.0,0.06006808206439018,,,,,,
13,0.8445801585912704,-0.0010129523143405095,1.692802220582962,0.8079948276281357,0.0,0.0,-0.01341372262686491,,,,,,
14,1.3514639735221863,-0.0011085924876775843,2.706622898578644,0.7388952374458313,0.0,0.0,0.041049208492040634,,,,,,
15,1.5382628738880157,-0.0010853476511938354,3.0800747871398926,0.6891734749078751,0.0,0.0,0.07027080655097961,,,,,,
16,1.3607870936393738,-0.0002549033809675638,2.723509192466736,0.7126257568597794,0.0,0.0,0.12492131441831589,,,,,,
17,1.384972482919693,-0.0012031203611204688,2.7737975120544434,0.7231305241584778,0.0,0.0,0.1033097580075264,,,,,,
18,1.5850644707679749,-0.0011334906885167584,3.173854649066925,0.7293486893177032,0.0,0.0,0.07135926932096481,,,,,,
19,1.3520264029502869,-0.0007614614587510005,2.7067856192588806,0.6049458682537079,0.0,0.0,0.10037753731012344,,,,,,
20,2.109155535697937,-0.001187742207548581,4.221668124198914,0.4907872602343559,0.0,0.0,0.2689819633960724,1.0,0.0,0.0,45.4,5035.4755859375,nan
