scenario,graph_encoder,train_method,train_seed,method,checkpoint,policy_source,seed,episode,episodes,target_policy,communication_range_scale,communication_dropout_prob,message_delay_steps,radar_dropout_prob,failed_blue_agent,node_failure_start_step,node_failure_duration_steps,deterministic,success,chain_closed,attack_window_formed,attack_window_rate,tracking_rate,comm_connectivity,mean_message_age,collision,timeout,constraint_violation,steps,avg_mean_range,final_mean_range,reward_sum
range_050,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80001,1,5,straight,0.5,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,0.2424242449077693,210.7575740814209,0.0,0.0,0.0,44.0,15128.03037331321,5683.60546875,30.649391815066338
range_050,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80002,2,5,straight,0.5,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.028985508110212242,0.44202898961046466,0.25362319337285083,195.94202638709027,0.0,0.0,0.0,46.0,14660.207625679348,4716.99560546875,32.494704350829124
range_050,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80003,3,5,straight,0.5,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.2592592630121443,202.2222200181749,0.0,0.0,0.0,45.0,14842.327430555555,5073.5458984375,31.80662666261196
range_050,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80004,4,5,straight,0.5,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,0.3188405827335689,188.40579522174338,0.0,0.0,0.0,46.0,14646.956192680027,4632.60791015625,33.39110094308853
dropout_015,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.15,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.8851851903729968,43.47777766684691,0.0,0.0,0.0,45.0,14853.070974392362,5197.68408203125,39.25163024663925
dropout_015,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.15,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,0.8674242482943968,45.469696681946516,0.0,0.0,0.0,44.0,15094.483553799715,5668.41943359375,38.046207308769226
dropout_015,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.15,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.027777778605620067,0.46527778171002865,0.8784722282240788,41.6840279387931,0.0,0.0,0.0,48.0,14278.72584025065,4318.10400390625,41.561485916376114
dropout_015,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.15,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,0.8936170247641015,48.0531910039643,0.0,0.0,0.0,47.0,14459.147398603724,4663.1005859375,40.672652781009674
dropout_015,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.15,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,0.8687943321593264,42.56737588948392,0.0,0.0,0.0,47.0,14470.324156416224,4519.27294921875,40.84842270612717
dropout_030,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.3,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.7407407485776477,43.685185414883826,0.0,0.0,0.0,45.0,14853.18896484375,5198.02685546875,37.94429560005665
dropout_030,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.3,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,0.7083333408968016,46.7689392820678,0.0,0.0,0.0,44.0,15088.025723544035,5632.53515625,36.66545209288597
dropout_030,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.3,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.027777778605620067,0.46527778171002865,0.7743055637304982,42.72916685448339,0.0,0.0,0.0,48.0,14275.082122802734,4290.3388671875,40.52774229645729
dropout_030,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.3,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,0.7553191562282279,44.59929067403712,0.0,0.0,0.0,47.0,14445.46875,4595.021484375,39.592995405197144
dropout_030,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.3,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,0.7375886595629632,42.730496294637945,0.0,0.0,0.0,47.0,14471.819668384309,4544.541015625,39.59106281399727
delay_2,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.0,2,0.0,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,44.044444444444444,0.0,0.0,0.0,45.0,14852.841102430555,5191.07421875,40.24225825071335
delay_2,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.0,2,0.0,-1,0,0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,48.90909090909091,0.0,0.0,0.0,44.0,15106.254549893465,5720.47802734375,39.044752299785614
delay_2,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.0,2,0.0,-1,0,0,True,1.0,1.0,1.0,0.027777778605620067,0.46527778171002865,1.0,43.208333333333336,0.0,0.0,0.0,48.0,14278.67495727539,4319.12646484375,42.675886422395706
delay_2,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.0,2,0.0,-1,0,0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,45.0,0.0,0.0,0.0,46.0,14644.641145125679,4885.2978515625,41.08840274810791
delay_2,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.0,2,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,44.08510638297872,0.0,0.0,0.0,47.0,14470.222926363032,4519.14990234375,42.033889919519424
delay_5,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.0,5,0.0,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,46.55555555555556,0.0,0.0,0.0,45.0,14853.000846354167,5194.841796875,40.1618629693985
delay_5,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.0,5,0.0,-1,0,0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,51.36363636363637,0.0,0.0,0.0,44.0,15106.254549893465,5720.47802734375,38.97725212574005
delay_5,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.0,5,0.0,-1,0,0,True,1.0,1.0,1.0,0.027777778605620067,0.46527778171002865,1.0,45.729166666666664,0.0,0.0,0.0,48.0,14277.99018351237,4305.23486328125,42.60185590386391
delay_5,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.0,5,0.0,-1,0,0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,47.5,0.0,0.0,0.0,46.0,14644.641145125679,4885.2978515625,41.01082408428192
delay_5,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.0,5,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,46.59574468085106,0.0,0.0,0.0,47.0,14470.222926363032,4519.14990234375,41.952947825193405
radar_010,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.0,0,0.1,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.37777778440051607,1.0,42.37036912706163,0.0,0.0,0.0,45.0,14852.919498697916,5191.41796875,39.3133550286293
radar_010,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.0,0,0.1,-1,0,0,True,1.0,1.0,1.0,0.03030303120613098,0.3636363690549677,1.0,47.27272588556463,0.0,0.0,0.0,44.0,15106.451293945312,5721.24365234375,38.10836845636368
radar_010,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.0,0,0.1,-1,0,0,True,1.0,1.0,1.0,0.027777778605620067,0.43750000310440856,1.0,41.52777655919393,0.0,0.0,0.0,48.0,14278.530934651693,4318.70703125,42.064039796590805
radar_010,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.0,0,0.1,-1,0,0,True,1.0,1.0,1.0,0.028985508110212242,0.42028986111931177,1.0,43.33333206176758,0.0,0.0,0.0,46.0,14644.641145125679,4885.2978515625,40.730153024196625
radar_010,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.0,0,0.1,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.41134752301459615,1.0,42.41134627321933,0.0,0.0,0.0,47.0,14470.28106299867,4521.88232421875,41.14581313729286
radar_025,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.0,0,0.25,-1,0,0,True,1.0,1.0,1.0,0.048611112559835114,0.31944444961845875,1.0,39.72222105662028,0.0,0.0,0.0,48.0,14199.120686848959,3996.25390625,42.157803028821945
radar_025,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.0,0,0.25,-1,0,0,True,1.0,1.0,1.0,0.03030303120613098,0.28030303662473505,1.0,47.27272588556463,0.0,0.0,0.0,44.0,15106.459417169744,5721.24365234375,36.518331825733185
radar_025,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.0,0,0.25,-1,0,0,True,1.0,1.0,1.0,0.027777778605620067,0.3541666716337204,1.0,41.52777655919393,0.0,0.0,0.0,48.0,14278.962331136068,4329.44287109375,40.565998166799545
radar_025,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.0,0,0.25,-1,0,0,True,1.0,1.0,1.0,0.028985508110212242,0.36231884813827014,1.0,43.33333206176758,0.0,0.0,0.0,46.0,14644.641145125679,4885.2978515625,39.47014421224594
radar_025,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.0,0,0.25,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.36879433215932644,1.0,42.41134627321933,0.0,0.0,0.0,47.0,14470.462194564494,4527.765625,40.2014374434948
relay_failure,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.0,0,0.0,1,40,80,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.9259259270297157,42.5925913506084,0.0,0.0,0.0,45.0,14853.092730034723,5197.673828125,39.61120653152466
relay_failure,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.0,0,0.0,1,40,80,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,0.93939394029704,47.42424104024064,0.0,0.0,0.0,44.0,15106.256658380682,5720.57080078125,38.54881626367569
relay_failure,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.0,0,0.0,1,40,80,True,1.0,1.0,1.0,0.027777778605620067,0.45833333767950535,0.8888888905445734,42.02777656043569,0.0,0.0,0.0,48.0,14279.106353759766,4329.86181640625,41.51051780581474
relay_failure,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.0,0,0.0,1,40,80,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,0.9130434795566227,43.637679889150284,0.0,0.0,0.0,46.0,14645.123301630434,4898.14892578125,40.314856708049774
relay_failure,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.0,0,0.0,1,40,80,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,0.9007092213377039,42.80850939167307,0.0,0.0,0.0,47.0,14470.511313580451,4525.693359375,41.12871941924095
scout_failure,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.0,0,0.0,0,40,80,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.9259259270297157,42.5925913506084,0.0,0.0,0.0,45.0,14853.025661892361,5195.40283203125,39.61290681362152
scout_failure,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.0,0,0.0,0,40,80,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,0.93939394029704,47.42424104024064,0.0,0.0,0.0,44.0,15105.959783380682,5712.396484375,38.554854810237885
scout_failure,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.0,0,0.0,0,40,80,True,1.0,1.0,1.0,0.027777778605620067,0.46527778171002865,0.8888888905445734,42.02777656043569,0.0,0.0,0.0,48.0,14277.99018351237,4305.23486328125,41.64882501959801
scout_failure,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.0,0,0.0,0,40,80,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,0.9130434795566227,43.637679889150284,0.0,0.0,0.0,46.0,14644.641145125679,4885.2978515625,40.32444876432419
scout_failure,single,bc_ppo,1,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.0,0,0.0,0,40,80,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,0.9007092213377039,42.80850939167307,0.0,0.0,0.0,47.0,14470.511251246675,4523.16064453125,41.130649358034134
nominal,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,38.518517388237846,0.0,0.0,0.0,45.0,14839.6869140625,5139.06787109375,40.51296132802963
nominal,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,37.424241326072,0.0,0.0,0.0,44.0,15073.740012428978,5557.84619140625,39.65929400920868
nominal,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,1.0,38.723403119026344,0.0,0.0,0.0,47.0,14466.589074966756,4543.02001953125,42.107712149620056
nominal,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,41.449274146038555,0.0,0.0,0.0,46.0,14632.517418902853,4838.30419921875,41.264817506074905
nominal,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,40.56737469612284,0.0,0.0,0.0,47.0,14460.519219581118,4479.671875,42.20745784044266
range_075,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80000,0,5,straight,0.75,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,71.25925716824001,0.0,0.0,0.0,45.0,14839.715549045139,5139.3828125,38.98351329565048
range_075,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80001,1,5,straight,0.75,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,68.93939191644841,0.0,0.0,0.0,44.0,15073.765081232244,5558.15625,38.21980971097946
range_075,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80002,2,5,straight,0.75,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,1.0,68.22694835257023,0.0,0.0,0.0,47.0,14466.517744348404,4541.958984375,40.66991066932678
range_075,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80003,3,5,straight,0.75,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,75.362316629161,0.0,0.0,0.0,46.0,14632.336500084919,4838.22900390625,39.64777418971062
range_075,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80004,4,5,straight,0.75,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,73.75886308385971,0.0,0.0,0.0,47.0,14459.908826462766,4470.740234375,40.596022605895996
range_050,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80000,0,5,straight,0.5,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.17037037544780306,215.70370110405815,0.0,0.0,0.0,45.0,14829.951974826388,5092.78759765625,30.832362294197083
range_050,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80001,1,5,straight,0.5,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,0.19696970283985138,208.78787578235972,0.0,0.0,0.0,44.0,15067.072021484375,5536.83251953125,30.35935114324093
range_050,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80002,2,5,straight,0.5,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.027777778605620067,0.46527778171002865,0.11805555907388528,229.30555375417075,0.0,0.0,0.0,48.0,14267.743001302084,4222.1953125,32.09069453179836
range_050,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80003,3,5,straight,0.5,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,0.1521739175786143,220.434780286706,0.0,0.0,0.0,46.0,14624.297246518343,4793.45263671875,31.34062211215496
range_050,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80004,4,5,straight,0.5,0.0,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,0.15602837344433398,219.4326217326712,0.0,0.0,0.0,47.0,14454.250612948803,4431.21484375,32.06142655014992
dropout_015,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.15,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.8814814862277772,35.788888891206845,0.0,0.0,0.0,45.0,14822.292274305555,5043.271484375,39.69048768281937
dropout_015,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.15,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,0.8901515196670186,35.636363407427616,0.0,0.0,0.0,44.0,15062.599109996449,5493.52978515625,38.82384696602821
dropout_015,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.15,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,0.858156034921078,37.03546121114112,0.0,0.0,0.0,47.0,14461.818722988697,4511.462890625,40.88271418213844
dropout_015,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.15,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,0.8985507284169612,35.931159146130085,0.0,0.0,0.0,46.0,14621.280188519022,4773.14892578125,40.64415588974953
dropout_015,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.15,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,0.8758865303181588,38.907801420447676,0.0,0.0,0.0,47.0,14455.61850689827,4447.96875,41.14694103598595
dropout_030,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.3,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.7444444527228673,36.00370393395424,0.0,0.0,0.0,45.0,14822.203504774305,5043.10205078125,38.450609385967255
dropout_030,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80001,1,5,straight,1.0,0.3,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,0.7196969752284613,36.94318176162514,0.0,0.0,0.0,44.0,15060.476196289062,5476.08251953125,37.32656469941139
dropout_030,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80002,2,5,straight,1.0,0.3,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,0.7659574556857982,37.18085133648933,0.0,0.0,0.0,47.0,14461.865057762632,4512.47021484375,40.008340269327164
dropout_030,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80003,3,5,straight,1.0,0.3,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,0.757246384802072,36.144927594648756,0.0,0.0,0.0,46.0,14621.115032693615,4769.85400390625,39.33826166391373
dropout_030,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80004,4,5,straight,1.0,0.3,0,0.0,-1,0,0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,0.758865253405368,36.37234026320437,0.0,0.0,0.0,47.0,14453.571133228059,4406.64306640625,40.198978304862976
delay_2,single,bc_ppo,2,EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_ppo_seed2/actor_critic_best.pt,checkpoint,80000,0,5,straight,1.0,0.0,2,0.0,-1,0,0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,40.22222222222222,0.0,0.0,0.0,45.0,14839.6869140625,5139.06787109375,40.456711769104004
