graph_encoder,relative_step,n_available,n_episode,tracking_rate_mean,connectivity_mean,chain_closed_mean,recovery_cdf
no_graph,-20,100,100,0.333333,0.826667,0,0
no_graph,-19,100,100,0.333333,0.826667,0,0
no_graph,-18,100,100,0.333333,0.84,0,0
no_graph,-17,100,100,0.333333,0.856667,0,0
no_graph,-16,100,100,0.333333,0.835,0,0
no_graph,-15,100,100,0.333333,0.841667,0,0
no_graph,-14,100,100,0.333333,0.896667,0,0
no_graph,-13,100,100,0.333333,0.875,0,0
no_graph,-12,100,100,0.333333,0.875,0,0
no_graph,-11,100,100,0.323333,0.838333,0,0
no_graph,-10,100,100,0.553333,0.863333,0,0
no_graph,-9,100,100,0.566667,0.846667,0,0
no_graph,-8,100,100,0.513333,0.823333,0,0
no_graph,-7,100,100,0.463333,0.875,0,0
no_graph,-6,100,100,0.386667,0.858333,0,0
no_graph,-5,100,100,0.33,0.838333,0,0
no_graph,-4,100,100,0.296667,0.865,0,0
no_graph,-3,100,100,0.26,0.833333,0,0
no_graph,-2,100,100,0.243333,0.851667,0,0
no_graph,-1,100,100,0.176667,0.843333,0,0
no_graph,0,100,100,0.12,0.231667,0,0
no_graph,1,100,100,0.0733333,0.216667,0,0
no_graph,2,100,100,0.0366667,0.21,0,0
no_graph,3,100,100,0.0166667,0.228333,0,0
no_graph,4,100,100,0.01,0.213333,0,0
no_graph,5,100,100,0.00333333,0.226667,0,0
no_graph,6,100,100,0,0.223333,0,0
no_graph,7,100,100,0,0.23,0,0
no_graph,8,100,100,0,0.206667,0,0
no_graph,9,100,100,0,0.225,0,0
no_graph,10,100,100,0,0.23,0,0
no_graph,11,100,100,0,0.243333,0,0
no_graph,12,100,100,0,0.21,0,0
no_graph,13,100,100,0,0,0,0
no_graph,14,100,100,0,0,0,0
no_graph,15,100,100,0,0,0,0
no_graph,16,100,100,0,0,0,0
no_graph,17,100,100,0,0,0,0
no_graph,18,100,100,0,0,0,0
no_graph,19,100,100,0,0,0,0
no_graph,20,100,100,0,0,0,0
no_graph,21,100,100,0,0,0,0
no_graph,22,100,100,0,0,0,0
no_graph,23,100,100,0,0,0,0
no_graph,24,100,100,0,0,0,0
no_graph,25,100,100,0,0,0,0
no_graph,26,100,100,0,0,0,0
no_graph,27,100,100,0,0,0,0
no_graph,28,100,100,0,0,0,0
no_graph,29,100,100,0,0,0,0
no_graph,30,100,100,0,0,0,0
no_graph,31,100,100,0,0,0,0
no_graph,32,100,100,0,0,0,0
no_graph,33,100,100,0,0,0,0
no_graph,34,100,100,0,0,0,0
no_graph,35,100,100,0,0,0,0
no_graph,36,100,100,0,0,0,0
no_graph,37,100,100,0,0,0,0
no_graph,38,100,100,0,0,0,0
no_graph,39,100,100,0,0,0,0
no_graph,40,100,100,0,0,0,0
no_graph,41,100,100,0,0,0,0
no_graph,42,100,100,0,0,0,0
no_graph,43,100,100,0,0,0,0
no_graph,44,100,100,0,0,0,0
no_graph,45,100,100,0,0,0,0
no_graph,46,100,100,0,0,0,0
no_graph,47,100,100,0,0,0,0
no_graph,48,100,100,0,0,0,0
no_graph,49,100,100,0,0,0,0
no_graph,50,100,100,0,0,0,0
no_graph,51,100,100,0,0,0,0
no_graph,52,100,100,0,0,0,0
no_graph,53,100,100,0,0,0,0
no_graph,54,100,100,0,0,0,0
no_graph,55,100,100,0,0,0,0
no_graph,56,100,100,0,0,0,0
no_graph,57,100,100,0,0,0,0
no_graph,58,100,100,0,0,0,0
no_graph,59,100,100,0,0,0,0
no_graph,60,100,100,0,0,0,0
no_graph,61,100,100,0,0,0,0
no_graph,62,100,100,0,0,0,0
no_graph,63,100,100,0,0,0,0
no_graph,64,100,100,0,0,0,0
no_graph,65,100,100,0,0,0,0
no_graph,66,100,100,0,0,0,0
no_graph,67,100,100,0,0,0,0
no_graph,68,100,100,0,0,0,0
no_graph,69,100,100,0,0,0,0
no_graph,70,100,100,0,0,0,0
no_graph,71,100,100,0,0,0,0
no_graph,72,100,100,0,0,0,0
no_graph,73,100,100,0,0,0,0
no_graph,74,100,100,0,0,0,0
no_graph,75,100,100,0,0,0,0
no_graph,76,100,100,0,0,0,0
no_graph,77,100,100,0,0,0,0
no_graph,78,99,100,0,0,0,0
no_graph,79,99,100,0,0,0,0
no_graph,80,99,100,0,0.186869,0,0
no_graph,81,99,100,0,0.1633,0,0
no_graph,82,99,100,0,0.153199,0,0
no_graph,83,99,100,0,0.158249,0,0
no_graph,84,99,100,0,0.154882,0,0
no_graph,85,99,100,0,0.159933,0,0
no_graph,86,98,100,0,0.147959,0,0
no_graph,87,98,100,0,0.161565,0,0
no_graph,88,98,100,0,0.139456,0,0
no_graph,89,98,100,0,0.153061,0,0
no_graph,90,98,100,0,0.14966,0,0
no_graph,91,98,100,0,0.137755,0,0
no_graph,92,98,100,0,0.137755,0,0
no_graph,93,98,100,0,0.139456,0,0
no_graph,94,98,100,0,0.134354,0,0
no_graph,95,98,100,0,0.142857,0,0
no_graph,96,98,100,0,0.14966,0,0
no_graph,97,98,100,0,0.141156,0,0
no_graph,98,98,100,0,0.137755,0,0
no_graph,99,98,100,0,0.115646,0,0
no_graph,100,98,100,0,0.130952,0,0
no_graph,101,98,100,0,0.110544,0,0
no_graph,102,98,100,0,0.136054,0,0
no_graph,103,98,100,0,0.113946,0,0
no_graph,104,98,100,0,0.107143,0,0
no_graph,105,98,100,0,0.122449,0,0
no_graph,106,98,100,0,0.115646,0,0
no_graph,107,98,100,0,0.119048,0,0
no_graph,108,98,100,0,0.127551,0,0
no_graph,109,98,100,0,0.129252,0,0
no_graph,110,98,100,0,0.129252,0,0
no_graph,111,98,100,0,0.120748,0,0
no_graph,112,98,100,0,0.132653,0,0
no_graph,113,98,100,0,0.12585,0,0
no_graph,114,98,100,0,0.127551,0,0
no_graph,115,98,100,0,0.134354,0,0
no_graph,116,98,100,0,0.130952,0,0
no_graph,117,98,100,0,0.119048,0,0
no_graph,118,98,100,0,0.12415,0,0
no_graph,119,98,100,0,0.12585,0,0
no_graph,120,98,100,0,0.127551,0,0
no_graph,121,98,100,0,0.137755,0,0
no_graph,122,98,100,0,0.12585,0,0
no_graph,123,98,100,0,0.132653,0,0
no_graph,124,98,100,0,0.122449,0,0
no_graph,125,98,100,0,0.130952,0,0
no_graph,126,98,100,0,0.129252,0,0
no_graph,127,98,100,0,0.137755,0,0
no_graph,128,98,100,0,0.139456,0,0
no_graph,129,98,100,0,0.144558,0,0
no_graph,130,98,100,0,0.137755,0,0
no_graph,131,98,100,0,0.137755,0,0
no_graph,132,98,100,0,0.130952,0,0
no_graph,133,98,100,0,0.127551,0,0
no_graph,134,98,100,0,0.142857,0,0
no_graph,135,98,100,0,0.134354,0,0
no_graph,136,98,100,0,0.141156,0,0
no_graph,137,98,100,0,0.12415,0,0
no_graph,138,98,100,0,0.130952,0,0
no_graph,139,98,100,0,0.141156,0,0
no_graph,140,98,100,0,0.136054,0,0
no_graph,141,98,100,0,0.132653,0,0
no_graph,142,98,100,0,0.137755,0,0
no_graph,143,98,100,0,0.134354,0,0
no_graph,144,98,100,0,0.136054,0,0
no_graph,145,98,100,0,0.136054,0,0
no_graph,146,98,100,0,0.144558,0,0
no_graph,147,98,100,0,0.139456,0,0
no_graph,148,98,100,0,0.132653,0,0
no_graph,149,98,100,0,0.122449,0,0
no_graph,150,98,100,0,0.137755,0,0
no_graph,151,98,100,0,0.12415,0,0
no_graph,152,98,100,0,0.134354,0,0
no_graph,153,98,100,0,0.119048,0,0
no_graph,154,98,100,0,0.120748,0,0
no_graph,155,98,100,0,0.12415,0,0
no_graph,156,98,100,0,0.107143,0,0
no_graph,157,98,100,0,0.12415,0,0
no_graph,158,98,100,0.00340136,0.112245,0,0
no_graph,159,98,100,0.00340136,0.12585,0,0
no_graph,160,98,100,0.0102041,0.112245,0,0
no_graph,161,98,100,0.0170068,0.10034,0,0
no_graph,162,98,100,0.0306122,0.108844,0,0
