epoch,loss,action_accuracy,samples,demo_success_rate,balanced_loss
1,2.935697959529029,0.2576058201058201,9072,1.0,1
2,2.4061494602097406,0.28167254556143445,9072,1.0,1
3,2.063508003950119,0.3592004703115814,9072,1.0,1
4,1.9159792727894254,0.29214432686654906,9072,1.0,1
5,1.830900596247779,0.2969944150499706,9072,1.0,1
6,1.7787148786915674,0.2838403880070547,9072,1.0,1
7,1.7558991213639576,0.29401822457378013,9072,1.0,1
8,1.7110398610432942,0.25242504409171074,9072,1.0,1
9,1.6987984213564131,0.29563492063492064,9072,1.0,1
10,1.694517433643341,0.2800191064079953,9072,1.0,1
11,1.6743123001522489,0.25319664902998235,9072,1.0,1
12,1.6554652551809947,0.2726337448559671,9072,1.0,1
13,1.6469687190320756,0.31191211052322165,9072,1.0,1
14,1.624649898873435,0.3211713697824809,9072,1.0,1
15,1.598523305522071,0.2924382716049383,9072,1.0,1
16,1.5822559263971117,0.29662698412698413,9072,1.0,1
17,1.557121541765001,0.28861699000587887,9072,1.0,1
18,1.5011753572358026,0.3597148736037625,9072,1.0,1
19,1.4480836358335283,0.33719135802469136,9072,1.0,1
20,1.4086912704838648,0.34310699588477367,9072,1.0,1
21,1.3844669428136613,0.34516460905349794,9072,1.0,1
22,1.2960592806339264,0.38616990005878893,9072,1.0,1
23,1.2513405051496294,0.3794459141681364,9072,1.0,1
24,1.1980724897649553,0.3895870076425632,9072,1.0,1
25,1.1805150442653232,0.37687389770723106,9072,1.0,1
26,1.1534068286418915,0.40053644914756026,9072,1.0,1
27,1.1390219065878127,0.3923794826572604,9072,1.0,1
28,1.120280135009024,0.38073192239858905,9072,1.0,1
29,1.100298394759496,0.3768371546149324,9072,1.0,1
30,1.1036835875776079,0.3550485008818342,9072,1.0,1
31,1.0868591616551082,0.4053130511463845,9072,1.0,1
32,1.086501396364636,0.3869047619047619,9072,1.0,1
33,1.062185651726193,0.379592886537331,9072,1.0,1
34,1.052793574002054,0.3889623750734862,9072,1.0,1
35,1.04370559586419,0.356738683127572,9072,1.0,1
36,1.0626149194108114,0.4111552028218695,9072,1.0,1
37,1.1186334838469822,0.39366549088771313,9072,1.0,1
38,1.0544361521800358,0.40935479129923574,9072,1.0,1
39,1.0237189398871527,0.4000955320399765,9072,1.0,1
40,1.0220962862173717,0.4175852439741329,9072,1.0,1
41,1.0507702910237842,0.4351851851851852,9072,1.0,1
42,1.0027549465497334,0.4058641975308642,9072,1.0,1
43,1.0140293257104025,0.4070399764844209,9072,1.0,1
44,0.9864418324497011,0.43239271017048797,9072,1.0,1
45,0.9613167146841685,0.43985155790711344,9072,1.0,1
46,0.9644677026404275,0.4390432098765432,9072,1.0,1
47,0.9378568513525857,0.43202527924750145,9072,1.0,1
48,0.9671519812610414,0.45873750734861846,9072,1.0,1
49,0.9570258789592319,0.47846854791299237,9072,1.0,1
50,0.9266132811705271,0.4625220458553792,9072,1.0,1
51,0.9134160379568735,0.46564520870076426,9072,1.0,1
52,0.915418052011066,0.4593253968253968,9072,1.0,1
53,0.8865761392646365,0.46035420340975897,9072,1.0,1
54,0.8661239908801185,0.4688786008230453,9072,1.0,1
55,0.8544185741080178,0.4626322751322751,9072,1.0,1
56,0.8959189222918617,0.48581716637272193,9072,1.0,1
57,0.845370438363817,0.48151822457378013,9072,1.0,1
58,0.8416544761922624,0.488940329218107,9072,1.0,1
59,0.8360417816374037,0.4828042328042328,9072,1.0,1
60,0.8218454238441255,0.5114271017048795,9072,1.0,1
61,0.8601269937223859,0.49011610817166373,9072,1.0,1
62,0.8496559527185228,0.5067239858906526,9072,1.0,1
63,0.8767047839032279,0.4887566137566138,9072,1.0,1
64,0.8213647256294886,0.49849353321575546,9072,1.0,1
65,0.7930815683470832,0.5016166960611405,9072,1.0,1
66,0.7993091808425056,0.5177469135802469,9072,1.0,1
67,0.8013934906986024,0.5145135214579659,9072,1.0,1
68,0.8057587511009641,0.5030864197530864,9072,1.0,1
69,0.7848685317569308,0.5166078777189889,9072,1.0,1
70,0.765560926662551,0.5134112286890065,9072,1.0,1
71,0.7754846066236496,0.5374412110523221,9072,1.0,1
72,0.7737201286686791,0.5302028218694885,9072,1.0,1
73,0.7544262243641747,0.5324808935920047,9072,1.0,1
74,0.7940277655919393,0.5516607877718989,9072,1.0,1
75,0.7529836263921525,0.5411522633744856,9072,1.0,1
76,0.7562365730603536,0.5364491475602586,9072,1.0,1
77,0.7569703012704849,0.5426587301587301,9072,1.0,1
78,0.755631117357148,0.520759847148736,9072,1.0,1
79,0.7372170173459582,0.5486845972957084,9072,1.0,1
80,0.7499512318107817,0.5406011169900059,9072,1.0,1
