graph_encoder,relative_step,n_available,n_episode,tracking_rate_mean,connectivity_mean,chain_closed_mean,recovery_cdf
no_graph,-20,100,100,0.333333,0.833333,0,0
no_graph,-19,100,100,0.333333,0.836667,0,0
no_graph,-18,100,100,0.333333,0.86,0,0
no_graph,-17,100,100,0.333333,0.85,0,0
no_graph,-16,100,100,0.333333,0.803333,0,0
no_graph,-15,100,100,0.333333,0.816667,0,0
no_graph,-14,100,100,0.333333,0.798333,0,0
no_graph,-13,100,100,0.333333,0.835,0,0
no_graph,-12,100,100,0.33,0.851667,0,0
no_graph,-11,100,100,0.34,0.845,0,0
no_graph,-10,100,100,0.333333,0.803333,0,0
no_graph,-9,100,100,0.266667,0.846667,0,0
no_graph,-8,100,100,0.193333,0.873333,0,0
no_graph,-7,100,100,0.133333,0.863333,0,0
no_graph,-6,100,100,0.0866667,0.84,0,0
no_graph,-5,100,100,0.0466667,0.85,0,0
no_graph,-4,100,100,0.0333333,0.843333,0,0
no_graph,-3,100,100,0.0133333,0.836667,0,0
no_graph,-2,100,100,0.01,0.833333,0,0
no_graph,-1,100,100,0.00333333,0.828333,0,0
no_graph,0,100,100,0.00333333,0.841667,0,0
no_graph,1,100,100,0.00333333,0.248333,0,0
no_graph,2,100,100,0.00333333,0.198333,0,0
no_graph,3,100,100,0.00333333,0.215,0,0
no_graph,4,100,100,0.00333333,0.213333,0,0
no_graph,5,100,100,0.00333333,0.235,0,0
no_graph,6,100,100,0.00333333,0.23,0,0
no_graph,7,100,100,0.00333333,0.23,0,0
no_graph,8,100,100,0.00333333,0.251667,0,0
no_graph,9,100,100,0.00333333,0.218333,0,0
no_graph,10,100,100,0.00333333,0.23,0,0
no_graph,11,100,100,0.00333333,0.24,0,0
no_graph,12,100,100,0.00333333,0.223333,0,0
no_graph,13,100,100,0.00333333,0.045,0,0
no_graph,14,100,100,0,0,0,0
no_graph,15,100,100,0,0,0,0
no_graph,16,100,100,0,0,0,0
no_graph,17,100,100,0,0,0,0
no_graph,18,100,100,0,0,0,0
no_graph,19,100,100,0,0,0,0
no_graph,20,100,100,0,0,0,0
no_graph,21,100,100,0,0,0,0
no_graph,22,100,100,0,0,0,0
no_graph,23,100,100,0,0,0,0
no_graph,24,100,100,0,0,0,0
no_graph,25,100,100,0,0,0,0
no_graph,26,100,100,0,0,0,0
no_graph,27,100,100,0,0,0,0
no_graph,28,100,100,0,0,0,0
no_graph,29,100,100,0,0,0,0
no_graph,30,100,100,0,0,0,0
no_graph,31,100,100,0,0,0,0
no_graph,32,100,100,0,0,0,0
no_graph,33,100,100,0,0,0,0
no_graph,34,100,100,0,0,0,0
no_graph,35,100,100,0,0,0,0
no_graph,36,100,100,0,0,0,0
no_graph,37,100,100,0,0,0,0
no_graph,38,100,100,0,0,0,0
no_graph,39,100,100,0,0,0,0
no_graph,40,100,100,0,0,0,0
no_graph,41,100,100,0,0,0,0
no_graph,42,100,100,0,0,0,0
no_graph,43,100,100,0,0,0,0
no_graph,44,100,100,0,0,0,0
no_graph,45,100,100,0,0,0,0
no_graph,46,100,100,0,0,0,0
no_graph,47,100,100,0,0,0,0
no_graph,48,100,100,0,0,0,0
no_graph,49,100,100,0,0,0,0
no_graph,50,100,100,0,0,0,0
no_graph,51,100,100,0,0,0,0
no_graph,52,100,100,0,0,0,0
no_graph,53,100,100,0,0,0,0
no_graph,54,100,100,0,0,0,0
no_graph,55,100,100,0,0,0,0
no_graph,56,100,100,0,0,0,0
no_graph,57,100,100,0,0,0,0
no_graph,58,100,100,0,0,0,0
no_graph,59,100,100,0,0,0,0
no_graph,60,100,100,0,0,0,0
no_graph,61,100,100,0,0,0,0
no_graph,62,100,100,0,0,0,0
no_graph,63,100,100,0,0,0,0
no_graph,64,100,100,0,0,0,0
no_graph,65,100,100,0,0,0,0
no_graph,66,100,100,0,0,0,0
no_graph,67,100,100,0,0,0,0
no_graph,68,100,100,0,0,0,0
no_graph,69,100,100,0,0,0,0
no_graph,70,100,100,0,0,0,0
no_graph,71,100,100,0,0,0,0
no_graph,72,100,100,0,0,0,0
no_graph,73,100,100,0,0,0,0
no_graph,74,100,100,0,0,0,0
no_graph,75,100,100,0,0,0,0
no_graph,76,100,100,0,0,0,0
no_graph,77,100,100,0,0,0,0
no_graph,78,100,100,0,0,0,0
no_graph,79,100,100,0,0,0,0
no_graph,80,100,100,0,0,0,0
no_graph,81,100,100,0,0,0,0
no_graph,82,100,100,0,0,0,0
no_graph,83,100,100,0,0,0,0
no_graph,84,100,100,0,0,0,0
no_graph,85,100,100,0,0,0,0
no_graph,86,100,100,0,0,0,0
no_graph,87,100,100,0,0,0,0
no_graph,88,100,100,0,0,0,0
no_graph,89,100,100,0,0,0,0
no_graph,90,100,100,0,0,0,0
no_graph,91,100,100,0,0,0,0
no_graph,92,100,100,0,0,0,0
no_graph,93,100,100,0,0,0,0
no_graph,94,100,100,0,0,0,0
no_graph,95,100,100,0,0,0,0
no_graph,96,100,100,0,0,0,0
no_graph,97,100,100,0,0,0,0
no_graph,98,100,100,0,0,0,0
no_graph,99,100,100,0,0,0,0
no_graph,100,100,100,0,0.00166667,0,0
no_graph,101,100,100,0,0.00166667,0,0
no_graph,102,100,100,0,0.00166667,0,0
no_graph,103,100,100,0,0.00166667,0,0
no_graph,104,100,100,0,0,0,0
no_graph,105,100,100,0,0,0,0
no_graph,106,100,100,0,0.00333333,0,0
no_graph,107,100,100,0,0.00333333,0,0
no_graph,108,100,100,0,0,0,0
no_graph,109,100,100,0,0,0,0
no_graph,110,100,100,0,0,0,0
no_graph,111,100,100,0,0,0,0
no_graph,112,100,100,0,0.00333333,0,0
no_graph,113,100,100,0,0.00333333,0,0
no_graph,114,100,100,0,0.00166667,0,0
no_graph,115,100,100,0,0.005,0,0
no_graph,116,100,100,0,0.00333333,0,0
no_graph,117,100,100,0,0.005,0,0
no_graph,118,100,100,0,0.00333333,0,0
no_graph,119,100,100,0,0.00666667,0,0
no_graph,120,100,100,0,0.00333333,0,0
no_graph,121,100,100,0,0.00666667,0,0
no_graph,122,100,100,0,0.005,0,0
no_graph,123,100,100,0,0.00333333,0,0
no_graph,124,100,100,0,0.00166667,0,0
no_graph,125,100,100,0,0.00333333,0,0
no_graph,126,100,100,0,0.00333333,0,0
no_graph,127,100,100,0,0.00333333,0,0
no_graph,128,100,100,0,0,0,0
no_graph,129,100,100,0,0,0,0
no_graph,130,100,100,0,0,0,0
no_graph,131,100,100,0,0,0,0
no_graph,132,100,100,0,0.00333333,0,0
no_graph,133,100,100,0,0.00333333,0,0
no_graph,134,100,100,0,0.005,0,0
no_graph,135,100,100,0,0.01,0,0
no_graph,136,100,100,0,0.00833333,0,0
no_graph,137,100,100,0,0.01,0,0
no_graph,138,100,100,0,0.0133333,0,0
no_graph,139,100,100,0,0.00833333,0,0
no_graph,140,100,100,0,0.0116667,0,0
no_graph,141,100,100,0,0.0133333,0,0
no_graph,142,100,100,0,0.0133333,0,0
no_graph,143,100,100,0,0.015,0,0
no_graph,144,100,100,0,0.0166667,0,0
no_graph,145,100,100,0,0.0166667,0,0
no_graph,146,100,100,0,0.0166667,0,0
no_graph,147,100,100,0,0.02,0,0
no_graph,148,100,100,0,0.0183333,0,0
no_graph,149,100,100,0,0.02,0,0
no_graph,150,100,100,0,0.0283333,0,0
no_graph,151,100,100,0,0.0316667,0,0
no_graph,152,100,100,0,0.0333333,0,0
no_graph,153,100,100,0,0.0383333,0,0
no_graph,154,100,100,0,0.0316667,0,0
no_graph,155,100,100,0,0.0383333,0,0
no_graph,156,100,100,0,0.0483333,0,0
no_graph,157,100,100,0,0.045,0,0
no_graph,158,100,100,0,0.0583333,0,0
no_graph,159,100,100,0,0.06,0,0
no_graph,160,100,100,0,0.0683333,0,0
no_graph,161,100,100,0,0.0533333,0,0
no_graph,162,100,100,0,0.06,0,0
no_graph,163,100,100,0,0.0533333,0,0
no_graph,164,100,100,0,0.0583333,0,0
no_graph,165,100,100,0,0.0633333,0,0
no_graph,166,100,100,0,0.0816667,0,0
no_graph,167,100,100,0,0.0766667,0,0
no_graph,168,100,100,0,0.0833333,0,0
no_graph,169,100,100,0,0.0783333,0,0
no_graph,170,100,100,0,0.085,0,0
no_graph,171,100,100,0,0.075,0,0
no_graph,172,100,100,0,0.0833333,0,0
no_graph,173,100,100,0,0.0966667,0,0
no_graph,174,100,100,0,0.0916667,0,0
no_graph,175,100,100,0,0.0916667,0,0
no_graph,176,100,100,0,0.095,0,0
no_graph,177,100,100,0,0.0983333,0,0
no_graph,178,100,100,0,0.0916667,0,0
no_graph,179,100,100,0,0.103333,0,0
no_graph,180,100,100,0,0.0916667,0,0
no_graph,181,100,100,0,0.0983333,0,0
no_graph,182,100,100,0,0.1,0,0
no_graph,183,100,100,0.00333333,0.0866667,0,0
no_graph,184,100,100,0.00333333,0.095,0,0
no_graph,185,100,100,0.00333333,0.0933333,0,0
no_graph,186,100,100,0.00333333,0.0866667,0,0
no_graph,187,100,100,0.00333333,0.0766667,0,0
no_graph,188,100,100,0.00333333,0.0816667,0,0
no_graph,189,100,100,0.00333333,0.0866667,0,0
no_graph,190,100,100,0.00333333,0.0866667,0,0
no_graph,191,100,100,0.00333333,0.0866667,0,0
no_graph,192,100,100,0.00333333,0.0833333,0,0
no_graph,193,100,100,0.00333333,0.0783333,0,0
no_graph,194,100,100,0.00333333,0.075,0,0
no_graph,195,100,100,0.00333333,0.0683333,0,0
no_graph,196,100,100,0.00333333,0.0533333,0,0
no_graph,197,100,100,0.00333333,0.0533333,0,0
no_graph,198,100,100,0.00333333,0.0516667,0,0
no_graph,199,100,100,0.00333333,0.055,0,0
no_graph,200,100,100,0.00333333,0.0483333,0,0
no_graph,201,100,100,0.00333333,0.0466667,0,0
no_graph,202,100,100,0.00333333,0.0383333,0,0
no_graph,203,100,100,0.00666667,0.0433333,0,0
no_graph,204,100,100,0.00666667,0.05,0,0
no_graph,205,100,100,0.01,0.0366667,0,0
no_graph,206,100,100,0.01,0.0466667,0,0
no_graph,207,100,100,0.0133333,0.0483333,0,0
no_graph,208,100,100,0.0133333,0.0616667,0,0
no_graph,209,100,100,0.0133333,0.0433333,0,0
no_graph,210,100,100,0.0133333,0.0816667,0,0
no_graph,211,100,100,0.0133333,0.055,0,0
no_graph,212,100,100,0.02,0.0616667,0,0
no_graph,213,100,100,0.02,0.075,0,0
no_graph,214,100,100,0.02,0.06,0,0
no_graph,215,100,100,0.02,0.095,0,0
no_graph,216,100,100,0.0166667,0.0933333,0,0
no_graph,217,100,100,0.0133333,0.11,0,0
no_graph,218,100,100,0.01,0.126667,0,0
no_graph,219,100,100,0.01,0.126667,0,0
no_graph,220,100,100,0.01,0.13,0,0
