epoch,loss,action_accuracy,samples,demo_success_rate,balanced_loss
1,3.026210755109787,0.0180623973727422,1827,1.0,1
2,2.5731800496578217,0.1974092318919905,1827,1.0,1
3,2.333283007144928,0.30176975004561213,1827,1.0,1
4,2.2692648470401764,0.25980660463419086,1827,1.0,1
5,2.0910560935735703,0.314541142127349,1827,1.0,1
