method,checkpoint,policy_source,seed,episode,episodes,target_policy,communication_range_scale,communication_dropout_prob,message_delay_steps,radar_dropout_prob,failed_blue_agent,node_failure_start_step,node_failure_duration_steps,graph_relation_ablation,graph_message_ablation,graph_input_ablation,deterministic,success,chain_closed,attack_window_formed,attack_window_rate,tracking_rate,comm_connectivity,mean_message_age,collision,timeout,constraint_violation,steps,first_attack_window_step,first_chain_close_step,post_failure_chain_recovered,post_failure_chain_recovery_steps,chain_closed_during_failure_rate,tracking_during_failure_rate,connectivity_during_failure,avg_mean_range,final_mean_range,reward_sum
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,10,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4296296338240306,1.0,44.29629499647353,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14847.71345486111,5186.01416015625,40.081168711185455
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,11,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,44.29629499647353,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14873.359212239584,5240.8974609375,40.25165894627571
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,12,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,43.33333206176758,0.0,0.0,0.0,46.0,43.0,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,14634.440726902174,4831.283203125,41.18318200111389
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,13,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,44.29629499647353,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14914.940277777778,5310.005859375,40.14183208346367
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,14,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,45.3030289736661,0.0,0.0,0.0,44.0,41.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,15117.157881303267,5713.75439453125,39.19151750206947
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,15,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,1.0,42.41134627321933,0.0,0.0,0.0,47.0,44.0,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,14463.281914893618,4438.08154296875,41.99760419130325
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,16,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,43.33333206176758,0.0,0.0,0.0,46.0,43.0,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,14648.161419412365,4784.79638671875,41.22909000515938
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,17,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,47.27272588556463,0.0,0.0,0.0,44.0,41.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,15102.63934881037,5734.671875,39.06102442741394
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,18,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,44.29629499647353,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14849.785243055556,5236.75830078125,40.23826113343239
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,19,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,44.29629499647353,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14862.2828125,5276.244140625,40.129604667425156
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,20,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,43.33333206176758,0.0,0.0,0.0,46.0,43.0,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,14628.460597826086,4743.6025390625,41.25675120949745
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,21,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.027777778605620067,0.46527778171002865,1.0,41.52777655919393,0.0,0.0,0.0,48.0,45.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,14284.208455403646,4099.86572265625,42.91129621863365
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,22,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.027777778605620067,0.45833333767950535,1.0,41.52777655919393,0.0,0.0,0.0,48.0,45.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,14310.028442382812,4143.49169921875,42.75754424929619
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,23,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,46.22222086588542,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14881.228895399305,5296.7333984375,40.038246512413025
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,24,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,44.255317850315826,0.0,0.0,0.0,47.0,44.0,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,14457.96660987367,4597.19091796875,41.91210421919823
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,25,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4296296338240306,1.0,44.29629499647353,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14853.40773654514,5198.69970703125,40.07191240787506
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,26,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.027777778605620067,0.46527778171002865,1.0,41.52777655919393,0.0,0.0,0.0,48.0,45.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,14260.079233805338,4189.22705078125,42.8342022895813
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,27,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,44.29629499647353,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14859.731825086805,5241.2939453125,40.243871599435806
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,28,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,1.0,42.41134627321933,0.0,0.0,0.0,47.0,44.0,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,14445.180871841756,4384.47705078125,42.054961144924164
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,29,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,45.3030289736661,0.0,0.0,0.0,44.0,41.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,15113.22100275213,5746.0390625,39.153753250837326
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,0,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,44.255317850315826,0.0,0.0,0.0,47.0,44.0,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,14443.44117769282,4467.39013671875,42.01603972911835
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,1,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.03030303120613098,0.4166666716337204,1.0,47.27272588556463,0.0,0.0,0.0,44.0,41.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,15164.747769442472,5793.349609375,38.859060138463974
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,2,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.028985508110212242,0.44202898961046466,1.0,48.985505808954656,0.0,0.0,0.0,46.0,43.0,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,14650.876517917799,4893.765625,40.66762128472328
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,3,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.027210885164689044,0.47619048004247705,1.0,49.52380807059152,0.0,0.0,0.0,49.0,46.0,49.0,-1.0,-1.0,-1.0,-1.0,-1.0,14106.349190848214,4024.125,43.13517984747887
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,4,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,50.0740726047092,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14879.271853298611,5298.38818359375,39.860130071640015
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,5,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,50.0740726047092,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14869.751302083334,5286.71728515625,39.863975167274475
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,6,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,50.0740726047092,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14889.784950086805,5336.58984375,39.818286538124084
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,7,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,1.0,47.94326100450881,0.0,0.0,0.0,47.0,44.0,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,14470.294911486037,4614.81298828125,41.51103836297989
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,8,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.025641026405187752,0.49358974741055417,1.0,43.33333206176758,0.0,0.0,0.0,52.0,49.0,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,13633.87267596905,3268.489501953125,45.59958103299141
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,9,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.03030303120613098,0.40909091383218765,1.0,51.21211970936168,0.0,0.0,0.0,44.0,41.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,15172.615755948153,5889.78662109375,38.46129110455513
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,10,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.03030303120613098,0.41666667095639487,1.0,51.21211970936168,0.0,0.0,0.0,44.0,41.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,15164.463301225142,5801.326171875,38.6780141890049
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,11,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,50.0740726047092,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14889.736751302084,5310.7578125,39.85881423950195
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,12,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,51.6312041587018,0.0,0.0,0.0,47.0,44.0,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,14453.704766456118,4525.595703125,41.60567006468773
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,13,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.027210885164689044,0.47619048004247705,1.0,49.52380807059152,0.0,0.0,0.0,49.0,46.0,49.0,-1.0,-1.0,-1.0,-1.0,-1.0,14116.997688137755,4023.9453125,43.1364606320858
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,14,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.03030303120613098,0.41666667095639487,1.0,51.21211970936168,0.0,0.0,0.0,44.0,41.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,15133.741898970171,5736.306640625,38.722456365823746
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,15,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.026143791628818885,0.48366013461468266,1.0,44.183005239449294,0.0,0.0,0.0,51.0,48.0,51.0,-1.0,-1.0,-1.0,-1.0,-1.0,13797.197557636337,3557.310546875,44.71556308865547
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,16,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,44.255317850315826,0.0,0.0,0.0,47.0,44.0,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,14454.692777593085,4523.9208984375,41.9678929746151
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,17,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.027777778605620067,0.4722222263614337,1.0,46.94444306691488,0.0,0.0,0.0,48.0,45.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,14250.30723063151,4205.23486328125,42.658847630023956
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,18,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.028985508110212242,0.44202898961046466,1.0,48.985505808954656,0.0,0.0,0.0,46.0,43.0,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,14655.03271484375,4897.23828125,40.665242195129395
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,19,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.028985508110212242,0.44202898961046466,1.0,48.985505808954656,0.0,0.0,0.0,46.0,43.0,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,14648.328783118206,4896.13427734375,40.666639506816864
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,20,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.027777778605620067,0.4722222263614337,1.0,46.94444306691488,0.0,0.0,0.0,48.0,45.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,14288.989034016928,4358.69091796875,42.54096162319183
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,21,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.027777778605620067,0.46527778171002865,1.0,46.94444306691488,0.0,0.0,0.0,48.0,45.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,14292.511240641275,4272.92822265625,42.51022970676422
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,22,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,50.0740726047092,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14902.76572265625,5325.7265625,39.858264118433
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,23,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.026666667461395264,0.46666667103767395,1.0,43.33333206176758,0.0,0.0,0.0,50.0,47.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,13938.025380859375,3664.716552734375,43.99142840504646
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,24,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,50.0740726047092,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14875.773090277778,5311.552734375,39.84915444254875
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,25,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.03030303120613098,0.41666667095639487,1.0,51.21211970936168,0.0,0.0,0.0,44.0,41.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,15144.549105557528,5766.86865234375,38.69850453734398
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,26,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.027777778605620067,0.4722222263614337,1.0,50.55555407206217,0.0,0.0,0.0,48.0,45.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,14252.377807617188,4212.18896484375,42.47612848877907
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,1,27,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.027777778605620067,0.4722222263614337,1.0,46.94444306691488,0.0,0.0,0.0,48.0,45.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,14277.641072591146,4285.9873046875,42.59607666730881
