method,replicates,episodes_per_replicate,success_mean,success_std,chain_closed_mean,chain_closed_std,attack_window_formed_mean,attack_window_formed_std,attack_window_rate_mean,attack_window_rate_std,tracking_rate_mean,tracking_rate_std,comm_connectivity_mean,comm_connectivity_std,mean_message_age_mean,mean_message_age_std,collision_mean,collision_std,timeout_mean,timeout_std,constraint_violation_mean,constraint_violation_std,steps_mean,steps_std,avg_mean_range_mean,avg_mean_range_std,final_mean_range_mean,final_mean_range_std,reward_sum_mean,reward_sum_std
RI-GMAPPO BC-to-PPO,3,30,1.0,0.0,1.0,0.0,1.0,0.0,0.029136135145068427,0.00040591985383982114,0.44269364840706676,0.006071328407086665,1.0,0.0,46.43688093233863,2.2917319869906763,0.0,0.0,0.0,0.0,0.0,0.0,45.82222222222222,0.6768664182452465,14730.73874815522,133.86034415216588,5039.709635416667,229.37043721313873,40.67511711451743,0.4703638095585621
