update,loss,policy_loss,value_loss,entropy,intent_loss,intent_acc,train_avg_reward,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_avg_steps,eval_avg_distance,eval_intent_acc
1,2.551917254924774,-0.0007888906645039384,5.171200513839722,3.289415121078491,0.0,0.0,0.22628550231456757,0.0,0.0,1.0,260.0,58022.68828125,nan
2,1.2973991930484772,-0.0006071324532967992,2.661799371242523,3.289340376853943,0.0,0.0,0.13047723472118378,,,,,,
3,0.33746200054883957,-0.0003933626394427847,0.7414994537830353,3.2894362807273865,0.0,0.0,-0.034893494099378586,,,,,,
4,0.4829116016626358,-0.00017848059966732444,1.0319672524929047,3.2893545031547546,0.0,0.0,-0.10348933935165405,,,,,,
5,0.68576680123806,-0.0003754226963792462,1.4380658864974976,3.2890705466270447,0.0,0.0,-0.043318480253219604,,,,,,
6,0.9701407551765442,-0.0002420348992018262,2.0065386295318604,3.2886526584625244,0.0,0.0,0.05448600649833679,,,,,,
7,0.4761287122964859,-0.00023058692507527123,1.0184939503669739,3.288768768310547,0.0,0.0,-0.0330326072871685,,,,,,
8,0.4088688939809799,-4.337960717748501e-05,0.8836029022932053,3.2889177203178406,0.0,0.0,-0.09646306186914444,,,,,,
9,0.9313338100910187,-0.00043503683991730213,1.9293144941329956,3.2888407111167908,0.0,0.0,-0.012454205192625523,,,,,,
10,1.3358251750469208,-0.00024799235082650917,2.7379037141799927,3.287867307662964,0.0,0.0,0.11531561613082886,0.0,0.0,1.0,260.0,56577.68125,nan
11,1.036839783191681,-0.0001831645319421149,2.1397968530654907,3.287552058696747,0.0,0.0,0.04930330812931061,,,,,,
12,0.6016923934221268,-9.330765639481431e-05,1.2693229615688324,3.287576735019684,0.0,0.0,-0.04506628215312958,,,,,,
13,0.502464048564434,-0.00011983253837755115,1.0709251463413239,3.2878674268722534,0.0,0.0,-0.10781008005142212,,,,,,
14,1.0530496835708618,-0.00019717488066817168,2.172244429588318,3.2875351905822754,0.0,0.0,0.04276740923523903,,,,,,
15,0.4840143397450447,-0.0002036203319827623,1.0341855585575104,3.287481665611267,0.0,0.0,0.008508164435625076,,,,,,
16,0.7321552336215973,-0.0003100353375582454,1.5306867361068726,3.2878112196922302,0.0,0.0,0.01360125932842493,,,,,,
17,0.9564107805490494,-0.00011234831602724427,1.9788115620613098,3.2882665395736694,0.0,0.0,-0.024733640253543854,,,,,,
18,1.2937014997005463,-0.00021952049185802736,2.6535977721214294,3.2877914905548096,0.0,0.0,0.11192519217729568,,,,,,
19,0.7676540911197662,-0.0001007818297391605,1.6012635827064514,3.2876915335655212,0.0,0.0,0.06809023022651672,,,,,,
20,0.19800587370991707,-0.00010023623084087774,0.46197573840618134,3.288175582885742,0.0,0.0,-0.060319628566503525,0.0,0.0,1.0,260.0,38888.3296875,nan
21,0.4438061788678169,-0.00011510231373312863,0.9536152333021164,3.2886327505111694,0.0,0.0,-0.09963776916265488,,,,,,
22,1.4839529693126678,-0.0001621888131921878,3.0339988470077515,3.2884302139282227,0.0,0.0,0.03447796404361725,,,,,,
23,1.9905201196670532,-4.881325480710075e-05,4.046897292137146,3.2879706621170044,0.0,0.0,0.14750908315181732,,,,,,
24,0.8012340068817139,-0.00017042977985193275,1.6685713827610016,3.288123905658722,0.0,0.0,0.050116878002882004,,,,,,
25,0.39675644040107727,-0.0001798740886442829,0.8596426695585251,3.288501799106598,0.0,0.0,-0.08910652250051498,,,,,,
26,0.5771593749523163,-0.00036334137500215746,1.2208149135112762,3.2884732484817505,0.0,0.0,-0.03537197783589363,,,,,,
27,0.6186065375804901,-0.00029022634225839283,1.303552269935608,3.2879359126091003,0.0,0.0,-0.01660502515733242,,,,,,
28,1.5320295691490173,-3.3748026377455886e-05,3.1298654079437256,3.286935269832611,0.0,0.0,0.1016886755824089,,,,,,
29,0.5332955718040466,-0.00018525697547988607,1.1326940655708313,3.2866214513778687,0.0,0.0,-0.029952438548207283,,,,,,
30,0.5825196951627731,-0.0001796724542750816,1.231126844882965,3.2864049077033997,0.0,0.0,-0.042488787323236465,0.0,0.0,1.0,260.0,39722.4046875,nan
31,0.4924209415912628,-0.00011497705084728693,1.0508030354976654,3.2865574955940247,0.0,0.0,-0.10235186666250229,,,,,,
32,0.874146893620491,-0.00018839289562794237,1.8143879175186157,3.285865902900696,0.0,0.0,0.029206911101937294,,,,,,
33,0.5925375819206238,-0.00033437329572438834,1.2514562904834747,3.285620868206024,0.0,0.0,-0.0177224799990654,,,,,,
34,0.49666035920381546,-0.0004462580097122082,1.0599286556243896,3.2857710123062134,0.0,0.0,-0.019771480932831764,,,,,,
35,0.29644469916820526,-0.00016781889219963375,0.65894515812397,3.2860065698623657,0.0,0.0,-0.06135185435414314,,,,,,
36,0.8278552740812302,-0.00012189662235595478,1.7216682136058807,3.285693645477295,0.0,0.0,0.0470031313598156,,,,,,
37,0.43939217925071716,-0.00026396219861135606,0.9450211822986603,3.2854453921318054,0.0,0.0,0.02315702475607395,,,,,,
38,0.3872207775712013,-0.0003988742731356465,0.8409549295902252,3.285781681537628,0.0,0.0,-0.021260811015963554,,,,,,
39,0.7713465690612793,-0.0002237002699985169,1.6088653802871704,3.286241054534912,0.0,0.0,-0.018389713019132614,,,,,,
40,0.7427041679620743,-0.0001041397123724419,1.551337480545044,3.286043345928192,0.0,0.0,0.03463217243552208,0.0,0.0,1.0,260.0,34732.75859375,nan
41,0.4620664715766907,-0.0003564300253250108,0.9905621856451035,3.2858184576034546,0.0,0.0,0.033935364335775375,,,,,,
42,0.2771301195025444,1.945338829045795e-05,0.6199503988027573,3.286454141139984,0.0,0.0,-0.07575977593660355,,,,,,
43,0.6380196958780289,-0.00011909085757588755,1.3420113027095795,3.286685526371002,0.0,0.0,-0.03385727480053902,,,,,,
44,0.6416005939245224,-0.0002731779622990871,1.3494786620140076,3.286557137966156,0.0,0.0,-0.0004258056578692049,,,,,,
45,1.2616801261901855,-0.00018854951061553216,2.5894667506217957,3.28647518157959,0.0,0.0,0.10270267724990845,,,,,,
46,0.37942394614219666,-0.00019668787899718154,0.824982076883316,3.2870402336120605,0.0,0.0,-0.013150093145668507,,,,,,
47,0.5375644862651825,-7.927440977573141e-05,1.1410322487354279,3.2872387170791626,0.0,0.0,-0.025331394746899605,,,,,,
48,0.7052334696054459,-0.00016571938491938276,1.4765438437461853,3.287274122238159,0.0,0.0,0.0157766193151474,,,,,,
49,0.6023357510566711,-0.0003925591408915352,1.271197110414505,3.2870277762413025,0.0,0.0,0.02342214435338974,,,,,,
50,0.5397790819406509,-0.00028555095195770264,1.1458650827407837,3.286790192127228,0.0,0.0,-0.0039453706704080105,0.0,0.0,1.0,260.0,34470.3125,nan
51,0.3318239897489548,-0.0002414423567334012,0.7298709452152252,3.287003815174103,0.0,0.0,-0.08788076788187027,,,,,,
52,0.8136150240898132,-0.00016472845224296817,1.6932958662509918,3.2868176102638245,0.0,0.0,-0.008459505625069141,,,,,,
53,0.47093864530324936,-0.0004278714732208755,1.008461445569992,3.286421477794647,0.0,0.0,0.0032197542022913694,,,,,,
54,0.5730313211679459,-0.0003611278528601325,1.2125103175640106,3.286268711090088,0.0,0.0,0.005640050861984491,,,,,,
55,0.2632232531905174,-0.00027215930822421797,0.5927233695983887,3.286627173423767,0.0,0.0,-0.07334763556718826,,,,,,
56,0.4665266275405884,-0.00025946801846049583,0.9992981106042862,3.2862947583198547,0.0,0.0,0.00810063723474741,,,,,,
57,0.49274982511997223,-0.00022294395845778858,1.051668256521225,3.2861359119415283,0.0,0.0,0.01533267367631197,,,,,,
58,0.44684888422489166,-0.0003061693423660472,0.9600251168012619,3.2857508063316345,0.0,0.0,0.009951714426279068,,,,,,
59,0.24446700513362885,-0.0002040321699801062,0.5550612658262253,3.2859593629837036,0.0,0.0,-0.07094060629606247,,,,,,
60,0.49152715504169464,-7.584411832795013e-05,1.0489252507686615,3.285961866378784,0.0,0.0,-0.009427361190319061,0.0,0.0,1.0,260.0,62012.140625,nan
