metric,label,unit,higher_is_better,n_training_seeds,n_matched_episodes_total,single,multi_relation,delta_proposed_minus_baseline,delta_ci_low,delta_ci_high,bootstrap_samples,bootstrap_seed
success,Task success,rate,true,3,60,0.3333333333,0.9333333333,0.6,0.1666666667,0.9166666667,3000,20260717
post_failure_chain_recovered,Post-failure chain recovered,rate,true,3,60,0.3333333333,0.9333333333,0.6,0.1666666667,0.9166666667,3000,20260717
timeout,Timeout,rate,false,3,60,0.65,0.06666666667,-0.5833333333,-0.8833333333,-0.1666666667,3000,20260717
capped_recovery_steps,Restricted mean recovery steps,steps,false,3,60,145.25,20.11666667,-125.1333333,-189.5841667,-35.84833333,3000,20260717
tracking_during_failure_rate,Tracking during failure,rate,true,3,60,0.4370679038,0.9439351854,0.5068672816,0.144855902,0.7678472187,3000,20260717
connectivity_during_failure,Connectivity during failure,rate,true,3,60,0.1834868067,0.3080673865,0.1245805798,0.01495053187,0.1984837293,3000,20260717
chain_closed_during_failure_rate,Chain closure during failure,rate,true,3,60,0.04962361712,0.1430297018,0.09340608466,0.02428263288,0.1439688703,3000,20260717
steps,Episode length,steps,false,3,60,185.25,60.11666667,-125.1333333,-189.5841667,-35.84833333,3000,20260717
