method,checkpoint,policy_source,seed,episode,episodes,target_policy,communication_dropout_prob,message_delay_steps,radar_dropout_prob,deterministic,success,chain_closed,attack_window_formed,attack_window_rate,tracking_rate,comm_connectivity,mean_message_age,collision,timeout,constraint_violation,steps,avg_mean_range,final_mean_range,reward_sum
EA-RG-MAPPO-S,results/intercept_3d_multirelation_protocol_smoke/runs/bc_only_seed8/actor_critic_best.pt,checkpoint,48000,0,1,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.07692307921556327,0.4615384695621637,115.07051233144907,0.0,1.0,0.0,260.0,30387.91024263822,68093.78125,-24.864983725361526
