graph_encoder,relative_step,n_available,n_episode,tracking_rate_mean,connectivity_mean,chain_closed_mean,recovery_cdf
single,105,97,100,0,0.225086,0,0.02
single,106,97,100,0,0.221649,0,0.02
single,107,97,100,0,0.213058,0,0.02
single,108,97,100,0,0.218213,0,0.02
single,109,97,100,0,0.209622,0,0.02
single,110,97,100,0,0.197595,0,0.02
single,111,97,100,0,0.206186,0,0.02
single,112,97,100,0,0.204467,0,0.02
single,113,97,100,0,0.209622,0,0.02
single,114,97,100,0,0.223368,0,0.02
single,115,97,100,0,0.183849,0,0.02
single,116,97,100,0,0.199313,0,0.02
single,117,97,100,0,0.195876,0,0.02
single,118,97,100,0,0.206186,0,0.02
single,119,97,100,0,0.171821,0,0.02
single,120,97,100,0,0.195876,0,0.02
single,121,97,100,0,0.17354,0,0.02
single,122,97,100,0,0.175258,0,0.02
single,123,97,100,0,0.17354,0,0.02
single,124,97,100,0,0.17354,0,0.02
single,125,97,100,0,0.166667,0,0.02
single,126,97,100,0,0.16323,0,0.02
single,127,97,100,0,0.16323,0,0.02
single,128,97,100,0,0.166667,0,0.02
single,129,97,100,0,0.161512,0,0.02
single,130,97,100,0,0.158076,0,0.02
single,131,97,100,0,0.149485,0,0.02
single,132,97,100,0,0.151203,0,0.02
single,133,97,100,0,0.16323,0,0.02
single,134,97,100,0,0.154639,0,0.02
single,135,97,100,0,0.147766,0,0.02
single,136,97,100,0,0.152921,0,0.02
single,137,97,100,0,0.146048,0,0.02
single,138,97,100,0,0.14433,0,0.02
single,139,97,100,0,0.151203,0,0.02
single,140,97,100,0,0.147766,0,0.02
single,141,97,100,0,0.127148,0,0.02
single,142,97,100,0,0.132302,0,0.02
single,143,97,100,0,0.140893,0,0.02
single,144,97,100,0,0.123711,0,0.02
single,145,97,100,0,0.139175,0,0.02
single,146,97,100,0,0.127148,0,0.02
single,147,97,100,0,0.120275,0,0.02
single,148,97,100,0,0.118557,0,0.02
single,149,97,100,0,0.123711,0,0.02
single,150,97,100,0,0.108247,0,0.02
single,151,97,100,0,0.116838,0,0.02
single,152,97,100,0,0.108247,0,0.02
single,153,97,100,0,0.12543,0,0.02
single,154,97,100,0,0.121993,0,0.02
single,155,97,100,0,0.12543,0,0.02
single,156,97,100,0,0.11512,0,0.02
single,157,97,100,0,0.108247,0,0.02
single,158,97,100,0,0.11512,0,0.02
single,159,97,100,0,0.121993,0,0.02
single,160,97,100,0,0.0996564,0,0.02
single,161,97,100,0,0.104811,0,0.02
single,162,97,100,0,0.101375,0,0.02
single,163,97,100,0,0.101375,0,0.02
single,164,97,100,0,0.106529,0,0.02
single,165,97,100,0,0.106529,0,0.02
single,166,97,100,0,0.101375,0,0.02
single,167,97,100,0,0.0996564,0,0.02
single,168,97,100,0,0.0996564,0,0.02
single,169,97,100,0,0.0876289,0,0.02
single,170,97,100,0,0.0910653,0,0.02
single,171,97,100,0,0.101375,0,0.02
single,172,97,100,0,0.0996564,0,0.02
single,173,97,100,0,0.0962199,0,0.02
single,174,97,100,0,0.109966,0,0.02
single,175,97,100,0,0.104811,0,0.02
single,176,97,100,0,0.0962199,0,0.02
single,177,97,100,0,0.0910653,0,0.02
single,178,97,100,0,0.0910653,0,0.02
single,179,97,100,0,0.080756,0,0.02
single,180,97,100,0,0.101375,0,0.02
single,181,97,100,0,0.0996564,0,0.02
single,182,97,100,0,0.0876289,0,0.02
single,183,97,100,0,0.0790378,0,0.02
single,184,97,100,0,0.0927835,0,0.02
single,185,97,100,0,0.0910653,0,0.02
single,186,97,100,0,0.0893471,0,0.02
single,187,97,100,0,0.101375,0,0.02
single,188,97,100,0,0.0876289,0,0.02
single,189,97,100,0,0.0876289,0,0.02
single,190,97,100,0,0.0893471,0,0.02
single,191,97,100,0,0.0790378,0,0.02
single,192,97,100,0,0.0841924,0,0.02
single,193,97,100,0,0.0841924,0,0.02
single,194,97,100,0,0.0824742,0,0.02
single,195,97,100,0,0.0704467,0,0.02
single,196,97,100,0,0.0824742,0,0.02
single,197,97,100,0,0.072165,0,0.02
single,198,97,100,0,0.0876289,0,0.02
single,199,97,100,0,0.0652921,0,0.02
single,200,97,100,0,0.080756,0,0.02
single,201,97,100,0,0.0756014,0,0.02
single,202,97,100,0,0.0790378,0,0.02
single,203,97,100,0,0.0910653,0,0.02
single,204,97,100,0,0.080756,0,0.02
single,205,97,100,0,0.0876289,0,0.02
single,206,97,100,0,0.0773196,0,0.02
single,207,97,100,0,0.0756014,0,0.02
single,208,97,100,0,0.072165,0,0.02
single,209,97,100,0,0.0687285,0,0.02
single,210,97,100,0,0.0704467,0,0.02
single,211,97,100,0,0.0670103,0,0.02
single,212,97,100,0,0.072165,0,0.02
single,213,97,100,0,0.072165,0,0.02
single,214,97,100,0,0.056701,0,0.02
single,215,97,100,0,0.0635739,0,0.02
single,216,97,100,0,0.0549828,0,0.02
single,217,97,100,0,0.0652921,0,0.02
single,218,97,100,0,0.056701,0,0.02
single,219,97,100,0,0.0515464,0,0.02
single,220,97,100,0,0.0549828,0,0.02
