epoch,loss,action_accuracy,samples,demo_success_rate,balanced_loss
1,1.9916828274726868,0.46748236331569665,9072,1.0,0
2,1.4272385438283284,0.5580173427395649,9072,1.0,0
3,1.2868408560752869,0.5938418577307466,9072,1.0,0
4,1.225961297750473,0.6037624926513815,9072,1.0,0
5,1.1415867043866053,0.6781672545561435,9072,1.0,0
6,0.9807548092471229,0.721928277483833,9072,1.0,0
7,0.8969957613282733,0.7334656084656085,9072,1.0,0
8,0.7947028395202425,0.7621619635508524,9072,1.0,0
9,0.7446045080820719,0.7734788359788359,9072,1.0,0
10,0.7044265684154298,0.7789902998236331,9072,1.0,0
11,0.688221232758628,0.7796149323927102,9072,1.0,0
12,0.6873754180139966,0.7763080540858318,9072,1.0,0
13,0.6655688699748781,0.7790637860082305,9072,1.0,0
14,0.647932294342253,0.7833259847148736,9072,1.0,0
15,0.625460394554668,0.7962595532039977,9072,1.0,0
16,0.619602683517668,0.7996031746031746,9072,1.0,0
17,0.5899302015701929,0.806657848324515,9072,1.0,0
18,0.573665224843555,0.8066945914168137,9072,1.0,0
19,0.571864762239986,0.8093400940623163,9072,1.0,0
20,0.5504046537809901,0.8141901822457378,9072,1.0,0
21,0.5354532508386506,0.8179379776601999,9072,1.0,0
22,0.5262569578157531,0.821061140505585,9072,1.0,0
23,0.5433008852932188,0.8168724279835391,9072,1.0,0
24,0.5306593055526415,0.8197383891828336,9072,1.0,0
25,0.5011609858936734,0.8288506760728983,9072,1.0,0
26,0.5100153999196159,0.824919165196943,9072,1.0,0
27,0.4843258650766479,0.832120811287478,9072,1.0,0
28,0.5054206914371915,0.8263888888888888,9072,1.0,0
29,0.48737578011221355,0.8300631981187536,9072,1.0,0
30,0.4722254483236207,0.835133744855967,9072,1.0,0
31,0.47260208593474495,0.8351704879482658,9072,1.0,0
32,0.463404075966941,0.8372648442092887,9072,1.0,0
33,0.467126752767298,0.8351704879482658,9072,1.0,0
34,0.4692436307668686,0.8335170487948266,9072,1.0,0
35,0.46368558953205746,0.8357951205173427,9072,1.0,0
36,0.47029386543565327,0.8330761316872428,9072,1.0,0
37,0.46046923680437934,0.8373383303938859,9072,1.0,0
38,0.4573182910680771,0.8352807172251616,9072,1.0,0
39,0.4517877979411019,0.8374118165784833,9072,1.0,0
40,0.45853641049729454,0.8364197530864198,9072,1.0,0
41,0.4510883515079816,0.8368974132863022,9072,1.0,0
42,0.44010750038756263,0.8417475014697237,9072,1.0,0
43,0.44818425592448974,0.8391387419165197,9072,1.0,0
44,0.4501197064916293,0.8372648442092887,9072,1.0,0
45,0.43706677191787296,0.8427028218694885,9072,1.0,0
46,0.4551035563151042,0.835354203409759,9072,1.0,0
47,0.4358203171028031,0.8401308054085832,9072,1.0,0
48,0.43645500971211326,0.8416740152851264,9072,1.0,0
49,0.42923373811774784,0.841931216931217,9072,1.0,0
50,0.427861509223779,0.8448339212228101,9072,1.0,0
51,0.42865094873640275,0.8410861258083481,9072,1.0,0
52,0.4194021233254009,0.8441725455614344,9072,1.0,0
53,0.41531582590606475,0.8466710758377425,9072,1.0,0
54,0.4188128751185205,0.8446134626690183,9072,1.0,0
55,0.4335857240690125,0.8407921810699589,9072,1.0,0
56,0.43987974358929527,0.83858759553204,9072,1.0,0
57,0.41286779195070267,0.8467813051146384,9072,1.0,0
58,0.40942885643906063,0.8492798353909465,9072,1.0,0
59,0.4060505015982522,0.84891240446796,9072,1.0,0
60,0.4096055370238092,0.84891240446796,9072,1.0,0
61,0.4210303955607944,0.8422986478542034,9072,1.0,0
62,0.40447700437572265,0.8508230452674898,9072,1.0,0
63,0.4044606106148826,0.8499044679600235,9072,1.0,0
64,0.4125930633809831,0.8468915343915344,9072,1.0,0
65,0.41008951432175106,0.8475161669606114,9072,1.0,0
66,0.40314582238594693,0.8489491475602586,9072,1.0,0
67,0.3988092872831557,0.8537992357436802,9072,1.0,0
68,0.39330628514289856,0.8542768959435626,9072,1.0,0
69,0.3941725939512253,0.8531011169900059,9072,1.0,0
70,0.3916261883245574,0.8539094650205762,9072,1.0,0
71,0.40600183771716225,0.8493900646678424,9072,1.0,0
72,0.3882191967633035,0.855489417989418,9072,1.0,0
73,0.39321859512064194,0.8528071722516167,9072,1.0,0
74,0.38772107909123105,0.8536155202821869,9072,1.0,0
75,0.38433926552534103,0.8559303350970018,9072,1.0,0
76,0.3785339991251628,0.8572163433274544,9072,1.0,0
77,0.37984074238273835,0.8567386831275721,9072,1.0,0
78,0.3772920055521859,0.8574368018812464,9072,1.0,0
79,0.3845532743467225,0.8543136390358612,9072,1.0,0
80,0.3752347379922867,0.8585758377425045,9072,1.0,0
