graph_encoder,relative_step,n_available,n_episode,tracking_rate_mean,connectivity_mean,chain_closed_mean,recovery_cdf
no_graph,129,22,100,0,0,0,0.78
no_graph,130,22,100,0,0,0,0.78
no_graph,131,22,100,0,0,0,0.78
no_graph,132,22,100,0,0,0,0.78
no_graph,133,22,100,0,0,0,0.78
no_graph,134,22,100,0,0,0,0.78
no_graph,135,22,100,0,0,0,0.78
no_graph,136,22,100,0,0,0,0.78
no_graph,137,22,100,0,0,0,0.78
no_graph,138,22,100,0,0,0,0.78
no_graph,139,22,100,0,0,0,0.78
no_graph,140,22,100,0,0,0,0.78
no_graph,141,22,100,0,0,0,0.78
no_graph,142,22,100,0,0,0,0.78
no_graph,143,22,100,0,0,0,0.78
no_graph,144,22,100,0,0,0,0.78
no_graph,145,22,100,0,0,0,0.78
no_graph,146,22,100,0,0,0,0.78
no_graph,147,22,100,0,0,0,0.78
no_graph,148,22,100,0,0,0,0.78
no_graph,149,22,100,0,0,0,0.78
no_graph,150,22,100,0,0,0,0.78
no_graph,151,22,100,0,0,0,0.78
no_graph,152,22,100,0,0,0,0.78
no_graph,153,22,100,0,0,0,0.78
no_graph,154,22,100,0,0,0,0.78
no_graph,155,22,100,0,0,0,0.78
no_graph,156,22,100,0,0,0,0.78
no_graph,157,22,100,0,0,0,0.78
no_graph,158,22,100,0,0,0,0.78
no_graph,159,22,100,0,0,0,0.78
no_graph,160,22,100,0,0,0,0.78
no_graph,161,22,100,0,0,0,0.78
no_graph,162,22,100,0,0,0,0.78
no_graph,163,22,100,0,0,0,0.78
no_graph,164,22,100,0,0,0,0.78
no_graph,165,22,100,0,0,0,0.78
no_graph,166,22,100,0,0,0,0.78
no_graph,167,22,100,0,0,0,0.78
no_graph,168,22,100,0,0,0,0.78
no_graph,169,22,100,0,0,0,0.78
no_graph,170,22,100,0,0,0,0.78
no_graph,171,22,100,0,0,0,0.78
no_graph,172,22,100,0,0,0,0.78
no_graph,173,22,100,0,0,0,0.78
no_graph,174,22,100,0,0,0,0.78
no_graph,175,22,100,0,0,0,0.78
no_graph,176,22,100,0,0,0,0.78
no_graph,177,22,100,0,0,0,0.78
no_graph,178,22,100,0,0,0,0.78
no_graph,179,22,100,0,0,0,0.78
no_graph,180,22,100,0,0,0,0.78
no_graph,181,22,100,0,0,0,0.78
no_graph,182,22,100,0,0,0,0.78
no_graph,183,22,100,0,0,0,0.78
no_graph,184,22,100,0,0,0,0.78
no_graph,185,22,100,0,0,0,0.78
no_graph,186,22,100,0,0,0,0.78
no_graph,187,22,100,0,0,0,0.78
no_graph,188,22,100,0,0,0,0.78
no_graph,189,22,100,0,0,0,0.78
no_graph,190,22,100,0,0,0,0.78
no_graph,191,22,100,0,0,0,0.78
no_graph,192,22,100,0,0,0,0.78
no_graph,193,22,100,0,0,0,0.78
no_graph,194,22,100,0,0,0,0.78
no_graph,195,22,100,0,0,0,0.78
no_graph,196,22,100,0,0,0,0.78
no_graph,197,22,100,0,0,0,0.78
no_graph,198,22,100,0,0,0,0.78
no_graph,199,22,100,0,0,0,0.78
no_graph,200,22,100,0,0,0,0.78
no_graph,201,22,100,0,0,0,0.78
no_graph,202,22,100,0,0,0,0.78
no_graph,203,22,100,0,0,0,0.78
no_graph,204,22,100,0,0,0,0.78
no_graph,205,22,100,0,0,0,0.78
no_graph,206,22,100,0,0,0,0.78
no_graph,207,22,100,0,0,0,0.78
no_graph,208,22,100,0,0,0,0.78
no_graph,209,22,100,0,0,0,0.78
no_graph,210,22,100,0,0,0,0.78
no_graph,211,22,100,0,0,0,0.78
no_graph,212,22,100,0,0,0,0.78
no_graph,213,22,100,0.0151515,0,0,0.78
no_graph,214,22,100,0.0151515,0,0,0.78
no_graph,215,22,100,0.0151515,0,0,0.78
no_graph,216,22,100,0.0151515,0,0,0.78
no_graph,217,22,100,0.0151515,0,0,0.78
no_graph,218,22,100,0.0151515,0.0151515,0,0.78
no_graph,219,22,100,0.0151515,0.0151515,0,0.78
no_graph,220,22,100,0.0151515,0.00757576,0,0.78
