update,loss,policy_loss,value_loss,entropy,train_avg_reward,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_avg_steps,eval_avg_distance
1,0.4681737596789996,-0.004895178678755959,0.9899452676375707,2.190369725227356,-0.01060536503791809,0.35,0.0,0.65,149.8,11.980828892191251
2,0.304200400908788,-0.003687012940645218,0.6595017537474632,2.186346193154653,-0.059982895851135254,,,,,
3,0.5193916733066241,-0.0026564739334086576,1.0876663774251938,2.178504685560862,0.002582140266895294,,,,,
4,1.0241664747397106,-0.001814181237326314,2.0954688688119254,2.175378461678823,0.0326663963496685,,,,,
5,0.12131090089678764,-0.0006994610109056035,0.2872997497518857,2.1639512181282043,-0.04674055054783821,,,,,
6,0.9846542229255041,-0.0006391446416576704,2.013752748568853,2.1583007176717124,0.025648208335042,,,,,
7,1.6187677085399628,-0.0034141088059792915,3.287771681944529,2.1704028050104776,0.05613914132118225,,,,,
8,0.95005863904953,-0.0018935913685709238,1.9475657045841217,2.1830631097157798,-0.009875419549643993,,,,,
9,0.042868048107872404,-0.005292315152473748,0.1398717345048984,2.1775503953297934,-0.029232999309897423,,,,,
10,1.0245776275793712,-0.0017067341832444072,2.0957111616929374,2.157122552394867,0.001339566777460277,0.3,0.05,0.65,151.25,12.494126952687898
11,1.12689075867335,-0.0012306806359750528,2.2992583413918815,2.150771141052246,0.0161440372467041,,,,,
12,0.3343510180711746,-0.0032137807769080005,0.718035082022349,2.145274519920349,-0.044517409056425095,,,,,
13,0.9186233679453532,-0.0029557855256522694,1.8859690030415852,2.1405359506607056,0.016081281006336212,,,,,
14,1.7947718302408855,-0.0027049642521888018,3.6378267010053,2.1436555782953897,0.03902272880077362,,,,,
15,0.27131276205182076,-0.0006227281410247087,0.5869486207763354,2.1538820266723633,-0.01628977246582508,,,,,
16,0.2595985922962427,-0.003644672455266118,0.5691838910182317,2.1348679860432944,-0.03903086856007576,,,,,
17,1.3351123929023743,-0.004881741168598334,2.7216861645380654,2.0848929484685264,-0.007159340661019087,,,,,
18,0.151644391939044,-0.0006854998258252939,0.34627440944314003,2.0807313521703086,-0.04050960764288902,,,,,
19,0.5657512545585632,-0.0016638785988713305,1.1757006545861561,2.04351814587911,0.0007548804278485477,,,,,
20,1.134798934062322,-0.00234220246784389,2.3157384196917215,2.07280695438385,0.045647669583559036,0.3,0.0,0.7,147.1,14.111310990651447
21,1.9126076598962147,-0.002427760550441841,3.871674954891205,2.080207328001658,0.04983064532279968,,,,,
22,0.8368157893419266,-0.0025300732037673392,1.7192319333553314,2.027011831601461,0.000418931245803833,,,,,
23,1.1573727130889893,-0.004006796128426989,2.3624329368273416,1.9836977422237396,-0.00914834439754486,,,,,
24,0.6540658473968506,-0.00194853109618028,1.3508688509464264,1.9420057733853657,-0.018595770001411438,,,,,
25,0.5832264721393585,-0.004991384882790347,1.213741272687912,1.865277498960495,-0.02740413136780262,,,,,
26,0.6410660718878111,-0.0020862939612319074,1.3230619480212529,1.8378603557745616,-0.01568029448390007,,,,,
27,0.5560885195930799,-0.0006651299384733041,1.150020271539688,1.825648566087087,0.006778062786906958,,,,,
28,0.46637754887342453,-0.004528988463183244,0.9795850267012914,1.8885975976785023,-0.012423209846019745,,,,,
29,0.8962325205405554,-0.0020613676557938256,1.8354163467884064,1.9414277374744415,-0.00919998437166214,,,,,
30,1.2572644799947739,-0.0018297310452908278,2.557568530241648,1.9690049091974895,-0.0007287015323527157,0.4,0.45,0.15,66.65,7.6963022222121555
31,1.2407506306966145,-0.00049235625192523,2.5230096181233725,2.026182174682617,0.040707092732191086,,,,,
32,1.1088982224464417,-0.0024779313631976643,2.2628562847773233,2.0051995714505515,-0.010545928962528706,,,,,
33,0.8279706438382467,-0.001073723891749978,1.6970800161361694,1.9495651125907898,0.03821936622262001,,,,,
34,1.138240839044253,-0.002476361308557292,2.3216071824232736,2.008638163407644,0.00025310865021310747,,,,,
35,0.45599732796351117,-0.0010508629493415356,0.9546057085196177,2.0254668593406677,-0.057534247636795044,,,,,
36,0.9759668409824371,-0.0010657025656352441,1.9943563242753346,2.0145655274391174,-0.020764781162142754,,,,,
37,1.856641302506129,-0.002003110285537938,3.7581922014554343,2.0451689759890237,0.0485607348382473,,,,,
38,0.7269113212823868,-0.0023969299994253865,1.4996297558148701,2.0506631731987,-0.03736027702689171,,,,,
39,0.21576256677508354,-0.006517724444468816,0.4841473450263341,1.9793379505475361,-0.04658405855298042,,,,,
40,0.26449226463834447,-0.006097735837101936,0.5811118086179098,1.9965903560320537,-0.02585245855152607,0.45,0.2,0.35,106.95,8.561073571443556
41,2.351552506287893,-0.0036734193563461304,4.752236882845561,2.0892499486605325,0.040072809904813766,,,,,
42,1.6190328498681386,-0.002598353661596775,3.284997045993805,2.0867294669151306,0.023311370983719826,,,,,
43,2.148045460383097,-0.00011176383122801781,4.337924023469289,2.080474555492401,0.10405618697404861,,,,,
44,1.0380869855483372,-0.0019848574496184788,2.1221607526143393,2.100851575533549,-0.007486020680516958,,,,,
45,0.6010434826215109,-0.001964262298618754,1.248539869983991,2.126218100388845,-0.04710647091269493,,,,,
46,0.7584686825672785,-0.0026441603646768876,1.5649291276931763,2.1351733009020486,-0.04283018782734871,,,,,
47,1.6287296414375305,-0.003580458384628097,3.307214140892029,2.1296976804733276,0.05517220497131348,,,,,
48,0.8406263887882233,-0.0012113972722242277,1.7261595129966736,2.124196251233419,-0.015874963253736496,,,,,
49,0.1934761411199967,-0.004465705482289195,0.4381684760252635,2.1142396132151284,-0.0533897690474987,,,,,
50,1.2220056354999542,-0.0014093255158513784,2.489228049914042,2.1199058890342712,0.031217560172080994,0.1,0.05,0.85,175.65,12.116313273708027
51,0.49093275020519894,-0.004143386924018462,1.0323806554079056,2.111418843269348,0.005595108028501272,,,,,
52,0.9935126652320226,-0.002181398837516705,2.0333016912142434,2.0956773161888123,0.0013245070585981011,,,,,
53,0.21358217795689902,-0.0012716477504000068,0.4714803124467532,2.088632901509603,-0.02564448118209839,,,,,
