update,loss,policy_loss,value_loss,entropy,intent_loss,intent_acc,train_avg_reward,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_avg_steps,eval_avg_distance,eval_intent_acc
1,0.7487767934799194,-0.0030810767978737275,1.504502296447754,0.39328352361917496,0.0,0.0,0.2438378781080246,1.0,0.0,0.0,46.4,4736.76953125,nan
2,0.8136917948722839,-0.0011188654752913862,1.6305758357048035,0.4772595167160034,0.0,0.0,0.26853421330451965,,,,,,
3,0.7019808292388916,-0.001247461749395995,1.4073424935340881,0.44295089691877365,0.0,0.0,0.30377206206321716,,,,,,
4,0.5915434211492538,-0.0004887903584558373,1.1848194897174835,0.3775203451514244,0.0,0.0,0.24072062969207764,,,,,,
5,0.8484508693218231,-0.0007483974598775367,1.699429452419281,0.5154617726802826,0.0,0.0,0.29032790660858154,,,,,,
6,0.6583308130502701,-0.001552441157400608,1.3205738067626953,0.4036295562982559,0.0,0.0,0.256703644990921,,,,,,
7,0.7735376507043839,-0.0002824473200844224,1.548617660999298,0.4887310341000557,0.0,0.0,0.2802737057209015,,,,,,
8,0.595901295542717,-0.00035503560805727474,1.1933771669864655,0.4322403818368912,0.0,0.0,0.2819865942001343,,,,,,
9,0.7089744657278061,-0.0008811231164145283,1.4205735921859741,0.43120118975639343,0.0,0.0,0.25855883955955505,,,,,,
10,0.7490763813257217,-0.0009789930384913603,1.5010791420936584,0.4841887280344963,0.0,0.0,0.32092660665512085,1.0,0.0,0.0,45.8,4896.63544921875,nan
11,0.7001624703407288,-0.0005177301124301703,1.4022477269172668,0.4436374753713608,0.0,0.0,0.25371506810188293,,,,,,
12,0.839896559715271,-0.0019983503055609475,1.6848044693470001,0.5072941333055496,0.0,0.0,0.2885863482952118,,,,,,
13,0.8200692385435104,-0.0005162279230717104,1.6420814096927643,0.45522119849920273,0.0,0.0,0.27570950984954834,,,,,,
14,0.8733496516942978,-0.0017778000134667238,1.751447081565857,0.5961104929447174,0.0,0.0,0.17515535652637482,,,,,,
15,0.8343999236822128,-0.00171308873298881,1.673413246870041,0.5936028361320496,0.0,0.0,0.19610852003097534,,,,,,
