metric,label,unit,higher_is_better,n_training_seeds,n_matched_episodes_total,single,multi_relation,delta_proposed_minus_baseline,delta_ci_low,delta_ci_high,bootstrap_samples,bootstrap_seed
success,Task success,rate,true,3,60,0.7833333333,0.95,0.1666666667,0.06666666667,0.2833333333,3000,20260717
post_failure_chain_recovered,Post-failure chain recovered,rate,true,3,60,0.7833333333,0.95,0.1666666667,0.06666666667,0.2833333333,3000,20260717
timeout,Timeout,rate,false,3,60,0.2166666667,0.05,-0.1666666667,-0.2833333333,-0.06666666667,3000,20260717
capped_recovery_steps,Restricted mean recovery steps,steps,false,3,60,51.73333333,16.48333333,-35.25,-60.11708333,-13.59833333,3000,20260717
tracking_during_failure_rate,Tracking during failure,rate,true,3,60,0.8177083339,0.9578472224,0.1401388885,0.05499131935,0.2387499993,3000,20260717
connectivity_during_failure,Connectivity during failure,rate,true,3,60,0.3020535777,0.3186359195,0.01658234178,-0.00458130754,0.03870866412,3000,20260717
chain_closed_during_failure_rate,Chain closure during failure,rate,true,3,60,0.1299603175,0.1469378307,0.01697751323,0.0009456018519,0.03579398148,3000,20260717
steps,Episode length,steps,false,3,60,91.73333333,56.48333333,-35.25,-60.11708333,-13.59833333,3000,20260717
