method,checkpoint,policy_source,seed,episode,episodes,target_policy,communication_range_scale,communication_dropout_prob,message_delay_steps,radar_dropout_prob,failed_blue_agent,node_failure_start_step,node_failure_duration_steps,graph_relation_ablation,graph_message_ablation,graph_input_ablation,deterministic,success,chain_closed,attack_window_formed,attack_window_rate,tracking_rate,comm_connectivity,mean_message_age,collision,timeout,constraint_violation,steps,first_attack_window_step,first_chain_close_step,post_failure_chain_recovered,post_failure_chain_recovery_steps,chain_closed_during_failure_rate,tracking_during_failure_rate,connectivity_during_failure,avg_mean_range,final_mean_range,reward_sum
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed2/actor_critic_best.pt,checkpoint,612000,0,50,straight,1.0,0.0,0,0.0,1,40,80,none,none,none,True,0.0,0.0,0.0,0.0,0.032051283006484695,0.30000000435572405,68.25384561121464,0.0,1.0,0.0,260.0,-1.0,-1.0,0.0,220.0,0.0,0.0,0.06666666828095913,21133.341408128006,31779.439453125,-4.852600798010826
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed2/actor_critic_best.pt,checkpoint,612001,1,50,straight,1.0,0.0,0,0.0,1,40,80,none,none,none,True,0.0,0.0,0.0,0.0,0.030769231686225303,0.3128205175583179,67.81153835906433,0.0,1.0,0.0,260.0,-1.0,-1.0,0.0,220.0,0.0,0.00416666679084301,0.06666666828095913,21173.979310021034,31797.068359375,-4.338637936860323
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed2/actor_critic_best.pt,checkpoint,612002,2,50,straight,1.0,0.0,0,0.0,1,40,80,none,none,none,True,0.0,0.0,0.0,0.0,0.03333333432674408,0.29487179907468647,68.46666698478735,0.0,1.0,0.0,260.0,-1.0,-1.0,0.0,220.0,0.0,0.00416666679084301,0.06666666828095913,20818.573067533052,30601.041015625,-4.083616029471159
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed2/actor_critic_best.pt,checkpoint,612003,3,50,straight,1.0,0.0,0,0.0,1,40,80,none,none,none,True,0.0,0.0,0.0,0.0,0.030769231686225303,0.3243589794406524,67.52307679125896,0.0,1.0,0.0,260.0,-1.0,-1.0,0.0,220.0,0.0,0.0,0.06666666828095913,21722.0325777494,33910.42578125,-5.094834115356207
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed2/actor_critic_best.pt,checkpoint,612004,4,50,straight,1.0,0.0,0,0.0,1,40,80,none,none,none,True,0.0,0.0,0.0,0.0,0.03333333432674408,0.3038461583165022,68.10769176506079,0.0,1.0,0.0,260.0,-1.0,-1.0,0.0,220.0,0.0,0.0,0.06666666828095913,21226.826079852763,31461.166015625,-4.2217384576797485
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed2/actor_critic_best.pt,checkpoint,612005,5,50,straight,1.0,0.0,0,0.0,1,40,80,none,none,none,True,0.0,0.0,0.0,0.0,0.029487180365965916,0.1705128210095259,94.26666776239873,0.0,1.0,0.0,260.0,-1.0,-1.0,0.0,220.0,0.0,0.0,0.06666666828095913,20796.122635591946,27366.384765625,-9.177753809839487
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed2/actor_critic_best.pt,checkpoint,612006,6,50,straight,1.0,0.0,0,0.0,1,40,80,none,none,none,True,0.0,0.0,0.0,0.0,0.04102564224830041,0.30000000435572405,68.25384561121464,0.0,1.0,0.0,260.0,-1.0,-1.0,0.0,220.0,0.0,0.0,0.06666666828095913,21075.353188852165,30881.619140625,-2.6684986390173435
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed2/actor_critic_best.pt,checkpoint,612007,7,50,straight,1.0,0.0,0,0.0,1,40,80,none,none,none,True,0.0,0.0,0.0,0.0,0.032051283006484695,0.2935897477544271,68.52307682060278,0.0,1.0,0.0,260.0,-1.0,-1.0,0.0,220.0,0.0,0.0,0.06666666828095913,21253.739522611177,30586.40625,-4.270699584856629
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed2/actor_critic_best.pt,checkpoint,612008,8,50,straight,1.0,0.0,0,0.0,1,40,80,none,none,none,True,0.0,0.0,0.0,0.0,0.030769231686225303,0.3076923122772804,67.9730763804454,0.0,1.0,0.0,260.0,-1.0,-1.0,0.0,220.0,0.0,0.0,0.06666666828095913,21623.688735727163,32858.28125,-5.5056421756744385
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed2/actor_critic_best.pt,checkpoint,612009,9,50,straight,1.0,0.0,0,0.0,1,40,80,none,none,none,True,0.0,0.0,0.0,0.0,0.030769231686225303,0.30000000435572405,68.25384561121464,0.0,1.0,0.0,260.0,-1.0,-1.0,0.0,220.0,0.0,0.0,0.06666666828095913,21513.206157977766,32017.126953125,-5.193207770586014
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed2/actor_critic_best.pt,checkpoint,612010,10,50,straight,1.0,0.0,0,0.0,1,40,80,none,none,none,True,0.0,0.0,0.0,0.0,0.030769231686225303,0.30000000435572405,68.25384561121464,0.0,1.0,0.0,260.0,-1.0,-1.0,0.0,220.0,0.0,0.0,0.06666666828095913,21394.862259615384,31877.306640625,-4.9894633162766695
