method,checkpoint,policy_source,seed,episode,episodes,target_policy,communication_range_scale,communication_dropout_prob,message_delay_steps,radar_dropout_prob,failed_blue_agent,node_failure_start_step,node_failure_duration_steps,graph_relation_ablation,graph_message_ablation,graph_input_ablation,deterministic,success,chain_closed,attack_window_formed,attack_window_rate,tracking_rate,comm_connectivity,mean_message_age,collision,timeout,constraint_violation,steps,first_attack_window_step,first_chain_close_step,post_failure_chain_recovered,post_failure_chain_recovery_steps,chain_closed_during_failure_rate,tracking_during_failure_rate,connectivity_during_failure,avg_mean_range,final_mean_range,reward_sum
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed0/actor_critic_best.pt,checkpoint,610000,0,50,straight,1.0,0.0,0,0.0,-1,0,0,none,none,none,True,1.0,1.0,1.0,0.028985508110212242,0.3333333432674408,1.0,28.26086873593538,0.0,0.0,0.0,46.0,43.0,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,15013.72758152174,6314.95751953125,37.59418234229088
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed0/actor_critic_best.pt,checkpoint,610001,1,50,straight,1.0,0.0,0,0.0,-1,0,0,none,none,none,True,1.0,1.0,1.0,0.028985508110212242,0.3333333432674408,1.0,28.26086873593538,0.0,0.0,0.0,46.0,43.0,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,15046.650252632473,6513.34423828125,37.43646642565727
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed0/actor_critic_best.pt,checkpoint,610002,2,50,straight,1.0,0.0,0,0.0,-1,0,0,none,none,none,True,1.0,1.0,1.0,0.029629630512661403,0.3407407508956061,1.0,28.888888041178387,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,15122.625792100695,6334.53955078125,37.396613508462906
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed0/actor_critic_best.pt,checkpoint,610003,3,50,straight,1.0,0.0,0,0.0,-1,0,0,none,none,none,True,1.0,1.0,1.0,0.02836879517169709,0.3262411444745165,1.0,27.65957365644739,0.0,0.0,0.0,47.0,44.0,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,14916.572140957447,6343.87744140625,37.698011577129364
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed0/actor_critic_best.pt,checkpoint,610004,4,50,straight,1.0,0.0,0,0.0,-1,0,0,none,none,none,True,1.0,1.0,1.0,0.029629630512661403,0.3333333432674408,1.0,28.888888041178387,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,15173.146158854166,6504.36474609375,37.21101140975952
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed0/actor_critic_best.pt,checkpoint,610005,5,50,straight,1.0,0.0,0,0.0,-1,0,0,none,none,none,True,0.0,0.0,1.0,0.0025641026405187756,0.03974359092804102,0.2679487198591232,77.72051189140632,0.0,1.0,0.0,260.0,41.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25767.193455153247,46260.26171875,-13.451767419930547
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed0/actor_critic_best.pt,checkpoint,610006,6,50,straight,1.0,0.0,0,0.0,-1,0,0,none,none,none,True,0.0,0.0,1.0,0.003846153960778163,0.07692307921556327,0.2538461541900268,80.11538446786312,0.0,1.0,0.0,260.0,42.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19555.278352238583,40358.91796875,-6.614885281771421
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed0/actor_critic_best.pt,checkpoint,610007,7,50,straight,1.0,0.0,0,0.0,-1,0,0,none,none,none,True,0.0,0.0,1.0,0.0025641026405187756,0.07435897646042017,0.2551282056249105,79.64999900700954,0.0,1.0,0.0,260.0,42.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23720.20347243089,52828.78125,-16.327360413968563
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed0/actor_critic_best.pt,checkpoint,610008,8,50,straight,1.0,0.0,0,0.0,-1,0,0,none,none,none,True,0.0,0.0,1.0,0.0012820513202593878,0.0500000013754918,0.26410256532522347,77.2551288362879,0.0,1.0,0.0,260.0,41.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19875.786825796273,33324.62109375,-4.262177740689367
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed0/actor_critic_best.pt,checkpoint,610009,9,50,straight,1.0,0.0,0,0.0,-1,0,0,none,none,none,True,0.0,0.0,1.0,0.003846153960778163,0.07435897657504449,0.25384615430465113,79.88846224007698,0.0,1.0,0.0,260.0,42.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23156.01117976262,53172.01953125,-15.948953706771135
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed0/actor_critic_best.pt,checkpoint,610010,10,50,straight,1.0,0.0,0,0.0,-1,0,0,none,none,none,True,1.0,1.0,1.0,0.008438818816897235,0.08720112777460476,0.27848101316122065,69.62306638017988,0.0,0.0,0.0,237.0,42.0,237.0,-1.0,-1.0,-1.0,-1.0,-1.0,18169.787713030724,33358.46484375,9.805715069174767
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed0/actor_critic_best.pt,checkpoint,610011,11,50,straight,1.0,0.0,0,0.0,-1,0,0,none,none,none,True,1.0,1.0,1.0,0.03030303120613098,0.3333333419127898,1.0,29.545453678477894,0.0,0.0,0.0,44.0,41.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,15311.223421963778,6616.99755859375,36.89256113767624
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed0/actor_critic_best.pt,checkpoint,610012,12,50,straight,1.0,0.0,0,0.0,-1,0,0,none,none,none,True,1.0,1.0,1.0,0.03030303120613098,0.3030303120613098,1.0,29.545453678477894,0.0,0.0,0.0,44.0,41.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,15358.706332120028,6837.783203125,36.17987450957298
EA-RG-MAPPO-S,results/intercept_3d_no_graph_source_curriculum/runs/no_graph/bc_ppo_seed0/actor_critic_best.pt,checkpoint,610013,13,50,straight,1.0,0.0,0,0.0,-1,0,0,none,none,none,True,1.0,1.0,1.0,0.029629630512661403,0.3333333432674408,1.0,28.888888041178387,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,15125.99519314236,6425.86328125,37.17391702532768
