epoch,loss,action_accuracy,samples,demo_success_rate,balanced_loss
1,2.9666010406282215,0.12543182653436236,9070,1.0,1
2,2.4039007359080844,0.32315325248070564,9070,1.0,1
3,2.0414885779221854,0.3009187798603455,9070,1.0,1
4,1.9020284977224138,0.29070194781330394,9070,1.0,1
5,1.8270221451918285,0.290077177508269,9070,1.0,1
6,1.80088695552614,0.2808893789048144,9070,1.0,1
7,1.7530643079015944,0.26982726938625506,9070,1.0,1
8,1.7260643872949812,0.2961778757809629,9070,1.0,1
9,1.694094671143426,0.25861815509004044,9070,1.0,1
10,1.673363016711341,0.28177140757074604,9070,1.0,1
11,1.6576018532117207,0.24531422271223816,9070,1.0,1
12,1.6366689933670893,0.26662991547225284,9070,1.0,1
13,1.602976832124922,0.2900404263138552,9070,1.0,1
14,1.6146923965877957,0.29930172730613747,9070,1.0,1
15,1.5842324760225084,0.2815509004042631,9070,1.0,1
16,1.5480657418568928,0.3144799705990445,9070,1.0,1
17,1.519428504837884,0.3096288129364204,9070,1.0,1
18,1.4606876307063632,0.30345461227489895,9070,1.0,1
19,1.4276977843708463,0.3269018743109151,9070,1.0,1
20,1.367247352997462,0.3247335538404998,9070,1.0,1
21,1.3199469380908542,0.3220139654538772,9070,1.0,1
22,1.2693016959561243,0.33057699375229693,9070,1.0,1
23,1.2550671133730147,0.38379272326350605,9070,1.0,1
24,1.2045464383231268,0.35788313120176407,9070,1.0,1
25,1.195699433485667,0.3768834987137082,9070,1.0,1
26,1.1623247000906203,0.38155090040426315,9070,1.0,1
27,1.1405287782351177,0.37199558985667036,9070,1.0,1
28,1.1196916732523177,0.38199191473722893,9070,1.0,1
29,1.1001991199122534,0.38574053656743845,9070,1.0,1
30,1.1122871538003285,0.390885703785373,9070,1.0,1
31,1.0994073020087347,0.3760749724366042,9070,1.0,1
32,1.099589130944676,0.3742741639103271,9070,1.0,1
33,1.0570199804173575,0.3558250643145902,9070,1.0,1
34,1.0377557509475284,0.42238147739801546,9070,1.0,1
35,1.0471016764640808,0.41705255420801174,9070,1.0,1
36,0.9956707408030828,0.4225652333700845,9070,1.0,1
37,0.9809732453690635,0.4436236677692025,9070,1.0,1
38,0.9696298970116509,0.44744579198823964,9070,1.0,1
39,0.9695274283488592,0.43116501286291803,9070,1.0,1
40,0.9358291195498573,0.45847115031238517,9070,1.0,1
41,0.9126312633355459,0.4494303564865858,9070,1.0,1
42,0.9011286099751791,0.4698640205806689,9070,1.0,1
43,0.8964727305703692,0.4599044468945241,9070,1.0,1
44,0.8752968427207735,0.47118706357956636,9070,1.0,1
45,0.8702102022038566,0.478941565600882,9070,1.0,1
46,0.8504183540741602,0.4832782065417126,9070,1.0,1
47,0.8394934485356013,0.49415656008820286,9070,1.0,1
48,0.8287313828865687,0.5120176405733187,9070,1.0,1
49,0.829242972864045,0.5162072767364939,9070,1.0,1
50,0.8234088487095303,0.48632855567805955,9070,1.0,1
51,0.8308804515335295,0.5141124586549063,9070,1.0,1
52,0.8095436361100938,0.5213156927600147,9070,1.0,1
53,0.824330770307117,0.5488423373759648,9070,1.0,1
54,0.8164470841487249,0.4919882396177876,9070,1.0,1
55,0.8126035332679749,0.5089672914369717,9070,1.0,1
56,0.816788868771659,0.5557148107313488,9070,1.0,1
57,0.786608518825637,0.5373024623300258,9070,1.0,1
58,0.7795091023047765,0.5411980889378905,9070,1.0,1
59,0.833080036772622,0.5675119441381845,9070,1.0,1
60,0.7870206170611911,0.541492098493201,9070,1.0,1
61,0.7596152010891173,0.5675486953325983,9070,1.0,1
62,0.7569953948259354,0.5618890113928703,9070,1.0,1
63,0.7577072762780719,0.5531789783167953,9070,1.0,1
64,0.7609270777967241,0.5609702315325248,9070,1.0,1
65,0.7871328956551022,0.5735391400220508,9070,1.0,1
66,0.7587416155470742,0.5623300257258361,9070,1.0,1
67,0.755887841184934,0.5636530687247335,9070,1.0,1
68,0.7530424462424384,0.586438809261301,9070,1.0,1
69,0.7533593790398704,0.5689084895259096,9070,1.0,1
70,0.7637957615984811,0.5764424843807424,9070,1.0,1
71,0.7375428461366229,0.5705255420801176,9070,1.0,1
72,0.7645788523885939,0.5868063212054392,9070,1.0,1
73,0.7555513862106535,0.5720323410510841,9070,1.0,1
74,0.7518364191055298,0.5485483278206542,9070,1.0,1
75,0.7436124963892831,0.5611172363101801,9070,1.0,1
76,0.7292864753140343,0.5821389195148843,9070,1.0,1
77,0.7284851554367278,0.6003307607497244,9070,1.0,1
78,0.7312260468800863,0.5653803748621831,9070,1.0,1
79,0.7606054643789927,0.5824696802646085,9070,1.0,1
80,0.7494669242037667,0.5656743844174935,9070,1.0,1
