graph_encoder,relative_step,n_available,tracking_rate_mean,connectivity_mean,chain_closed_mean,recovery_cdf
no_graph,203,5,0,0.0666667,0,0
no_graph,204,5,0,0.0666667,0,0
no_graph,205,5,0,0.0666667,0,0
no_graph,206,5,0,0.0666667,0,0
no_graph,207,5,0,0.0333333,0,0
no_graph,208,5,0,0.0333333,0,0
no_graph,209,5,0,0.0333333,0,0
no_graph,210,5,0,0.133333,0,0
no_graph,211,5,0,0.133333,0,0
no_graph,212,5,0,0.0666667,0,0
no_graph,213,5,0,0.133333,0,0
no_graph,214,5,0,0.0333333,0,0
no_graph,215,5,0,0.2,0,0
no_graph,216,5,0,0.0333333,0,0
no_graph,217,5,0,0.133333,0,0
no_graph,218,5,0,0.2,0,0
no_graph,219,5,0,0.0333333,0,0
no_graph,220,5,0,0.133333,0,0
