epoch,loss,action_accuracy,samples,demo_success_rate,balanced_loss
1,1.9980803330739338,0.5181674565560821,9073,1.0,0
2,1.3092158867253199,0.5905066313971858,9073,1.0,0
3,1.2304438981744978,0.5991403064036152,9073,1.0,0
4,1.1622235013378992,0.6211469929093648,9073,1.0,0
5,1.0929937495125666,0.6529630037841214,9073,1.0,0
6,1.0175335738393996,0.6876813990227415,9073,1.0,0
7,0.9646698004669614,0.7053161394614056,9073,1.0,0
8,0.9056515710221397,0.7244204416032918,9073,1.0,0
9,0.8401654412349066,0.7483008192806495,9073,1.0,0
10,0.7398970557583703,0.7692053345089827,9073,1.0,0
11,0.6731249193350474,0.7791616150483118,9073,1.0,0
12,0.6426482432418399,0.7952533156985929,9073,1.0,0
13,0.6064444515440199,0.8059076380469525,9073,1.0,0
14,0.5788430389430788,0.812079797200485,9073,1.0,0
15,0.5577173936698172,0.814284139755318,9073,1.0,0
16,0.5324786106745402,0.8234689004004556,9073,1.0,0
17,0.5188141663869222,0.8257099819978692,9073,1.0,0
18,0.5060369206799401,0.8263712847643191,9073,1.0,0
19,0.5078883237308927,0.8260038943385135,9073,1.0,0
20,0.5019611865282059,0.8258936772107719,9073,1.0,0
21,0.48705319149626625,0.8287593225320549,9073,1.0,0
22,0.48260724627309376,0.8292736691281826,9073,1.0,0
23,0.47898688829607433,0.8317351849810793,9073,1.0,0
24,0.4766057754556338,0.83511517689849,9073,1.0,0
25,0.4768193049563302,0.831441272640435,9073,1.0,0
26,0.47030121005243725,0.833976266578493,9073,1.0,0
27,0.46397239632076687,0.8363643043462288,9073,1.0,0
28,0.45752262903584373,0.836915389984937,9073,1.0,0
29,0.4586339443922043,0.8370990851978397,9073,1.0,0
30,0.45707907776037854,0.836584738601712,9073,1.0,0
31,0.4519636233647664,0.8362908262610677,9073,1.0,0
32,0.44675640596283805,0.837650170836548,9073,1.0,0
33,0.4474983165661494,0.837980822219773,9073,1.0,0
34,0.4491025631626447,0.8384584297733201,9073,1.0,0
35,0.4409809526469972,0.8393401667952534,9073,1.0,0
36,0.4427037669552697,0.8389727763694478,9073,1.0,0
37,0.43557261923948926,0.8416179874352474,9073,1.0,0
38,0.45685042275322807,0.8339027884933319,9073,1.0,0
39,0.43509403202268815,0.8411036408391197,9073,1.0,0
40,0.4301680218842294,0.8424629854146001,9073,1.0,0
41,0.4294801230231921,0.8422792902016973,9073,1.0,0
42,0.44576894988616306,0.8369521290275176,9073,1.0,0
43,0.431998690797223,0.8423160292442778,9073,1.0,0
44,0.42693260726001525,0.8418016826481501,9073,1.0,0
45,0.43207501620054245,0.8415812483926669,9073,1.0,0
46,0.4253072341283162,0.8425364634997612,9073,1.0,0
47,0.4245561882853508,0.8427201587126639,9073,1.0,0
48,0.43380163775549996,0.8388625592417062,9073,1.0,0
49,0.4327937091390292,0.8403688599875088,9073,1.0,0
50,0.4178101983335283,0.8455490649913663,9073,1.0,0
51,0.4219796872801251,0.8418384216907308,9073,1.0,0
52,0.4237888803084691,0.8433447224365334,9073,1.0,0
53,0.41577935301595265,0.844593849884272,9073,1.0,0
54,0.41886305063962936,0.8441529813733054,9073,1.0,0
55,0.4096173230144713,0.8464675410558801,9073,1.0,0
56,0.4155534307161967,0.8429405929681473,9073,1.0,0
57,0.41378550314240986,0.8448877622249165,9073,1.0,0
58,0.4122140150931146,0.8458797163745913,9073,1.0,0
59,0.41226763195461696,0.8462838458429773,9073,1.0,0
60,0.40933384001255035,0.8452184136081413,9073,1.0,0
