seed,cohort,label,phase,updates,td_abs_F0,lagged_score_F0,weight_F0,post_surrogate_F0,td_abs_TE,lagged_score_TE,weight_TE,post_surrogate_TE,td_abs_TL,lagged_score_TL,weight_TL,post_surrogate_TL,td_abs_DS,lagged_score_DS,weight_DS,post_surrogate_DS,td_abs_DL,lagged_score_DL,weight_DL,post_surrogate_DL,td_abs_CP,lagged_score_CP,weight_CP,post_surrogate_CP,advantage_mean,advantage_std,policy_loss,value_loss,approx_kl,post_update_actor_kl,clip_fraction,grad_norm,entropy,train_avg_reward,active_weight_row_fraction,score_weight_top_alignment,score_rank_switch_rate,weight_rank_switch_rate,score_top_group,weight_top_group,weight_floor_contact_fraction,weight_cap_contact_fraction,surrogate_concentration
4804,A,harm,middle,488,0.04066325842151579,0.04066325842151579,0.9862329300085789,-0.008792579498477891,0.039343608494897916,0.039343608494897916,0.9997523648282168,-0.0775656676531548,0.04315506783846439,0.04315506783846439,0.995748516496565,-0.03061267404366651,0.038046811891817696,0.03830625914072918,0.9970643752371258,0.00665185624851891,0.04215620492510915,0.0420274738046086,0.996022118294207,-0.0326136613444074,0.045889265262944456,0.045683634275101914,0.999094891366758,-0.055752341696595556,-0.0077783283011770244,0.657104209554,-0.0003494498478325053,0.26595033889733727,0.0006532518130647352,0.0032444711605272517,0.0023840399244661847,1.3064853625417856,2.678587953575322,0.05807863076796686,1.0,0.8913934426229508,0.6057494866529775,0.5667351129363449,CP,CP,0.030396174863387977,0.004439890710382513,0.6795572837976553
4804,A,harm,late,977,0.04109463052308019,0.04109463052308019,0.999491120874814,-0.03465066618022024,0.03557386257052143,0.03557386257052143,0.9924749641929647,-0.03227131853514983,0.03668259100712965,0.03668259100712965,1.0034270540693724,-0.050905689786826025,0.03286639164612345,0.03286639164612345,0.9934425879081464,-0.031275637036984445,0.0365573422888012,0.03660589829295068,0.9961905650017111,-0.0513934974888475,0.038712234874980385,0.03875353689354732,0.9963980482811581,-0.08207729525536207,0.00863096866391584,0.604941888278619,0.0015121328509450835,0.24834578585948702,0.0007122049722933768,0.0034848016130145398,0.003367158282445,1.2684003445172078,2.621019157196873,0.08160442146051416,1.0,0.8689866939611054,0.5809426229508197,0.5512295081967213,TL,TL,0.0283179802115319,0.006482429205049471,0.669557403249601
4805,A,harm,early,487,0.038005946905647875,0.0379278403659657,1.0032942156188047,-0.01663542221810906,0.037764566601731164,0.037764566601731164,0.9923832938311881,-0.0252471174815291,0.03689657117705458,0.03689657117705458,0.9965999392663888,-0.03548732836725041,0.0421435994860167,0.0421435994860167,0.9997997763139449,0.0008818866681208111,0.03817365344589871,0.03805981837653187,0.9962782886418279,-0.019024992476406773,0.04106560629426432,0.04103814256220693,0.9930178641999047,-0.04165541153454683,0.061200508100874206,0.6512793413300288,-0.002349623269305872,0.42458960317095334,0.0010306713182361633,0.0045593300322979095,0.00576579628912187,1.5631576984187538,2.7414917725557175,-0.01146817632521277,1.0,0.9527720739219713,0.6399176954732511,0.6213991769547325,CP,TL,0.03285420944558522,0.004449007529089665,0.6864257713737776
4805,A,harm,middle,488,0.03254038449056624,0.03266793162056811,0.9963133993401786,-0.009802929969260195,0.03321447868371034,0.03321447868371034,1.0070034861656172,-0.014020458331377413,0.034358070190795766,0.034358070190795766,0.9915011701918175,-0.01971286131912598,0.03484763552118816,0.03484763552118816,0.9984847978783286,-0.028264211895341267,0.03229751363169291,0.032411115432474984,0.9947613527404834,-0.057362763966876465,0.034101778261464,0.03378688503127637,0.9912257353320578,-0.010878850381485507,0.0191743422097328,0.5909441464473723,-0.003425781125203729,0.2630517743994266,0.0008972734245122358,0.004190274623606009,0.004615325225206077,1.1776234424581415,2.493981094511806,0.01309394503160085,0.9692622950819673,0.9281183932346723,0.5826271186440678,0.5572033898305084,TE,TE,0.03382663847780127,0.007751937984496124,0.6797711058439785
4805,A,harm,late,977,0.0432782480659722,0.04333859171338261,0.988324719223023,-0.01060783629021593,0.0442354393229234,0.0442354393229234,0.99496973194525,-0.01756020425920143,0.04023306040473188,0.03995616292624033,0.9867519142176098,-0.03182776292624903,0.03939786132474174,0.03939786132474174,0.9905848738461226,0.002750891638944019,0.041728892004734404,0.041728892004734404,0.9900581119084284,-0.03437831010545548,0.0416952053798276,0.04197095128761263,0.991547251266966,-0.019723634858984603,0.034282480026933695,0.8521978874350521,-0.003000622027064602,0.45883854028331295,0.0005537522745869524,0.002623327075094585,0.0021167184435810127,1.575381682894003,2.679167289481314,0.0656170611786432,0.8393039918116684,0.9024390243902439,0.5262515262515263,0.42124542124542125,TE,TE,0.06646341463414634,0.013211382113821139,0.7155698532393451
4806,B,harm,early,487,0.05253412570529055,0.05263328978878605,0.9927085024350489,0.007940575198387034,0.0445995583466321,0.04474204939432214,0.9887743881798321,0.009360656649968156,0.05856162013672298,0.05856162013672298,0.9920715999050679,0.020454407996618528,0.04745587127022361,0.04745587127022361,0.9922329482327228,0.0498056034404532,0.049973325494649876,0.049973325494649876,0.994166415713573,0.0150139104284239,0.04634998843971374,0.04606869181300235,0.99474680695563,-0.004272325672099302,0.007249002664630135,0.7068867055542415,0.008196358443945416,0.3593986334959982,0.0012830889845651513,0.005514003770477072,0.008474236648557018,1.115525200924773,2.523168789349053,-0.004101989853487004,1.0,0.919917864476386,0.5987654320987654,0.5473251028806584,F0,DL,0.05099247091033539,0.011293634496919919,0.6510065738705284
4806,B,harm,middle,488,0.04270834304287515,0.042649339819353066,0.9947340076517636,-0.010144249226928491,0.03888750847354741,0.038842070521684764,0.9988739881527714,-0.015756389274086315,0.042964044821363956,0.042964044821363956,0.9966635696994589,-0.0007892326722837618,0.03970169170873371,0.03970169170873371,1.003822331216672,-0.01141760178238581,0.04082010456786915,0.04082010456786915,1.002712210202451,-0.027066289094185122,0.03374705137152119,0.034027771570718825,0.9879993121275349,-0.03042830655577432,0.007698548448388465,0.5892002934315166,0.00013326669956813185,0.22192256485463166,0.0017547714705652587,0.006053000783766515,0.017696860572645252,1.1516213139335885,2.540007865148001,0.046517749656097715,1.0,0.8790983606557377,0.6098562628336756,0.5441478439425051,DL,TE,0.04269125683060109,0.025273224043715847,0.6389653952160774
4806,B,harm,late,977,0.04990754643303385,0.05000742196640035,0.9896263416917755,-0.029429634095492756,0.04943153670168404,0.04951905913586977,0.9955747044680049,-0.05095674668819078,0.054446466448828515,0.05437206284107412,0.9935185027269002,-0.041054962073741604,0.047857003534751134,0.047857003534751134,0.9969521559172015,-0.010157053891718082,0.04893110728626027,0.04893110728626027,0.9902646744195523,-0.027147256899834778,0.04907321167015578,0.04907321167015578,1.0002852095220145,-0.017990848961779077,0.02232103518648488,0.7792416556129192,-0.0015860340653793808,0.4055949701225059,0.0011292548860824243,0.0049268032416913176,0.007986755478932229,1.6549305067404327,2.4960930916035555,0.05452763705170443,0.9713408393039918,0.9241306638566913,0.5896624472573839,0.5580168776371308,CP,CP,0.047593958552862664,0.020021074815595362,0.6608632098926226
4807,B,rescue,early,487,0.05805339038700873,0.05791969149542304,0.9996043679099978,-0.0035714527756526486,0.050135248193311416,0.04995914168353095,0.9971659607647412,-0.014770390961158569,0.06438986319848553,0.06444937319610733,0.9953864017704512,0.024489045405121677,0.052174817039871535,0.05187207311322854,0.9977979099908906,0.021668179731006165,0.061662515086884834,0.061662515086884834,0.9979954184271167,-0.02744783523006774,0.055619605173050084,0.055619605173050084,0.9987080361788228,-0.05146715690297442,0.09038484125188695,0.752738656877737,-0.0003532252326565632,0.5425791448179166,0.0009585275666588273,0.004109742009618561,0.005850017277604673,1.7854402707526327,2.7248827140066902,-0.01186157527663678,1.0,0.8829787234042553,0.6748971193415638,0.6588486140724946,TL,,0.033196440793976725,0.024640657084188913,0.6588421876344892
4807,B,rescue,middle,488,0.058498737639078854,0.058632162557526055,0.9952698754770725,-0.002673667363181222,0.048050137210424435,0.04823832206796594,0.9946454829123849,-0.012355475056702729,0.048715446263222925,0.04887885349316161,1.0000571329734,-0.009921203798721315,0.04924895528876572,0.04925977207633935,0.9974322344608808,-0.014781507599495779,0.05125918278669624,0.05109819929159093,0.9964078588294067,-0.028693362703111756,0.05089772346425096,0.05089772346425096,1.0091367831329512,-0.033101304570216775,0.0466879321621625,0.7256839973699363,-0.0026984068173361696,0.36150841842373055,0.0007585855117351751,0.0036430208107406945,0.0030817751952572953,1.32529339714159,2.642491257154062,0.03754705320546341,1.0,0.847457627118644,0.6283367556468172,0.6263269639065817,CP,CP,0.035860655737704916,0.026297814207650275,0.646146832696978
4807,B,rescue,late,977,0.04259286266443959,0.04259286266443959,0.9902989061228616,-0.07008180158077419,0.04210949148290665,0.04215596778079298,0.9977183367820283,-0.07880337620010738,0.0483951244631465,0.04828774951524015,0.993609973514502,-0.04993776525127699,0.04618716112917108,0.04633266542798296,0.9958254303748547,-0.028817329781669496,0.04606547262725902,0.04604968111306723,0.9956738241841371,-0.07451966383800429,0.048410212920455595,0.048410212920455595,0.9966969667163338,-0.04953324349316842,0.027835854113407235,0.8165231765902762,-0.003962869241706428,0.4497993953684259,0.0007124878266957411,0.0033407679785195164,0.0032122276657015015,1.648011396727701,2.5277266844329227,0.07720853100381143,1.0,0.8152734778121775,0.6065573770491803,0.5888429752066116,DL,TE,0.040429887410440124,0.018935516888433982,0.6457399875869029
4808,B,harm,early,487,0.05501637747033479,0.05501637747033479,0.9971294060865095,0.010596503671908893,0.055777585491964335,0.05547957876288748,0.9973020495584274,0.0013592912188254954,0.051425688889570324,0.05101080115496868,0.9928055030948811,0.035668873678495076,0.061567930247651614,0.06173675275724028,1.0000404339024056,0.06414235047460581,0.05355827935013164,0.05355827935013164,0.9917053589962098,0.023839846000006496,0.056150313876367104,0.056150313876367104,0.9915933514481758,0.001306667786236906,-0.004783509566890385,0.8186857238932067,0.007463751451133366,0.5091634497775083,0.0011544854379962688,0.005148516629418684,0.00675706403510209,1.5217882246696974,2.7167067732164747,-0.020663414937773916,1.0,0.8459958932238193,0.6563786008230452,0.5679012345679012,F0,DS,0.04893908281998631,0.009924709103353867,0.6662621816772036
4808,B,harm,middle,488,0.04380908157347976,0.04380908157347976,0.9876681115360509,0.0013485579946093628,0.053112212260480046,0.053409608320030104,0.9927230685989805,-0.032566636054562864,0.043312700598303285,0.04371302949674912,0.9903550090921001,-0.022575460967882613,0.05045258840391686,0.05043628216290703,1.0007025913085557,-0.0040312784348927495,0.04286990564353648,0.04286990564353648,0.9832184387985115,-0.01858674344744106,0.04510667027227468,0.04510667027227468,0.9957247765430461,-0.012023083747318778,0.02153478633253606,0.6793732285560643,-0.004534327185910279,0.27541596586739675,0.0009225499546565004,0.004085692360395562,0.00519832772642687,1.116923378421696,2.6152356481332273,0.004672979231040923,1.0,0.875,0.6057494866529775,0.5215605749486653,TE,DS,0.05635245901639344,0.00853825136612022,0.6660349021733047
4808,B,harm,late,977,0.062404821699612915,0.062404821699612915,0.9928978458392169,-0.01716558816685449,0.06307829014291304,0.06307829014291304,0.9912933012518751,-0.04310346468996534,0.06030336594102052,0.06038102374654064,0.9925143973977865,-0.02799705046217387,0.06819955971419328,0.06823874906479549,0.9949497329100254,-0.0046910856332832,0.06433693914784838,0.06431146961030933,0.9962293595739187,-0.026311528476473695,0.06412532374413103,0.06412532374413103,0.9962975667321475,-0.014241459341900863,0.028971514471319477,0.9228540933486017,-0.0010923707539939199,0.5284989432716778,0.0008027249282988103,0.0036353257448629816,0.004525306125034692,1.8254939067494906,2.3392503458316396,0.08832764185460376,1.0,0.8846549948506695,0.6198770491803278,0.6051546391752577,DS,CP,0.04213578983282156,0.013988399863527807,0.6432720628386817
4809,B,rescue,early,487,0.05054898902407924,0.05054898902407924,0.9887388404154444,0.008887313027126099,0.05177724460796272,0.05177724460796272,0.9842676844692395,0.019359419214131895,0.04732312081579945,0.04714975166352564,0.9931249230273427,0.014993377867512389,0.05279529064872795,0.05288243178064231,0.9934311082917849,0.02843062936670665,0.05338092122618561,0.05365087676441671,1.001753952328896,-0.02281586569208017,0.056760889061830806,0.05655988314514529,0.9990561863940342,-0.033850570234185126,0.035872008144478766,0.7451836896383297,0.002307817750338855,0.4445817087776003,0.0009429771855786551,0.004308200862738676,0.0047010022302318814,1.562003902440749,2.658383273796869,0.0170700045387252,1.0,0.8153526970954357,0.6172839506172839,0.5945945945945946,DL,DL,0.04620123203285421,0.01403148528405202,0.649153679001901
4809,B,rescue,middle,488,0.04462533161382523,0.04462533161382523,0.9855628381827586,-0.01997292075748937,0.05213202469301885,0.05213202469301885,0.9917812372030353,-0.026171952634897144,0.04525060537900989,0.045423619266627406,0.9959977861127035,-0.044591347583890203,0.05644687546504935,0.0564657156302627,1.0073850047108768,-0.05278947371722306,0.04848191586595809,0.04848191586595809,0.9931221613858493,-0.07186758602083351,0.0511389074105426,0.051149538358174464,0.987661889760769,-0.05551409345247014,0.0067353161747498655,0.7339289681527947,0.002440977354007239,0.3306550877302366,0.0007683622782612394,0.0034554925034589374,0.004360511760930168,1.4117056238846701,2.644671527027595,0.06153234797628355,1.0,0.7592592592592593,0.62217659137577,0.5731958762886598,DS,DS,0.04883879781420765,0.014002732240437158,0.67002100981702
4809,B,rescue,late,977,0.05169241321259297,0.05169241321259297,1.0007207626746268,-0.027557495085879048,0.048822303863719045,0.048822303863719045,0.9889642726324488,-0.04007697556683905,0.04768587639834538,0.04768587639834538,0.9957383603059489,-0.03484456314507037,0.05187867873423716,0.05140077998491289,1.0013471979834223,-0.005054191755561755,0.046797153527713214,0.046797153527713214,0.9950836427521504,-0.06120252289486136,0.052278894540689215,0.052184406970252034,1.008673098925913,-0.06696994212325452,0.03776138849334548,0.8224305269234988,-0.0026194100575190333,0.46968156096698027,0.0006522226388864521,0.0030653900602101297,0.0027740906192153737,1.9523281498012364,2.5436413594070695,0.09044341223740744,1.0,0.8057851239669421,0.5911885245901639,0.6070320579110652,CP,CP,0.03292391675196179,0.0283179802115319,0.6370641645063913
4810,B,harm,early,487,0.05457084536680644,0.05457084536680644,1.0012052368390365,-0.005373217665554011,0.049988991105306475,0.049988991105306475,0.9925294475699737,-0.01248229251748039,0.054489105185337845,0.054489105185337845,0.9861155386615299,-0.004216455180067435,0.05351485049462603,0.053371328635954826,1.0099020830083292,-0.010892110293467186,0.05303533738827991,0.05292625209341637,1.001031600282165,-0.005782367803110479,0.049764353567944626,0.0494534505510115,0.9922297058142596,-0.04006387599986773,0.10772869175286137,0.8828020095672205,-0.005254450616535771,0.7485370141324,0.0007518312053278221,0.003451270462280078,0.0033588136166350408,2.2424879838813867,2.888669703714167,-0.01909378161176681,1.0,0.9075975359342916,0.5740740740740741,0.5473251028806584,DS,DS,0.033196440793976725,0.004449007529089665,0.6632112372406248
4810,B,harm,middle,488,0.045806483117545954,0.045806483117545954,1.0017192465908178,0.0206747688963765,0.040543157219719246,0.040543157219719246,0.9974399710909302,-0.01597731283171194,0.04124239616821861,0.04124239616821861,0.9930029771243502,-0.005553201526082808,0.040602636444325955,0.04074586420082774,0.9958539759696527,0.007084622342696749,0.03955206663162205,0.039516518060598464,0.9921276143085661,-0.017103498416082538,0.038816345526069905,0.03891654332410929,0.9984554638794151,-0.027683565022851356,0.03114447961653226,0.6192214912505912,-0.0026102971088057232,0.30035245072463485,0.0012433478331604294,0.00509519097971354,0.010632124418317871,1.205696365047918,2.300569038044234,0.012178339232616322,1.0,0.930327868852459,0.5934291581108829,0.5811088295687885,F0,F0,0.029030054644808744,0.006147540983606557,0.6765089957603961
4810,B,harm,late,977,0.037910097592745405,0.03778428327007722,0.9935188981732807,-0.00953846059247714,0.03936757787888017,0.03936757787888017,0.9928147300617495,-0.0046972792401162484,0.03706641115745748,0.03706641115745748,0.9935651460367942,-0.006742784332106521,0.036919740255560635,0.036919740255560635,0.9927211712543872,-0.002307183866876682,0.03641538735579732,0.03660677408061605,0.9938979051830352,-0.022062304107512337,0.03828544128629368,0.03798205795171413,0.9897502242803969,-0.002994228417040473,0.05683814128536131,0.8897958806007643,0.0002985425489933679,0.524030781526904,0.0006436595374244834,0.0029908720996084754,0.003035306928099296,1.7539630392175491,2.466221153644603,0.06304864782949324,0.5885363357215967,0.9495652173913044,0.5452961672473867,0.5348432055749129,F0,F0,0.07652173913043478,0.021159420289855072,0.7023328896678925
