epoch,loss,action_accuracy,samples,demo_success_rate,balanced_loss
1,2.8686953457919033,0.2133676092544987,5446,1.0,1
2,2.3983195261521773,0.23301505692251193,5446,1.0,1
3,2.115227769721638,0.35347043701799485,5446,1.0,1
4,1.9593478441238403,0.2977108581221692,5446,1.0,1
5,1.8421063477342778,0.30903415350716124,5446,1.0,1
6,1.77525747906078,0.28632635573509607,5446,1.0,1
7,1.7415566877885298,0.3056677683927041,5446,1.0,1
8,1.7105062278834255,0.2961806830701432,5446,1.0,1
9,1.6964092363010754,0.3168686497735341,5446,1.0,1
10,1.6727842417630283,0.2734728852980781,5446,1.0,1
11,1.6594515551220288,0.34508507773289265,5446,1.0,1
12,1.6151342662897976,0.34832904884318766,5446,1.0,1
13,1.566215618090196,0.3545109560533725,5446,1.0,1
14,1.515460496599024,0.3767903048108704,5446,1.0,1
15,1.4290376847440547,0.38395152405435184,5446,1.0,1
16,1.3408806757493452,0.4166972701677072,5446,1.0,1
17,1.2552458318797024,0.40494552576814785,5446,1.0,1
18,1.188236263665286,0.4186558942343004,5446,1.0,1
19,1.1528341878544202,0.4231240053862162,5446,1.0,1
20,1.117082116278735,0.4512792263434937,5446,1.0,1
