graph_encoder,relative_step,n_available,n_episode,tracking_rate_mean,connectivity_mean,chain_closed_mean,recovery_cdf
single,139,45,100,0,0,0,0.55
single,140,45,100,0,0,0,0.55
single,141,45,100,0,0,0,0.55
single,142,45,100,0,0,0,0.55
single,143,45,100,0.00740741,0,0,0.55
single,144,45,100,0,0,0,0.55
single,145,45,100,0,0,0,0.55
single,146,45,100,0,0,0,0.55
single,147,45,100,0,0,0,0.55
single,148,45,100,0,0,0,0.55
single,149,45,100,0,0,0,0.55
single,150,45,100,0,0,0,0.55
single,151,45,100,0,0,0,0.55
single,152,45,100,0,0,0,0.55
single,153,45,100,0,0,0,0.55
single,154,45,100,0,0,0,0.55
single,155,45,100,0,0,0,0.55
single,156,45,100,0,0,0,0.55
single,157,45,100,0,0,0,0.55
single,158,45,100,0,0,0,0.55
single,159,45,100,0,0,0,0.55
single,160,45,100,0,0,0,0.55
single,161,45,100,0,0,0,0.55
single,162,45,100,0,0,0,0.55
single,163,45,100,0,0,0,0.55
single,164,45,100,0,0,0,0.55
single,165,45,100,0,0,0,0.55
single,166,45,100,0,0,0,0.55
single,167,45,100,0,0,0,0.55
single,168,45,100,0,0,0,0.55
single,169,45,100,0,0,0,0.55
single,170,45,100,0,0,0,0.55
single,171,45,100,0,0,0,0.55
single,172,45,100,0,0,0,0.55
single,173,45,100,0,0,0,0.55
single,174,45,100,0,0,0,0.55
single,175,45,100,0,0,0,0.55
single,176,45,100,0,0,0,0.55
single,177,45,100,0,0,0,0.55
single,178,45,100,0,0,0,0.55
single,179,45,100,0,0,0,0.55
single,180,45,100,0,0,0,0.55
single,181,45,100,0,0,0,0.55
single,182,45,100,0,0,0,0.55
single,183,45,100,0,0,0,0.55
single,184,45,100,0,0,0,0.55
single,185,45,100,0,0,0,0.55
single,186,45,100,0,0,0,0.55
single,187,45,100,0,0,0,0.55
single,188,45,100,0,0,0,0.55
single,189,45,100,0,0,0,0.55
single,190,45,100,0,0,0,0.55
single,191,45,100,0,0,0,0.55
single,192,45,100,0,0,0,0.55
single,193,45,100,0,0,0,0.55
single,194,45,100,0,0,0,0.55
single,195,45,100,0,0,0,0.55
single,196,45,100,0,0,0,0.55
single,197,45,100,0,0,0,0.55
single,198,45,100,0,0,0,0.55
single,199,45,100,0,0,0,0.55
single,200,45,100,0,0,0,0.55
single,201,45,100,0.00740741,0,0,0.55
single,202,45,100,0.00740741,0,0,0.55
single,203,45,100,0.00740741,0,0,0.55
single,204,45,100,0.00740741,0,0.0222222,0.56
single,205,44,100,0,0,0,0.56
single,206,44,100,0.00757576,0,0,0.56
single,207,44,100,0.00757576,0.00757576,0,0.56
single,208,44,100,0.00757576,0.00378788,0,0.56
single,209,44,100,0.00757576,0.0151515,0.0227273,0.57
single,210,43,100,0,0.0116279,0,0.57
single,211,43,100,0,0.0155039,0,0.57
single,212,43,100,0,0.00775194,0,0.57
single,213,43,100,0,0.00387597,0,0.57
single,214,43,100,0,0.0116279,0,0.57
single,215,43,100,0,0.0116279,0,0.57
single,216,43,100,0,0.0155039,0,0.57
single,217,43,100,0,0.0155039,0,0.57
single,218,43,100,0,0.0155039,0,0.57
single,219,43,100,0,0.0155039,0,0.57
single,220,43,100,0,0.00387597,0,0.57
