method,checkpoint,policy_source,seed,episode,episodes,target_policy,communication_range_scale,communication_dropout_prob,message_delay_steps,radar_dropout_prob,failed_blue_agent,node_failure_start_step,node_failure_duration_steps,graph_relation_ablation,graph_message_ablation,graph_input_ablation,deterministic,success,chain_closed,attack_window_formed,attack_window_rate,tracking_rate,comm_connectivity,mean_message_age,collision,timeout,constraint_violation,steps,first_attack_window_step,first_chain_close_step,post_failure_chain_recovered,post_failure_chain_recovery_steps,chain_closed_during_failure_rate,tracking_during_failure_rate,connectivity_during_failure,avg_mean_range,final_mean_range,reward_sum,graph_encoder,train_seed,checkpoint_update
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed0/actor_critic_update_0030.pt,checkpoint,650010,10,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.027777778605620067,0.46527778171002865,0.8541666672875484,81.74999793370564,0.0,0.0,0.0,48.0,45.0,48.0,1.0,8.0,0.1111111111111111,1.0,0.2222222255335914,14284.27369181315,4334.98974609375,39.3202947974205,multi_relation,0,30
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed0/actor_critic_update_0030.pt,checkpoint,650011,11,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.027777778605620067,0.46527778171002865,0.8472222226361433,83.5555534362793,0.0,0.0,0.0,48.0,45.0,48.0,1.0,8.0,0.1111111111111111,1.0,0.18518518739276463,14285.651295979818,4339.884765625,39.17342561483383,multi_relation,0,30
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed0/actor_critic_update_0030.pt,checkpoint,650012,12,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.8888888888888888,86.88888668484158,0.0,0.0,0.0,45.0,42.0,45.0,1.0,5.0,0.16666666666666666,1.0,0.16666666666666666,14893.058203125,5387.21142578125,37.07283774018288,multi_relation,0,30
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed0/actor_critic_update_0030.pt,checkpoint,650013,13,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.027210885164689044,0.46938775935951543,0.8503401370681062,78.43537212391288,0.0,0.0,0.0,49.0,46.0,49.0,1.0,9.0,0.1,1.0,0.2666666716337204,14117.56967972736,3980.823974609375,40.13611814379692,multi_relation,0,30
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed0/actor_critic_update_0030.pt,checkpoint,650014,14,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.031007752862087515,0.40310078027636503,0.9302325581395349,86.7596875567769,0.0,0.0,0.0,43.0,40.0,43.0,1.0,3.0,0.25,1.0,0.25,15549.382744367733,6654.578125,35.27946963906288,multi_relation,0,30
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed0/actor_critic_update_0030.pt,checkpoint,650015,15,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.8888888888888888,86.88888668484158,0.0,0.0,0.0,45.0,42.0,45.0,1.0,5.0,0.16666666666666666,1.0,0.16666666666666666,14903.439724392361,5411.30615234375,37.05521094799042,multi_relation,0,30
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed0/actor_critic_update_0030.pt,checkpoint,650016,16,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.8888888888888888,86.88888668484158,0.0,0.0,0.0,45.0,42.0,45.0,1.0,5.0,0.16666666666666666,1.0,0.16666666666666666,14880.642328559028,5354.7734375,37.103540778160095,multi_relation,0,30
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed0/actor_critic_update_0030.pt,checkpoint,650017,17,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.8888888888888888,86.88888668484158,0.0,0.0,0.0,45.0,42.0,45.0,1.0,5.0,0.16666666666666666,1.0,0.16666666666666666,14873.848513454861,5324.53369140625,37.11146858334541,multi_relation,0,30
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed0/actor_critic_update_0030.pt,checkpoint,650018,18,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.8888888888888888,86.88888668484158,0.0,0.0,0.0,45.0,42.0,45.0,1.0,5.0,0.16666666666666666,1.0,0.16666666666666666,14873.634385850695,5322.9072265625,37.11594116687775,multi_relation,0,30
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed0/actor_critic_update_0030.pt,checkpoint,650019,19,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,0.9090909090909091,86.81817956404252,0.0,0.0,0.0,44.0,41.0,44.0,1.0,4.0,0.2,1.0,0.2,15137.057250976562,5856.26708984375,36.36694693565369,multi_relation,0,30
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed1/actor_critic_update_0015.pt,checkpoint,651000,0,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,0.9090909090909091,86.81817956404252,0.0,0.0,0.0,44.0,41.0,44.0,1.0,4.0,0.2,1.0,0.2,15156.587435635653,5862.67138671875,36.37630873918533,multi_relation,1,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed1/actor_critic_update_0015.pt,checkpoint,651001,1,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.8888888888888888,86.88888668484158,0.0,0.0,0.0,45.0,42.0,45.0,1.0,5.0,0.16666666666666666,1.0,0.16666666666666666,14873.992241753473,5319.45849609375,37.12619650363922,multi_relation,1,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed1/actor_critic_update_0015.pt,checkpoint,651002,2,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.03030303120613098,0.41666667095639487,0.9090909090909091,86.81817956404252,0.0,0.0,0.0,44.0,41.0,44.0,1.0,4.0,0.2,1.0,0.2,15158.989113547585,5810.10888671875,36.249841064214706,multi_relation,1,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed1/actor_critic_update_0015.pt,checkpoint,651003,3,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.027210885164689044,0.46938775935951543,0.8571428583592785,76.66666459064095,0.0,0.0,0.0,49.0,46.0,49.0,1.0,9.0,0.1,1.0,0.3000000059604645,14101.560053611289,3989.272216796875,40.266000896692276,multi_relation,1,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed1/actor_critic_update_0015.pt,checkpoint,651004,4,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,0.8695652173913043,86.97101228133492,0.0,0.0,0.0,46.0,43.0,46.0,1.0,6.0,0.14285714285714285,1.0,0.14285714285714285,14684.253279976223,5003.85302734375,37.79011908173561,multi_relation,1,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed1/actor_critic_update_0015.pt,checkpoint,651005,5,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.03030303120613098,0.40909091383218765,0.9090909090909091,86.81817956404252,0.0,0.0,0.0,44.0,41.0,44.0,1.0,4.0,0.2,1.0,0.2,15215.286388050426,5989.39599609375,35.97013655304909,multi_relation,1,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed1/actor_critic_update_0015.pt,checkpoint,651006,6,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,0.8768115944188574,85.08695436560589,0.0,0.0,0.0,46.0,43.0,46.0,1.0,6.0,0.14285714285714285,1.0,0.19047619189534867,14706.908298658289,4982.482421875,37.98520031571388,multi_relation,1,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed1/actor_critic_update_0015.pt,checkpoint,651007,7,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.8888888888888888,86.88888668484158,0.0,0.0,0.0,45.0,42.0,45.0,1.0,5.0,0.16666666666666666,1.0,0.16666666666666666,14882.859027777778,5333.80029296875,37.115827322006226,multi_relation,1,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed1/actor_critic_update_0015.pt,checkpoint,651008,8,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.027777778605620067,0.46527778171002865,0.8611111119389534,79.94444237649441,0.0,0.0,0.0,48.0,45.0,48.0,1.0,8.0,0.1111111111111111,1.0,0.25925926367441815,14291.403727213541,4292.330078125,39.5004398226738,multi_relation,1,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed1/actor_critic_update_0015.pt,checkpoint,651009,9,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.8888888888888888,86.88888668484158,0.0,0.0,0.0,45.0,42.0,45.0,1.0,5.0,0.16666666666666666,1.0,0.16666666666666666,14878.622504340277,5338.65380859375,37.11042696237564,multi_relation,1,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed1/actor_critic_update_0015.pt,checkpoint,651010,10,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,0.0,0.0,1.0,0.003846153960778163,0.10641025786216442,0.23717948966301405,77.84230753091666,0.0,1.0,0.0,260.0,45.0,-1.0,0.0,220.0,0.0,0.1791666690260172,0.24583334028720855,37988.841440054086,80985.0703125,-34.183286391198635,multi_relation,1,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed1/actor_critic_update_0015.pt,checkpoint,651011,11,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.027777778605620067,0.4722222263614337,0.8402777779847383,85.36110904812813,0.0,0.0,0.0,48.0,45.0,48.0,1.0,8.0,0.1111111111111111,1.0,0.14814814925193787,14270.164713541666,4373.19384765625,39.104136884212494,multi_relation,1,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed1/actor_critic_update_0015.pt,checkpoint,651012,12,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.027210885164689044,0.47619048004247705,0.843537415776934,80.20407960852798,0.0,0.0,0.0,49.0,46.0,49.0,1.0,9.0,0.1,1.0,0.2333333373069763,14125.613465601084,4024.093017578125,40.08987718820572,multi_relation,1,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed1/actor_critic_update_0015.pt,checkpoint,651013,13,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.027777778605620067,0.46527778171002865,0.8472222226361433,83.5555534362793,0.0,0.0,0.0,48.0,45.0,48.0,1.0,8.0,0.1111111111111111,1.0,0.18518518739276463,14263.876922607422,4308.26708984375,39.19253566861153,multi_relation,1,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed1/actor_critic_update_0015.pt,checkpoint,651014,14,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,0.9090909090909091,86.81817956404252,0.0,0.0,0.0,44.0,41.0,44.0,1.0,4.0,0.2,1.0,0.2,15149.812355735085,5862.52001953125,36.372049033641815,multi_relation,1,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed1/actor_critic_update_0015.pt,checkpoint,651015,15,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.03030303120613098,0.41666667095639487,0.9090909090909091,86.81817956404252,0.0,0.0,0.0,44.0,41.0,44.0,1.0,4.0,0.2,1.0,0.2,15142.793579101562,5768.18701171875,36.270316898822784,multi_relation,1,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed1/actor_critic_update_0015.pt,checkpoint,651016,16,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.8888888888888888,86.88888668484158,0.0,0.0,0.0,45.0,42.0,45.0,1.0,5.0,0.16666666666666666,1.0,0.16666666666666666,14899.951399739582,5349.119140625,37.11894392967224,multi_relation,1,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed1/actor_critic_update_0015.pt,checkpoint,651017,17,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,0.8768115944188574,85.08695436560589,0.0,0.0,0.0,46.0,43.0,46.0,1.0,6.0,0.14285714285714285,1.0,0.19047619189534867,14654.228908372961,4928.14697265625,37.99501329660416,multi_relation,1,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed1/actor_critic_update_0015.pt,checkpoint,651018,18,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.027777778605620067,0.46527778171002865,0.8541666672875484,81.74999793370564,0.0,0.0,0.0,48.0,45.0,48.0,1.0,8.0,0.1111111111111111,1.0,0.2222222255335914,14283.370198567709,4249.49560546875,39.4145373404026,multi_relation,1,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed1/actor_critic_update_0015.pt,checkpoint,651019,19,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,0.9090909090909091,86.81817956404252,0.0,0.0,0.0,44.0,41.0,44.0,1.0,4.0,0.2,1.0,0.2,15153.759909889915,5852.01123046875,36.3860587477684,multi_relation,1,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed2/actor_critic_update_0015.pt,checkpoint,652000,0,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.029629630512661403,0.4296296338240306,0.8888888888888888,86.88888668484158,0.0,0.0,0.0,45.0,42.0,45.0,1.0,5.0,0.16666666666666666,1.0,0.16666666666666666,14886.370920138888,5329.38671875,36.997380167245865,multi_relation,2,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed2/actor_critic_update_0015.pt,checkpoint,652001,1,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.029629630512661403,0.4296296338240306,0.8888888888888888,86.88888668484158,0.0,0.0,0.0,45.0,42.0,45.0,1.0,5.0,0.16666666666666666,1.0,0.16666666666666666,14965.768717447916,5467.625,36.85637065768242,multi_relation,2,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed2/actor_critic_update_0015.pt,checkpoint,652002,2,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.027210885164689044,0.46258503806834317,0.8367346944857617,81.97278703962054,0.0,0.0,0.0,49.0,46.0,49.0,1.0,9.0,0.1,1.0,0.20000000298023224,14151.925507214604,4063.656982421875,39.67702114582062,multi_relation,2,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed2/actor_critic_update_0015.pt,checkpoint,652003,3,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.027777778605620067,0.46527778171002865,0.8541666672875484,81.74999793370564,0.0,0.0,0.0,48.0,45.0,48.0,1.0,8.0,0.1111111111111111,1.0,0.2222222255335914,14312.509582519531,4358.2470703125,39.303335070610046,multi_relation,2,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed2/actor_critic_update_0015.pt,checkpoint,652004,4,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.8888888888888888,86.88888668484158,0.0,0.0,0.0,45.0,42.0,45.0,1.0,5.0,0.16666666666666666,1.0,0.16666666666666666,14924.204448784722,5396.14306640625,37.08838903903961,multi_relation,2,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed2/actor_critic_update_0015.pt,checkpoint,652005,5,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,0.8723404261660068,81.53191277828623,0.0,0.0,0.0,47.0,44.0,47.0,1.0,7.0,0.125,1.0,0.2500000037252903,14464.465165807846,4564.90234375,38.922811299562454,multi_relation,2,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed2/actor_critic_update_0015.pt,checkpoint,652006,6,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,0.8581560285801583,85.2198559882793,0.0,0.0,0.0,47.0,44.0,47.0,1.0,7.0,0.125,1.0,0.1666666679084301,14483.38709275266,4613.0517578125,38.476956218481064,multi_relation,2,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed2/actor_critic_update_0015.pt,checkpoint,652007,7,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.03030303120613098,0.4166666716337204,0.9090909090909091,86.81817956404252,0.0,0.0,0.0,44.0,41.0,44.0,1.0,4.0,0.2,1.0,0.2,15327.963900479403,6317.98681640625,35.86533460021019,multi_relation,2,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed2/actor_critic_update_0015.pt,checkpoint,652008,8,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.026666667461395264,0.4733333373069763,0.8600000017881393,71.79999801397324,0.0,0.0,0.0,50.0,47.0,50.0,1.0,10.0,0.09090909090909091,1.0,0.3636363717642697,14000.95939453125,3656.095947265625,41.22875854372978,multi_relation,2,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed2/actor_critic_update_0015.pt,checkpoint,652009,9,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,0.8888888888888888,86.88888668484158,0.0,0.0,0.0,45.0,42.0,45.0,1.0,5.0,0.16666666666666666,1.0,0.16666666666666666,14888.51767578125,5341.60791015625,37.111425280570984,multi_relation,2,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed2/actor_critic_update_0015.pt,checkpoint,652010,10,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.026666667461395264,0.4733333373069763,0.840000001192093,76.99999801158906,0.0,0.0,0.0,50.0,47.0,50.0,1.0,10.0,0.09090909090909091,1.0,0.2727272781458768,14018.190478515626,3818.0830078125,40.65678399801254,multi_relation,2,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed2/actor_critic_update_0015.pt,checkpoint,652011,11,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,0.8768115944188574,85.08695436560589,0.0,0.0,0.0,46.0,43.0,46.0,1.0,6.0,0.14285714285714285,1.0,0.19047619189534867,14660.246751868206,4930.37744140625,37.99413600564003,multi_relation,2,15
EA-RG-MAPPO-S,results/intercept_3d_strict_sensing_fair_30update_diag/runs/multi_relation/bc_ppo_seed2/actor_critic_update_0015.pt,checkpoint,652012,12,20,straight,0.75,0.0,0,0.0,1,40,80,none,none,none,True,1.0,1.0,1.0,0.027777778605620067,0.46527778171002865,0.8541666672875484,81.74999793370564,0.0,0.0,0.0,48.0,45.0,48.0,1.0,8.0,0.1111111111111111,1.0,0.2222222255335914,14287.218973795572,4267.892578125,39.37123754620552,multi_relation,2,15
