graph_encoder,relative_step,n_available,tracking_rate_mean,connectivity_mean,chain_closed_mean,recovery_cdf
multi_relation,-20,100,0.333333,0.828333,0,0
multi_relation,-19,100,0.333333,0.861667,0,0
multi_relation,-18,100,0.333333,0.848333,0,0
multi_relation,-17,100,0.333333,0.848333,0,0
multi_relation,-16,100,0.333333,0.851667,0,0
multi_relation,-15,100,0.333333,0.816667,0,0
multi_relation,-14,100,0.333333,0.82,0,0
multi_relation,-13,100,0.333333,0.868333,0,0
multi_relation,-12,100,0.333333,0.845,0,0
multi_relation,-11,100,0.476667,0.83,0,0
multi_relation,-10,100,0.566667,0.806667,0,0
multi_relation,-9,100,0.573333,0.85,0,0
multi_relation,-8,100,0.526667,0.846667,0,0
multi_relation,-7,100,0.586667,0.845,0,0
multi_relation,-6,100,0.696667,0.866667,0,0
multi_relation,-5,100,0.676667,0.826667,0,0
multi_relation,-4,100,0.67,0.833333,0,0
multi_relation,-3,100,0.663333,0.78,0,0
multi_relation,-2,100,0.66,0.826667,0,0
multi_relation,-1,100,0.656667,0.805,0,0
multi_relation,0,100,0.65,0.811667,0,0
multi_relation,1,100,0.643333,0.22,0,0
multi_relation,2,100,0.626667,0.225,0,0
multi_relation,3,100,0.613333,0.223333,0,0
multi_relation,4,100,0.6,0.23,0.26,0.26
multi_relation,5,74,0.576577,0.231982,0.432432,0.432432
multi_relation,6,42,0.539683,0.257937,0.428571,0.428571
multi_relation,7,24,0.472222,0.222222,0.458333,0.458333
multi_relation,8,13,0.384615,0.217949,0.384615,0.384615
multi_relation,9,8,0.208333,0.1875,0.25,0.25
multi_relation,10,6,0.0555556,0.305556,0,0
multi_relation,11,6,0.0555556,0.222222,0,0
multi_relation,12,6,0.0555556,0.25,0,0
multi_relation,13,6,0.0555556,0.0555556,0,0
multi_relation,14,6,0.0555556,0,0,0
multi_relation,15,6,0.0555556,0,0,0
multi_relation,16,6,0.0555556,0,0,0
multi_relation,17,6,0.0555556,0,0,0
multi_relation,18,6,0.0555556,0,0,0
multi_relation,19,6,0,0,0,0
multi_relation,20,6,0,0,0,0
multi_relation,21,6,0,0,0,0
multi_relation,22,6,0,0,0,0
multi_relation,23,6,0,0,0,0
multi_relation,24,6,0,0,0,0
multi_relation,25,6,0,0,0,0
multi_relation,26,6,0,0,0,0
multi_relation,27,6,0,0,0,0
multi_relation,28,6,0,0,0,0
multi_relation,29,6,0,0,0,0
multi_relation,30,6,0,0,0,0
multi_relation,31,6,0,0,0,0
multi_relation,32,6,0,0,0,0
multi_relation,33,6,0,0,0,0
multi_relation,34,6,0,0,0,0
multi_relation,35,6,0,0,0,0
multi_relation,36,6,0,0,0,0
multi_relation,37,6,0,0,0,0
multi_relation,38,6,0,0,0,0
multi_relation,39,6,0,0,0,0
multi_relation,40,6,0,0,0,0
multi_relation,41,6,0,0,0,0
multi_relation,42,6,0,0,0,0
multi_relation,43,6,0,0,0,0
multi_relation,44,6,0,0,0,0
multi_relation,45,6,0,0,0,0
multi_relation,46,6,0,0,0,0
multi_relation,47,6,0,0,0,0
multi_relation,48,6,0,0,0,0
multi_relation,49,6,0,0,0,0
multi_relation,50,6,0,0,0,0
multi_relation,51,6,0,0,0,0
multi_relation,52,6,0,0,0,0
multi_relation,53,6,0,0,0,0
multi_relation,54,6,0,0,0,0
multi_relation,55,6,0,0,0,0
multi_relation,56,6,0,0,0,0
multi_relation,57,6,0,0,0,0
multi_relation,58,6,0,0,0,0
multi_relation,59,6,0,0,0,0
multi_relation,60,6,0,0,0,0
multi_relation,61,6,0,0,0,0
multi_relation,62,6,0,0,0,0
multi_relation,63,6,0,0,0,0
multi_relation,64,6,0,0,0,0
multi_relation,65,6,0.0555556,0,0,0
multi_relation,66,6,0.0555556,0,0,0
multi_relation,67,6,0.0555556,0,0,0
multi_relation,68,6,0.0555556,0,0,0
multi_relation,69,6,0.0555556,0,0,0
multi_relation,70,6,0.0555556,0,0,0
multi_relation,71,6,0.0555556,0,0,0
