update,loss,policy_loss,value_loss,entropy,intent_loss,intent_acc,train_avg_reward,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_avg_steps,eval_avg_distance,eval_intent_acc
1,2.828478515148163,-0.00167843841093962,5.661091923713684,0.3890880048274994,0.0,0.0,0.2592823803424835,0.8,0.0,0.2,89.8,20326.915234375,nan
2,2.6230961084365845,-0.0016775209417874137,5.250440716743469,0.44661325216293335,0.0,0.0,0.2888018786907196,,,,,,
3,3.101838171482086,-0.0005220626814358836,6.205639362335205,0.4594828560948372,0.0,0.0,0.32603269815444946,,,,,,
4,2.617405116558075,-0.00028421799834177364,5.236221790313721,0.4215717911720276,0.0,0.0,0.2710805833339691,,,,,,
5,3.3221200704574585,-0.0002590020558272954,6.645658612251282,0.4502360075712204,0.0,0.0,0.3319588005542755,,,,,,
6,2.6595104932785034,-7.855682580704126e-05,5.319969415664673,0.39559777826070786,0.0,0.0,0.27219727635383606,,,,,,
7,2.799225091934204,-0.0010989021053919856,5.601528882980347,0.44035691022872925,0.0,0.0,0.3017123341560364,,,,,,
8,2.764868974685669,-0.0004032229274635313,5.531441330909729,0.44842875748872757,0.0,0.0,0.304762065410614,,,,,,
9,2.5665401816368103,-0.0007372742984443903,5.1353607177734375,0.4029107838869095,0.0,0.0,0.28081876039505005,,,,,,
10,3.0505747199058533,-0.0020755230604336816,6.106427788734436,0.5635985732078552,0.0,0.0,0.32614731788635254,0.6,0.0,0.4,132.6,36057.6431640625,nan
11,2.0055905282497406,-0.0011838024171688666,4.014626145362854,0.5387658774852753,0.0,0.0,0.1922871321439743,,,,,,
12,2.3278788924217224,-0.0018726627555825104,4.660787582397461,0.6422242969274521,0.0,0.0,0.19897450506687164,,,,,,
13,2.2917081117630005,-0.002236772998003289,4.589245438575745,0.6778246909379959,0.0,0.0,0.19565321505069733,,,,,,
14,2.26125568151474,-0.0025456840036591766,4.528668642044067,0.5330019891262054,0.0,0.0,0.2410159856081009,,,,,,
15,3.077353835105896,-0.00035838053736370057,6.156340479850769,0.45812565833330154,0.0,0.0,0.32817962765693665,,,,,,
16,2.536035478115082,-8.134559387462659e-05,5.073100328445435,0.4332907870411873,0.0,0.0,0.2697962820529938,,,,,,
17,2.748865246772766,-0.0005703741238285431,5.499819755554199,0.4742704927921295,0.0,0.0,0.3123786151409149,,,,,,
18,2.661637306213379,-0.0004030736066245044,5.325024485588074,0.4718938022851944,0.0,0.0,0.2970863878726959,,,,,,
19,2.5270947217941284,-0.0005973549438458292,5.0564035177230835,0.5096821337938309,0.0,0.0,0.28861597180366516,,,,,,
20,2.73670893907547,-7.146457422635422e-05,5.47454047203064,0.4897933006286621,0.0,0.0,0.3151017129421234,0.8,0.0,0.2,88.8,20156.49013671875,nan
21,2.3710662722587585,-0.0005934829799443264,4.744266390800476,0.4734393432736397,0.0,0.0,0.2802249491214752,,,,,,
22,2.517784059047699,-0.0008145150277414359,5.03835129737854,0.5771403610706329,0.0,0.0,0.30676689743995667,,,,,,
23,1.877439796924591,-0.0012562859992613085,3.758705198764801,0.6565026342868805,0.0,0.0,0.2143649011850357,,,,,,
24,2.2666666507720947,-0.0015404564134464671,4.537713050842285,0.649470791220665,0.0,0.0,0.2033897191286087,,,,,,
25,1.517012119293213,-0.002621792780701071,3.0409367084503174,0.8344230949878693,0.0,0.0,0.11777906864881516,,,,,,
26,1.644803673028946,-0.0009284593519017503,3.292914390563965,0.7250971347093582,0.0,0.0,0.12626288831233978,,,,,,
27,2.068422496318817,-0.0008994416954610784,4.140161752700806,0.7590336501598358,0.0,0.0,0.20049206912517548,,,,,,
28,1.5846084356307983,-0.0002807634931141223,3.171227514743805,0.7245380133390427,0.0,0.0,0.16646550595760345,,,,,,
29,2.1292478442192078,-0.0006163300264838689,4.260996580123901,0.6341404914855957,0.0,0.0,0.20548857748508453,,,,,,
30,2.0294163823127747,-0.002643442004531593,4.065492868423462,0.6866217255592346,0.0,0.0,0.18341214954853058,1.0,0.0,0.0,45.8,5008.02021484375,nan
31,2.058284819126129,-0.0021164991582431902,4.121995568275452,0.5964494943618774,0.0,0.0,0.24381589889526367,,,,,,
32,2.544557273387909,-0.0004312473259560079,5.090967297554016,0.49515550583601,0.0,0.0,0.3127267062664032,,,,,,
33,2.383694589138031,-5.631071053358028e-05,4.768535017967224,0.5165221691131592,0.0,0.0,0.28771325945854187,,,,,,
34,2.4190990924835205,-0.00014746173466662071,4.8395373821258545,0.5221766382455826,0.0,0.0,0.2998199760913849,,,,,,
35,2.206608533859253,-0.0006711365106948364,4.415556311607361,0.4984336122870445,0.0,0.0,0.29245999455451965,,,,,,
36,2.4278266429901123,-0.0002576919920702636,4.857234477996826,0.5328366458415985,0.0,0.0,0.3097853660583496,,,,,,
37,2.4369643926620483,-0.00040377948911007877,4.875909328460693,0.5864892452955246,0.0,0.0,0.2947888672351837,,,,,,
38,1.8446950614452362,-0.0010663864571445192,3.6929730772972107,0.7250961661338806,0.0,0.0,0.21255481243133545,,,,,,
39,1.8665852546691895,-0.0011604717728914693,3.736844301223755,0.6764101833105087,0.0,0.0,0.1896422654390335,,,,,,
40,1.7818626463413239,-0.0019256782591885457,3.5691968202590942,0.8100683838129044,0.0,0.0,0.17259442806243896,0.8,0.0,0.2,87.4,21317.0404296875,nan
41,1.7892772853374481,-0.00032400579705438304,3.580739200115204,0.768308013677597,0.0,0.0,0.18886081874370575,,,,,,
42,1.4535663425922394,-0.0025344952979746704,2.9139501452445984,0.8742611408233643,0.0,0.0,0.13123472034931183,,,,,,
43,1.512355774641037,-0.0019530038213506629,3.030462622642517,0.9225262850522995,0.0,0.0,0.09541069716215134,,,,,,
44,1.6791038513183594,-0.0007081659690202358,3.3612269163131714,0.8014609962701797,0.0,0.0,0.16144108772277832,,,,,,
45,1.3842434287071228,-0.0018624526953014975,2.773779273033142,0.7837397903203964,0.0,0.0,0.10334998369216919,,,,,,
46,1.4432024657726288,-0.0021629516365164747,2.8924949765205383,0.882074624300003,0.0,0.0,0.1360405534505844,,,,,,
47,1.3680416643619537,-0.0024755432774932196,2.74290668964386,0.9361312389373779,0.0,0.0,0.07513359934091568,,,,,,
48,1.5038419961929321,-0.0016667216065497925,3.0126144886016846,0.798544779419899,0.0,0.0,0.0946434736251831,,,,,,
49,1.4305976629257202,-0.0011276328926517754,2.8649755716323853,0.7624561786651611,0.0,0.0,0.1002456545829773,,,,,,
50,1.954994261264801,0.00014562617434421554,3.9111640453338623,0.7333642691373825,0.0,0.0,0.20978140830993652,0.8,0.0,0.2,88.8,20801.34013671875,nan
51,1.9665860831737518,-0.00047351838657050394,3.9352030754089355,0.5419480204582214,0.0,0.0,0.25263354182243347,,,,,,
52,1.627804160118103,-0.0009046855338965543,3.258816957473755,0.6996136158704758,0.0,0.0,0.23459844291210175,,,,,,
53,1.688369333744049,-0.002128086115892991,3.3823829889297485,0.6940467804670334,0.0,0.0,0.20354139804840088,,,,,,
54,1.6207664608955383,-0.0005712285225554226,3.244188904762268,0.7567432373762131,0.0,0.0,0.1683453768491745,,,,,,
55,1.0460919439792633,-0.0017645356905025,2.0971656441688538,0.7263437658548355,0.0,0.0,0.07045665383338928,,,,,,
56,1.4710924923419952,-0.001186321246981148,2.946061670780182,0.7520391047000885,0.0,0.0,0.07413411140441895,,,,,,
57,1.4485356509685516,-0.0007438220369904158,2.900189697742462,0.8154188841581345,0.0,0.0,0.0877954438328743,,,,,,
58,1.583367794752121,0.00039782999616910786,3.1670599579811096,0.5600532442331314,0.0,0.0,0.2123226374387741,,,,,,
59,2.034396171569824,-0.0008861996854344911,4.071580648422241,0.5079846233129501,0.0,0.0,0.30754783749580383,,,,,,
60,2.081126034259796,0.000108089648470866,4.163020014762878,0.492090068757534,0.0,0.0,0.3022984564304352,0.6,0.0,0.4,132.8,36147.25678710938,nan
