graph_encoder,relative_step,n_available,n_episode,tracking_rate_mean,connectivity_mean,chain_closed_mean,recovery_cdf
no_graph,124,95,100,0,0.0333333,0,0
no_graph,125,95,100,0,0.0350877,0,0
no_graph,126,95,100,0,0.0280702,0,0
no_graph,127,95,100,0,0.0298246,0,0
no_graph,128,95,100,0,0.0263158,0,0
no_graph,129,95,100,0,0.0298246,0,0
no_graph,130,95,100,0,0.0350877,0,0
no_graph,131,95,100,0,0.0245614,0,0
no_graph,132,95,100,0,0.0280702,0,0
no_graph,133,95,100,0,0.0263158,0,0
no_graph,134,95,100,0,0.0263158,0,0
no_graph,135,95,100,0,0.0175439,0,0
no_graph,136,95,100,0,0.0245614,0,0
no_graph,137,95,100,0,0.0210526,0,0
no_graph,138,95,100,0,0.0157895,0,0
no_graph,139,95,100,0,0.0175439,0,0
no_graph,140,95,100,0,0.0175439,0,0
no_graph,141,95,100,0,0.0140351,0,0
no_graph,142,95,100,0,0.0122807,0,0
no_graph,143,95,100,0,0.0105263,0,0
no_graph,144,95,100,0,0.00877193,0,0
no_graph,145,95,100,0,0.00175439,0,0
no_graph,146,95,100,0,0,0,0
no_graph,147,95,100,0,0,0,0
no_graph,148,95,100,0,0,0,0
no_graph,149,95,100,0,0,0,0
no_graph,150,95,100,0,0,0,0
no_graph,151,95,100,0,0,0,0
no_graph,152,95,100,0,0,0,0
no_graph,153,95,100,0,0,0,0
no_graph,154,95,100,0,0,0,0
no_graph,155,95,100,0,0,0,0
no_graph,156,95,100,0,0,0,0
no_graph,157,95,100,0,0,0,0
no_graph,158,95,100,0,0,0,0
no_graph,159,95,100,0.00701754,0,0,0
no_graph,160,95,100,0.0140351,0,0,0
no_graph,161,95,100,0.0140351,0,0,0
no_graph,162,95,100,0.0175439,0,0,0
no_graph,163,95,100,0.0140351,0,0,0
no_graph,164,95,100,0.0175439,0,0,0
no_graph,165,95,100,0.0175439,0,0,0
no_graph,166,95,100,0.0175439,0,0,0
no_graph,167,95,100,0.0175439,0,0,0
no_graph,168,95,100,0.0175439,0,0,0
no_graph,169,95,100,0.0175439,0.00175439,0,0
no_graph,170,95,100,0.0175439,0.00350877,0,0
no_graph,171,95,100,0.0175439,0.00701754,0,0
no_graph,172,95,100,0.0210526,0.00701754,0,0
no_graph,173,95,100,0.0210526,0.00350877,0,0
no_graph,174,95,100,0.0245614,0.00526316,0,0
no_graph,175,95,100,0.0245614,0.00526316,0,0
no_graph,176,95,100,0.0315789,0.00701754,0,0
no_graph,177,95,100,0.0315789,0.00701754,0,0
no_graph,178,95,100,0.0315789,0.00350877,0,0
no_graph,179,95,100,0.0315789,0.00175439,0,0
no_graph,180,95,100,0.0280702,0.00350877,0,0
no_graph,181,95,100,0.0280702,0.00350877,0,0
no_graph,182,95,100,0.0280702,0.00175439,0,0
no_graph,183,95,100,0.0280702,0,0,0
no_graph,184,95,100,0.0280702,0,0,0
no_graph,185,95,100,0.0315789,0,0,0
no_graph,186,95,100,0.0315789,0,0,0
no_graph,187,95,100,0.0350877,0,0,0
no_graph,188,95,100,0.0350877,0,0,0
no_graph,189,95,100,0.0315789,0,0,0
no_graph,190,95,100,0.0315789,0,0,0
no_graph,191,95,100,0.0315789,0,0,0
no_graph,192,95,100,0.0315789,0,0,0
no_graph,193,95,100,0.0315789,0,0,0
no_graph,194,95,100,0.0315789,0,0,0
no_graph,195,95,100,0.0315789,0,0,0
no_graph,196,95,100,0.0350877,0,0,0
no_graph,197,95,100,0.0350877,0,0,0
no_graph,198,95,100,0.0350877,0,0,0
no_graph,199,95,100,0.0315789,0,0,0
no_graph,200,95,100,0.0315789,0,0,0
no_graph,201,95,100,0.0315789,0,0,0
no_graph,202,95,100,0.0245614,0,0,0
no_graph,203,95,100,0.0245614,0,0,0
no_graph,204,95,100,0.0210526,0,0,0
no_graph,205,95,100,0.0210526,0,0,0
no_graph,206,95,100,0.0210526,0,0,0
no_graph,207,95,100,0.0210526,0,0,0
no_graph,208,95,100,0.0210526,0,0,0
no_graph,209,95,100,0.0210526,0,0,0
no_graph,210,95,100,0.0210526,0,0,0
no_graph,211,95,100,0.0245614,0,0,0
no_graph,212,95,100,0.0245614,0,0,0
no_graph,213,95,100,0.0175439,0,0,0
no_graph,214,95,100,0.0175439,0,0,0
no_graph,215,95,100,0.0175439,0,0,0
no_graph,216,95,100,0.0175439,0,0,0
no_graph,217,95,100,0.0140351,0,0,0
no_graph,218,95,100,0.0140351,0,0,0
no_graph,219,95,100,0.0105263,0,0,0
no_graph,220,95,100,0.0140351,0.00175439,0,0
