graph_encoder,relative_step,n_available,n_episode,tracking_rate_mean,connectivity_mean,chain_closed_mean,recovery_cdf
no_graph,-20,50,50,0.333333,0.83,0,0
no_graph,-19,50,50,0.333333,0.846667,0,0
no_graph,-18,50,50,0.333333,0.816667,0,0
no_graph,-17,50,50,0.333333,0.853333,0,0
no_graph,-16,50,50,0.333333,0.82,0,0
no_graph,-15,50,50,0.333333,0.843333,0,0
no_graph,-14,50,50,0.333333,0.906667,0,0
no_graph,-13,50,50,0.333333,0.883333,0,0
no_graph,-12,50,50,0.333333,0.903333,0,0
no_graph,-11,50,50,0.32,0.803333,0,0
no_graph,-10,50,50,0.273333,0.87,0,0
no_graph,-9,50,50,0.226667,0.823333,0,0
no_graph,-8,50,50,0.16,0.816667,0,0
no_graph,-7,50,50,0.106667,0.866667,0,0
no_graph,-6,50,50,0.0333333,0.896667,0,0
no_graph,-5,50,50,0.0133333,0.853333,0,0
no_graph,-4,50,50,0,0.863333,0,0
no_graph,-3,50,50,0,0.87,0,0
no_graph,-2,50,50,0,0.833333,0,0
no_graph,-1,50,50,0,0.826667,0,0
no_graph,0,50,50,0,0.213333,0,0
no_graph,1,50,50,0,0.223333,0,0
no_graph,2,50,50,0,0.236667,0,0
no_graph,3,50,50,0,0.23,0,0
no_graph,4,50,50,0,0.233333,0,0
no_graph,5,50,50,0,0.226667,0,0
no_graph,6,50,50,0,0.23,0,0
no_graph,7,50,50,0,0.203333,0,0
no_graph,8,50,50,0,0.236667,0,0
no_graph,9,50,50,0,0.213333,0,0
no_graph,10,50,50,0,0.223333,0,0
no_graph,11,50,50,0,0.21,0,0
no_graph,12,50,50,0,0.02,0,0
no_graph,13,50,50,0,0,0,0
no_graph,14,50,50,0,0,0,0
no_graph,15,50,50,0,0,0,0
no_graph,16,50,50,0,0,0,0
no_graph,17,50,50,0,0,0,0
no_graph,18,50,50,0,0,0,0
no_graph,19,50,50,0,0,0,0
no_graph,20,50,50,0,0,0,0
no_graph,21,50,50,0,0,0,0
no_graph,22,50,50,0,0,0,0
no_graph,23,50,50,0,0,0,0
no_graph,24,50,50,0,0,0,0
no_graph,25,50,50,0,0,0,0
no_graph,26,50,50,0,0,0,0
no_graph,27,50,50,0,0,0,0
no_graph,28,50,50,0,0,0,0
no_graph,29,50,50,0,0,0,0
no_graph,30,50,50,0,0,0,0
no_graph,31,50,50,0,0,0,0
no_graph,32,50,50,0,0,0,0
no_graph,33,50,50,0,0,0,0
no_graph,34,50,50,0,0,0,0
no_graph,35,50,50,0,0,0,0
no_graph,36,50,50,0,0,0,0
no_graph,37,50,50,0,0,0,0
no_graph,38,50,50,0,0,0,0
no_graph,39,50,50,0,0,0,0
no_graph,40,50,50,0,0,0,0
no_graph,41,50,50,0,0,0,0
no_graph,42,50,50,0,0,0,0
no_graph,43,50,50,0,0,0,0
no_graph,44,50,50,0,0,0,0
no_graph,45,50,50,0,0,0,0
no_graph,46,50,50,0,0,0,0
no_graph,47,50,50,0,0,0,0
no_graph,48,50,50,0,0,0,0
no_graph,49,50,50,0,0,0,0
no_graph,50,50,50,0,0,0,0
no_graph,51,50,50,0,0,0,0
no_graph,52,50,50,0,0,0,0
no_graph,53,50,50,0,0,0,0
no_graph,54,50,50,0,0,0,0
no_graph,55,50,50,0,0,0,0
no_graph,56,50,50,0,0,0,0
no_graph,57,50,50,0,0,0,0
no_graph,58,50,50,0,0,0,0
no_graph,59,50,50,0,0,0,0
no_graph,60,50,50,0,0,0,0
no_graph,61,50,50,0,0,0,0
no_graph,62,50,50,0,0,0,0
no_graph,63,50,50,0,0,0,0
no_graph,64,50,50,0,0,0,0
no_graph,65,50,50,0,0,0,0
no_graph,66,50,50,0,0,0,0
no_graph,67,50,50,0,0,0,0
no_graph,68,50,50,0,0,0,0
no_graph,69,50,50,0,0,0,0
no_graph,70,50,50,0,0,0,0
no_graph,71,50,50,0,0,0,0
no_graph,72,50,50,0,0,0,0
no_graph,73,50,50,0,0,0,0
no_graph,74,50,50,0,0,0,0
no_graph,75,50,50,0,0,0,0
no_graph,76,50,50,0,0,0,0
no_graph,77,50,50,0,0,0,0
no_graph,78,50,50,0,0,0,0
no_graph,79,50,50,0,0,0,0
no_graph,80,50,50,0,0,0,0
no_graph,81,50,50,0,0,0,0
no_graph,82,50,50,0,0,0,0
no_graph,83,50,50,0,0,0,0
no_graph,84,50,50,0,0,0,0
no_graph,85,50,50,0,0,0,0
no_graph,86,50,50,0,0,0,0
no_graph,87,50,50,0,0,0,0
no_graph,88,50,50,0,0,0,0
no_graph,89,50,50,0,0,0,0
no_graph,90,50,50,0,0,0,0
no_graph,91,50,50,0,0,0,0
no_graph,92,50,50,0,0,0,0
no_graph,93,50,50,0,0,0,0
no_graph,94,50,50,0,0,0,0
no_graph,95,50,50,0,0,0,0
no_graph,96,50,50,0,0,0,0
no_graph,97,50,50,0,0,0,0
no_graph,98,50,50,0,0,0,0
no_graph,99,50,50,0,0,0,0
