method,checkpoint,policy_source,seed,episode,episodes,target_policy,communication_dropout_prob,message_delay_steps,radar_dropout_prob,deterministic,success,chain_closed,attack_window_formed,attack_window_rate,tracking_rate,comm_connectivity,mean_message_age,collision,timeout,constraint_violation,steps,avg_mean_range,final_mean_range,reward_sum
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40000,0,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,42.41134627321933,0.0,0.0,0.0,47.0,14444.85279878657,4572.80224609375,42.014550775289536
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40001,1,30,straight,0.0,0,0.0,True,0.0,0.0,1.0,0.003846153960778163,0.10128205269575119,0.5628205138903398,35.23333311092395,0.0,1.0,0.0,260.0,38412.23660888672,83384.8203125,-11.32017169892788
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40002,2,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4296296338240306,1.0,42.37036912706163,0.0,0.0,0.0,45.0,14917.99638671875,5275.140625,40.06983423233032
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40003,3,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.41666667095639487,1.0,47.27272588556463,0.0,0.0,0.0,44.0,15155.369995117188,5758.34716796875,38.8928385078907
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40004,4,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,47.27272588556463,0.0,0.0,0.0,44.0,15106.331210049715,5756.06396484375,39.045073330402374
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40005,5,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,48.985505808954656,0.0,0.0,0.0,46.0,14654.627696161684,4980.32177734375,40.80512621998787
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40006,6,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,47.27272588556463,0.0,0.0,0.0,44.0,15143.626642400568,5825.86083984375,39.01103654503822
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40007,7,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44202898961046466,1.0,48.985505808954656,0.0,0.0,0.0,46.0,14654.778373386549,4984.9677734375,40.600019454956055
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40008,8,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.41666667095639487,1.0,55.151513533158735,0.0,0.0,0.0,44.0,15166.116665926847,5892.48583984375,38.40346950292587
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40009,9,30,straight,0.0,0,0.0,True,0.0,0.0,1.0,0.003846153960778163,0.10384615533626997,0.7910256440822895,22.233333099920017,0.0,1.0,0.0,260.0,38716.051756873494,83865.2265625,3.074772134423256
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40010,10,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44202898961046466,1.0,48.985505808954656,0.0,0.0,0.0,46.0,14661.609152088995,4992.47216796875,40.59469148516655
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40011,11,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,48.985505808954656,0.0,0.0,0.0,46.0,14682.636877972147,5017.04833984375,40.78746181726456
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40012,12,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,47.94326100450881,0.0,0.0,0.0,47.0,14450.662150930852,4649.92626953125,41.686676412820816
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40013,13,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,46.22222086588542,0.0,0.0,0.0,45.0,14905.902105034722,5328.39599609375,40.03940197825432
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40014,14,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,46.22222086588542,0.0,0.0,0.0,45.0,14888.679741753473,5313.02783203125,40.04004740715027
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40015,15,30,straight,0.0,0,0.0,True,0.0,0.0,1.0,0.003846153960778163,0.10000000126086749,0.7435897474105542,24.725640799563664,0.0,1.0,0.0,260.0,38553.18377967248,83546.3984375,-0.06805647071450949
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40016,16,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,42.41134627321933,0.0,0.0,0.0,47.0,14448.11106840093,4563.568359375,42.03276517987251
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40017,17,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,47.27272588556463,0.0,0.0,0.0,44.0,15101.866588245739,5729.99365234375,39.06627398729324
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40018,18,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,48.985505808954656,0.0,0.0,0.0,46.0,14655.840470023777,4970.79931640625,40.80677282810211
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40019,19,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,46.22222086588542,0.0,0.0,0.0,45.0,14860.90263671875,5297.96484375,40.02419573068619
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40020,20,30,straight,0.0,0,0.0,True,0.0,0.0,1.0,0.003846153960778163,0.10384615533626997,0.6858974378842574,25.76666627491896,0.0,1.0,0.0,260.0,38696.557755220856,83862.8203125,-3.2514603082090616
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40021,21,30,straight,0.0,0,0.0,True,0.0,0.0,1.0,0.0012820513202593878,0.09743589884959734,0.7743589777212877,22.623076688440946,0.0,1.0,0.0,260.0,38769.82080078125,83960.5703125,0.21842787601053715
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40022,22,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.09487179632370289,0.7743589777212877,22.464102349029137,0.0,1.0,0.0,260.0,38763.23438908504,83868.53125,-0.7247392386198044
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40023,23,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,46.22222086588542,0.0,0.0,0.0,45.0,14880.473914930555,5293.0,40.04261061549187
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40024,24,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,47.94326100450881,0.0,0.0,0.0,47.0,14469.06261427859,4660.212890625,41.68752658367157
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40025,25,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44202898961046466,1.0,48.985505808954656,0.0,0.0,0.0,46.0,14665.000849184782,5009.96435546875,40.58151265978813
