method,checkpoint,policy_source,seed,episode,episodes,target_policy,communication_dropout_prob,message_delay_steps,radar_dropout_prob,deterministic,success,chain_closed,attack_window_formed,attack_window_rate,tracking_rate,comm_connectivity,mean_message_age,collision,timeout,constraint_violation,steps,avg_mean_range,final_mean_range,reward_sum
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed1/actor_critic_best.pt,checkpoint,41000,0,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,47.94326100450881,0.0,0.0,0.0,47.0,14463.856393367687,4640.82763671875,41.7075232565403
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed1/actor_critic_best.pt,checkpoint,41001,1,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.4166666716337204,1.0,47.27272588556463,0.0,0.0,0.0,44.0,15171.765059037642,5822.90283203125,38.83855837583542
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed1/actor_critic_best.pt,checkpoint,41002,2,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,46.22222086588542,0.0,0.0,0.0,45.0,14849.294086371528,5216.5576171875,40.088508397340775
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed1/actor_critic_best.pt,checkpoint,41003,3,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.027777778605620067,0.46527778171002865,1.0,41.52777655919393,0.0,0.0,0.0,48.0,14258.399403889975,4249.23681640625,42.781008660793304
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed1/actor_critic_best.pt,checkpoint,41004,4,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,46.22222086588542,0.0,0.0,0.0,45.0,14876.179644097223,5294.220703125,40.0451934337616
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed1/actor_critic_best.pt,checkpoint,41005,5,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,46.22222086588542,0.0,0.0,0.0,45.0,14861.079796006945,5254.7177734375,40.06841620802879
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed1/actor_critic_best.pt,checkpoint,41006,6,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,46.22222086588542,0.0,0.0,0.0,45.0,14881.404752604167,5302.16943359375,40.02475839853287
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed1/actor_critic_best.pt,checkpoint,41007,7,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44202898961046466,1.0,41.449274146038555,0.0,0.0,0.0,46.0,14638.266920006794,4834.3544921875,41.06804117560387
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed1/actor_critic_best.pt,checkpoint,41008,8,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.0935897450034435,0.7717948751953932,22.73717927210606,0.0,1.0,0.0,260.0,38195.12236703726,77928.4765625,3.1422621123492718
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed1/actor_critic_best.pt,checkpoint,41009,9,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.40909091383218765,1.0,47.27272588556463,0.0,0.0,0.0,44.0,15164.101839932528,5848.43115234375,38.67336067557335
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed1/actor_critic_best.pt,checkpoint,41010,10,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.40909091383218765,1.0,47.27272588556463,0.0,0.0,0.0,44.0,15180.979026100853,5848.72705078125,38.70457115769386
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed1/actor_critic_best.pt,checkpoint,41011,11,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,47.27272588556463,0.0,0.0,0.0,44.0,15101.967917702415,5646.59130859375,39.15014627575874
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed1/actor_critic_best.pt,checkpoint,41012,12,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,45.2173899774966,0.0,0.0,0.0,46.0,14643.363398012907,4875.13330078125,41.06701177358627
EA-RG-MAPPO-S,results/intercept_3d_single_matched_protocol/runs/bc_only_seed1/actor_critic_best.pt,checkpoint,41013,13,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.027777778605620067,0.46527778171002865,1.0,41.52777655919393,0.0,0.0,0.0,48.0,14267.843393961588,4238.45751953125,42.78867870569229
