epoch,loss,action_accuracy,samples,demo_success_rate,balanced_loss
1,2.1301552255948386,0.440733392122281,9072,1.0,0
2,1.5734343826770782,0.48927101704879483,9072,1.0,0
3,1.354979783296585,0.5806878306878307,9072,1.0,0
4,1.2131276494926877,0.6050852439741329,9072,1.0,0
5,1.1296607818868425,0.601006760728983,9072,1.0,0
6,1.0755324512720108,0.6136831275720165,9072,1.0,0
7,1.0382169865899615,0.627094356261023,9072,1.0,0
8,1.0067561003896925,0.6342225161669606,9072,1.0,0
9,0.9632412327660455,0.6768077601410935,9072,1.0,0
10,0.9009646144178178,0.7154247501469724,9072,1.0,0
11,0.8294559733735191,0.7507348618459729,9072,1.0,0
12,0.7511963066127565,0.769510582010582,9072,1.0,0
13,0.6920338852538003,0.7838036449147561,9072,1.0,0
14,0.6380176378620995,0.7950470311581422,9072,1.0,0
15,0.5929682941900359,0.8095605526161082,9072,1.0,0
16,0.5527885680397352,0.8224941211052322,9072,1.0,0
17,0.5309227084120115,0.8266460905349794,9072,1.0,0
18,0.514471425778336,0.8291446208112875,9072,1.0,0
19,0.5055954042408202,0.8288139329805997,9072,1.0,0
20,0.4928824007511139,0.8299897119341564,9072,1.0,0
21,0.4937042304211193,0.830136684303351,9072,1.0,0
22,0.4894932591252857,0.8307980599647267,9072,1.0,0
23,0.47743942257430816,0.8324147560258671,9072,1.0,0
24,0.4740266253550847,0.8325249853027631,9072,1.0,0
25,0.46708135224050945,0.8350970017636684,9072,1.0,0
26,0.46927912202146316,0.8319370958259847,9072,1.0,0
27,0.4578994885087013,0.8349867724867724,9072,1.0,0
28,0.46496860931317013,0.8329291593180482,9072,1.0,0
29,0.45752565645509297,0.8362727807172252,9072,1.0,0
30,0.45170072217782337,0.8359420928865373,9072,1.0,0
31,0.4472698031200303,0.8388815402704292,9072,1.0,0
32,0.44346607145335937,0.83722810111699,9072,1.0,0
33,0.4407982975244522,0.8397266313932981,9072,1.0,0
34,0.44059190733565223,0.8391387419165197,9072,1.0,0
35,0.4377800209654702,0.8406819517930629,9072,1.0,0
36,0.43847000267770553,0.83858759553204,9072,1.0,0
37,0.43337346944544053,0.8407554379776602,9072,1.0,0
38,0.43541767613755333,0.8396531452087007,9072,1.0,0
39,0.4304919590552648,0.8412330981775427,9072,1.0,0
40,0.4330015199051963,0.8404247501469724,9072,1.0,0
41,0.4254112665851911,0.8439888300999412,9072,1.0,0
42,0.4246879460083114,0.8428497942386831,9072,1.0,0
43,0.4294614593187968,0.8415270429159318,9072,1.0,0
44,0.423913202351994,0.8435479129923574,9072,1.0,0
45,0.42673230585124755,0.8427395649617871,9072,1.0,0
46,0.42143042716715073,0.8440255731922398,9072,1.0,0
47,0.41923509620957905,0.8443562610229277,9072,1.0,0
48,0.4177808024817043,0.845054379776602,9072,1.0,0
49,0.42158755080567467,0.8442460317460317,9072,1.0,0
50,0.418622478014893,0.8441725455614344,9072,1.0,0
51,0.41544682284196216,0.8453115814226926,9072,1.0,0
52,0.41284482429424924,0.8460831863609641,9072,1.0,0
53,0.4143253184027142,0.845679012345679,9072,1.0,0
54,0.417009679807557,0.8453115814226926,9072,1.0,0
55,0.4100809295972188,0.8457157554379776,9072,1.0,0
56,0.40878817604647744,0.847038506760729,9072,1.0,0
57,0.40989083382818436,0.8472957084068196,9072,1.0,0
58,0.4101739509238137,0.8458259847148736,9072,1.0,0
59,0.40995606117778355,0.8463036449147561,9072,1.0,0
60,0.4084639466471142,0.8461934156378601,9072,1.0,0
61,0.40532465610239243,0.8477366255144033,9072,1.0,0
62,0.4122857343819406,0.8449074074074074,9072,1.0,0
63,0.4102685749530792,0.8467813051146384,9072,1.0,0
64,0.408190013633834,0.8461566725455615,9072,1.0,0
65,0.40818631566233105,0.8462669018224573,9072,1.0,0
66,0.4066554945376184,0.8479570840681951,9072,1.0,0
67,0.40644437240229714,0.8466343327454439,9072,1.0,0
68,0.40312059803141487,0.8495737801293357,9072,1.0,0
69,0.4032658752467897,0.8483980011757789,9072,1.0,0
70,0.4039045241143968,0.8481407995296885,9072,1.0,0
71,0.4039343355430497,0.8488389182833628,9072,1.0,0
72,0.3974456439415614,0.8497207524985303,9072,1.0,0
73,0.4004117068317201,0.8483980011757789,9072,1.0,0
74,0.40012650605705047,0.8484714873603763,9072,1.0,0
75,0.40068696273697746,0.8477366255144033,9072,1.0,0
76,0.3943895109825664,0.8503453850676073,9072,1.0,0
77,0.3971131377749973,0.8494268077601411,9072,1.0,0
78,0.39991818202866447,0.8490961199294532,9072,1.0,0
79,0.39644521060917115,0.8507128159905938,9072,1.0,0
80,0.3895050154791938,0.8520723104056437,9072,1.0,0
