method,replicates,episodes_per_replicate,success_mean,success_std,chain_closed_mean,chain_closed_std,attack_window_formed_mean,attack_window_formed_std,attack_window_rate_mean,attack_window_rate_std,tracking_rate_mean,tracking_rate_std,comm_connectivity_mean,comm_connectivity_std,mean_message_age_mean,mean_message_age_std,collision_mean,collision_std,timeout_mean,timeout_std,constraint_violation_mean,constraint_violation_std,steps_mean,steps_std,avg_mean_range_mean,avg_mean_range_std,final_mean_range_mean,final_mean_range_std,reward_sum_mean,reward_sum_std
RI-GMAPPO BC-to-PPO,1,30,0.9,0.0,0.9,0.0,0.9666666666666667,0.0,0.02617804819353405,0.0,0.4122296030244562,0.0,0.9743589746378934,0.0,44.14749363409158,0.0,0.0,0.0,0.1,0.0,0.0,0.0,67.56666666666666,0.0,17049.856622690007,0.0,12771.483520507812,0.0,36.7762636304833,0.0
