epoch,loss,action_accuracy,samples,demo_success_rate,balanced_loss
1,3.027194870842828,0.38434399117971335,9070,1.0,1
2,2.5579584572050305,0.3537669974274164,9070,1.0,1
3,2.1780298252900443,0.3743109151047409,9070,1.0,1
4,1.9919579923152924,0.30639470782800443,9070,1.0,1
5,1.9114088416099548,0.30147004777655273,9070,1.0,1
6,1.855051338672638,0.29316427783902976,9070,1.0,1
7,1.8089209298292797,0.3227122381477398,9070,1.0,1
8,1.7671572069327037,0.3432194046306505,9070,1.0,1
9,1.7248527506987255,0.33340683572216095,9070,1.0,1
10,1.665727757745319,0.39114296214626976,9070,1.0,1
11,1.5844732092486487,0.3866960676221977,9070,1.0,1
12,1.4884551631079779,0.40286659316427786,9070,1.0,1
13,1.3856800629032984,0.4013965453877251,9070,1.0,1
14,1.3119985030757055,0.4197721425946343,9070,1.0,1
15,1.2590977218416002,0.40503491363469313,9070,1.0,1
16,1.2301821046405368,0.41661153987504596,9070,1.0,1
17,1.195907023217943,0.4205439176773245,9070,1.0,1
18,1.1736066573195987,0.39966923925027564,9070,1.0,1
19,1.1576199962033167,0.42109518559353176,9070,1.0,1
20,1.148687246772978,0.4104005880191106,9070,1.0,1
21,1.1325417425897386,0.40716648291069457,9070,1.0,1
22,1.1135125772820578,0.41345093715545755,9070,1.0,1
23,1.1027925213177998,0.4168687982359427,9070,1.0,1
24,1.090657201078203,0.43076074972436607,9070,1.0,1
25,1.0765625337759654,0.4266446159500184,9070,1.0,1
26,1.063434339231915,0.44913634693127524,9070,1.0,1
27,1.0524881366226408,0.4292539507533995,9070,1.0,1
28,1.0405066278245714,0.44674751929437706,9070,1.0,1
29,1.0249423070086374,0.45284821756707094,9070,1.0,1
30,1.0076032314035628,0.4668504226387358,9070,1.0,1
31,0.9987942096259859,0.4467842704887909,9070,1.0,1
32,0.9765964763032066,0.48416023520764423,9070,1.0,1
33,0.9658355779118009,0.4738699007717751,9070,1.0,1
34,0.9474646002054214,0.4872840867328188,9070,1.0,1
35,0.9353069381581413,0.48974641675854463,9070,1.0,1
36,0.9177506069342295,0.49830944505696434,9070,1.0,1
37,0.9026506841182709,0.4987504593899302,9070,1.0,1
38,0.8916785468657812,0.5130834252113193,9070,1.0,1
39,0.8818781359328164,0.49731716280779126,9070,1.0,1
40,0.8656232787503136,0.5236310180080853,9070,1.0,1
41,0.8534208122226927,0.5231900036751195,9070,1.0,1
42,0.8479130648904376,0.505659683939728,9070,1.0,1
43,0.8442749016814761,0.528959941198089,9070,1.0,1
44,0.8329882505867217,0.5348401323042999,9070,1.0,1
45,0.8240778942902883,0.5236310180080853,9070,1.0,1
46,0.8151890734831492,0.5374862183020949,9070,1.0,1
47,0.8121821151839362,0.5386990077177508,9070,1.0,1
48,0.8086159030596415,0.5421536199926498,9070,1.0,1
49,0.7977594070964389,0.5432929070194782,9070,1.0,1
50,0.8011020488209195,0.5330760749724366,9070,1.0,1
51,0.7902223418156306,0.541087835354649,9070,1.0,1
52,0.787372006310357,0.5476662991547225,9070,1.0,1
53,0.7857224014070299,0.5413083425211319,9070,1.0,1
54,0.7763887875609927,0.5482910694597575,9070,1.0,1
55,0.7739968034956191,0.5446527012127894,9070,1.0,1
56,0.7669681741131676,0.5567805953693495,9070,1.0,1
57,0.7689616845713722,0.5544285189268652,9070,1.0,1
58,0.7669647998279996,0.5554943035648658,9070,1.0,1
59,0.7611710015270445,0.5533994854832782,9070,1.0,1
60,0.7581538971927431,0.5563028298419699,9070,1.0,1
61,0.7567393034696579,0.5596471885336274,9070,1.0,1
62,0.7533691426118215,0.5603454612274898,9070,1.0,1
63,0.7469404306676652,0.5562660786475561,9070,1.0,1
64,0.7465679794549942,0.5712238147739802,9070,1.0,1
65,0.74854034350978,0.5662624035281146,9070,1.0,1
66,0.7424370249112447,0.5768099963248806,9070,1.0,1
67,0.7497093743748136,0.5626607864755605,9070,1.0,1
68,0.7426122509770923,0.5654906284454245,9070,1.0,1
69,0.7349881960286034,0.5607864755604557,9070,1.0,1
70,0.7435993982685937,0.5705990444689453,9070,1.0,1
71,0.7335746337970098,0.5643145902241823,9070,1.0,1
72,0.7429627941714393,0.5777655273796398,9070,1.0,1
73,0.7326067868206236,0.5782065417126057,9070,1.0,1
74,0.7270953324106004,0.573686144799706,9070,1.0,1
75,0.7262631505727768,0.5791988239617788,9070,1.0,1
76,0.7236189809110429,0.5677324513046674,9070,1.0,1
77,0.7220755302243762,0.5897831679529585,9070,1.0,1
78,0.7197354187568029,0.5835722160970231,9070,1.0,1
79,0.7188379466533661,0.5772142594634325,9070,1.0,1
80,0.7219399362802505,0.5845644983461963,9070,1.0,1
