method,checkpoint,policy_source,seed,episode,episodes,target_policy,communication_dropout_prob,message_delay_steps,radar_dropout_prob,deterministic,success,chain_closed,attack_window_formed,attack_window_rate,tracking_rate,comm_connectivity,mean_message_age,collision,timeout,constraint_violation,steps,avg_mean_range,final_mean_range,reward_sum
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol_smoke/runs/bc_ppo_seed9/actor_critic_best.pt,checkpoint,49000,0,2,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.03974359092804102,0.335897440635241,69.57051268380422,0.0,1.0,0.0,260.0,16259.480742938702,20856.427734375,6.043750618468039
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol_smoke/runs/bc_ppo_seed9/actor_critic_best.pt,checkpoint,49001,1,2,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.09487179769919468,0.3192307738157419,72.35512826614655,0.0,1.0,0.0,260.0,15920.804360727163,27159.173828125,8.401642824755982
