method,checkpoint,policy_source,seed,episode,episodes,target_policy,communication_dropout_prob,message_delay_steps,radar_dropout_prob,deterministic,success,chain_closed,attack_window_formed,attack_window_rate,tracking_rate,comm_connectivity,mean_message_age,collision,timeout,constraint_violation,steps,avg_mean_range,final_mean_range,reward_sum
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol_smoke/runs/bc_only_seed9/actor_critic_best.pt,checkpoint,49000,0,2,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.03974359092804102,0.19102564144593018,142.7064098064716,0.0,1.0,0.0,260.0,17451.621612079325,21042.880859375,-7.907340596895665
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol_smoke/runs/bc_only_seed9/actor_critic_best.pt,checkpoint,49001,1,2,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.03333333432674408,0.2269230788716903,125.38076852651743,0.0,1.0,0.0,260.0,18729.49893704928,22972.505859375,-8.526622969191521
