cohort,seed,bin_id,update_start,update_end,environment_steps_million_end,utr_mean_train_reward,drtp_mean_train_reward,drtp_minus_utr_train_reward
formal_2301_2305,2301,53,26501,27000,6.912,0.2800775119960308,0.24795787834376096,-0.03211963365226986
formal_2301_2305,2302,53,26501,27000,6.912,0.22393460795283318,0.23616607336699963,0.012231465414166448
formal_2301_2305,2303,53,26501,27000,6.912,0.21755039829201997,0.27708057045936585,0.05953017216734588
formal_2301_2305,2304,53,26501,27000,6.912,0.2615923166424036,0.2737477528899908,0.012155436247587192
formal_2301_2305,2305,53,26501,27000,6.912,0.2242515282779932,0.305382587954402,0.0811310596764088
formal_2301_2305,2301,54,27001,27500,7.04,0.29179702270030977,0.23640646255016326,-0.05539056015014651
formal_2301_2305,2302,54,27001,27500,7.04,0.22273857455700635,0.24933905908465384,0.02660048452764749
formal_2301_2305,2303,54,27001,27500,7.04,0.23078293516859413,0.2854411748498678,0.054658239681273674
formal_2301_2305,2304,54,27001,27500,7.04,0.23536338232457638,0.29292840975522993,0.05756502743065356
formal_2301_2305,2305,54,27001,27500,7.04,0.23571096950396894,0.3131275762915611,0.07741660678759218
formal_2301_2305,2301,55,27501,28000,7.168,0.3101285774409771,0.2286144031584263,-0.08151417428255081
formal_2301_2305,2302,55,27501,28000,7.168,0.20838381157815455,0.23764956600964068,0.02926575443148613
formal_2301_2305,2303,55,27501,28000,7.168,0.24764498206973076,0.298518767118454,0.050873785048723225
formal_2301_2305,2304,55,27501,28000,7.168,0.26233286698162556,0.30047133314609525,0.0381384661644697
formal_2301_2305,2305,55,27501,28000,7.168,0.2265096619874239,0.3058628730177879,0.07935321103036402
formal_2301_2305,2301,56,28001,28500,7.296,0.2880247464776039,0.2209635693281889,-0.06706117714941501
formal_2301_2305,2302,56,28001,28500,7.296,0.2190642192438245,0.22497803635895253,0.005913817115128034
formal_2301_2305,2303,56,28001,28500,7.296,0.22131698715686798,0.2691027131080627,0.047785725951194735
formal_2301_2305,2304,56,28001,28500,7.296,0.22371552344039083,0.30536480593681337,0.08164928249642253
formal_2301_2305,2305,56,28001,28500,7.296,0.22546590147167445,0.26100737299025056,0.03554147151857612
formal_2301_2305,2301,57,28501,29000,7.424,0.26787962873280047,0.21451116002351045,-0.05336846870929002
formal_2301_2305,2302,57,28501,29000,7.424,0.20621342824026942,0.16141553969681263,-0.04479788854345679
formal_2301_2305,2303,57,28501,29000,7.424,0.23891502640396356,0.299742498010397,0.060827471606433425
formal_2301_2305,2304,57,28501,29000,7.424,0.22895584123954177,0.2863609789907932,0.057405137751251445
formal_2301_2305,2305,57,28501,29000,7.424,0.23544302093982697,0.265739762455225,0.030296741515398046
formal_2301_2305,2301,58,29001,29500,7.552,0.2770610577613115,0.2054564391123131,-0.07160461864899842
formal_2301_2305,2302,58,29001,29500,7.552,0.22841104809567334,0.1533928354755044,-0.07501821262016894
formal_2301_2305,2303,58,29001,29500,7.552,0.2531844136863947,0.30228293961286545,0.04909852592647074
formal_2301_2305,2304,58,29001,29500,7.552,0.25202583177387716,0.299232798486948,0.04720696671307084
formal_2301_2305,2305,58,29001,29500,7.552,0.23812824665009977,0.25681715076416733,0.018688904114067567
formal_2301_2305,2301,59,29501,30000,7.68,0.24769956079125405,0.22382439616322516,-0.023875164628028883
formal_2301_2305,2302,59,29501,30000,7.68,0.25763839621841905,0.19221186343580485,-0.0654265327826142
formal_2301_2305,2303,59,29501,30000,7.68,0.23865411346405743,0.2888191395252943,0.05016502606123688
formal_2301_2305,2304,59,29501,30000,7.68,0.24145551235973836,0.2947009140253067,0.05324540166556832
formal_2301_2305,2305,59,29501,30000,7.68,0.23935932284593583,0.2894568881988525,0.05009756535291668
formal_2301_2305,2301,60,30001,30500,7.808,0.2805847307145596,0.21253932455927133,-0.06804540615528826
formal_2301_2305,2302,60,30001,30500,7.808,0.21482765091210604,0.22905621962994338,0.014228568717837342
formal_2301_2305,2303,60,30001,30500,7.808,0.2509973983317614,0.27915599551796916,0.02815859718620778
formal_2301_2305,2304,60,30001,30500,7.808,0.26539393804967404,0.2954856804907322,0.030091742441058167
formal_2301_2305,2305,60,30001,30500,7.808,0.2410953322649002,0.29467114081978796,0.05357580855488775
formal_2301_2305,2301,61,30501,31000,7.936,0.28076156455278395,0.23460390460491182,-0.04615765994787213
formal_2301_2305,2302,61,30501,31000,7.936,0.24740939266234635,0.2531668495088816,0.005757456846535225
formal_2301_2305,2303,61,30501,31000,7.936,0.26240289890766144,0.2879630837142467,0.025560184806585284
formal_2301_2305,2304,61,30501,31000,7.936,0.275422331482172,0.3015880772769451,0.0261657457947731
formal_2301_2305,2305,61,30501,31000,7.936,0.2553612262904644,0.3005576623678207,0.045196436077356295
formal_2301_2305,2301,62,31001,31500,8.064,0.2837575628310442,0.22869481512904166,-0.055062747702002535
formal_2301_2305,2302,62,31001,31500,8.064,0.245443801805377,0.21166837277263403,-0.03377542903274297
formal_2301_2305,2303,62,31001,31500,8.064,0.24398000228404998,0.290672990962863,0.046692988678813
formal_2301_2305,2304,62,31001,31500,8.064,0.27328361961245534,0.3140465614795685,0.040762941867113156
formal_2301_2305,2305,62,31001,31500,8.064,0.2129759711176157,0.31139014586806296,0.09841417475044725
formal_2301_2305,2301,63,31501,32000,8.192,0.26953943943977354,0.21622180181741715,-0.05331763762235639
formal_2301_2305,2302,63,31501,32000,8.192,0.24463406214118003,0.19492383460700513,-0.049710227534174894
formal_2301_2305,2303,63,31501,32000,8.192,0.24571231173723937,0.26698438413441183,0.021272072397172465
formal_2301_2305,2304,63,31501,32000,8.192,0.26154121128469704,0.3143521635234356,0.05281095223873855
formal_2301_2305,2305,63,31501,32000,8.192,0.20424893344938755,0.3081616545319557,0.10391272108256816
formal_2301_2305,2301,64,32001,32500,8.32,0.2923303855359554,0.22069918782263995,-0.07163119771331547
formal_2301_2305,2302,64,32001,32500,8.32,0.2359828391596675,0.1888120187371969,-0.04717082042247059
formal_2301_2305,2303,64,32001,32500,8.32,0.2789684045761824,0.28633226446807386,0.007363859891891478
formal_2301_2305,2304,64,32001,32500,8.32,0.27530940566956996,0.3092948931753635,0.033985487505793555
formal_2301_2305,2305,64,32001,32500,8.32,0.2198331320770085,0.29749188539385796,0.07765875331684946
formal_2301_2305,2301,65,32501,33000,8.448,0.28725713112950324,0.26081046302616595,-0.02644666810333729
formal_2301_2305,2302,65,32501,33000,8.448,0.25438847835361955,0.2179439014568925,-0.03644457689672706
formal_2301_2305,2303,65,32501,33000,8.448,0.28646903294324877,0.25993531341850756,-0.026533719524741206
formal_2301_2305,2304,65,32501,33000,8.448,0.30429401095211506,0.3036495615839958,-0.0006444493681192487
formal_2301_2305,2305,65,32501,33000,8.448,0.23938517771661283,0.28631297244131565,0.04692779472470282
formal_2301_2305,2301,66,33001,33500,8.576,0.28459846670925615,0.24141563655436038,-0.04318283015489577
formal_2301_2305,2302,66,33001,33500,8.576,0.25966854217648505,0.1893945256024599,-0.07027401657402516
formal_2301_2305,2303,66,33001,33500,8.576,0.2777141661345959,0.2534267841875553,-0.024287381947040554
formal_2301_2305,2304,66,33001,33500,8.576,0.2975218963623047,0.3097851212620735,0.012263224899768832
formal_2301_2305,2305,66,33001,33500,8.576,0.24337701560556887,0.31009868210554126,0.06672166649997238
formal_2301_2305,2301,67,33501,34000,8.704,0.2860357889533043,0.25940658669173716,-0.02662920226156712
formal_2301_2305,2302,67,33501,34000,8.704,0.2577047276496887,0.21511104328930378,-0.04259368436038494
formal_2301_2305,2303,67,33501,34000,8.704,0.2843263506889343,0.2801038044542074,-0.004222546234726898
formal_2301_2305,2304,67,33501,34000,8.704,0.28882514621317384,0.28985802229493857,0.001032876081764722
formal_2301_2305,2305,67,33501,34000,8.704,0.234018966473639,0.30325593012571334,0.06923696365207432
formal_2301_2305,2301,68,34001,34500,8.832,0.29384628394246104,0.2526559025943279,-0.04119038134813313
formal_2301_2305,2302,68,34001,34500,8.832,0.25354615822434423,0.2216752253174782,-0.031870932906866045
formal_2301_2305,2303,68,34001,34500,8.832,0.2750736303627491,0.2821108701825142,0.007037239819765062
formal_2301_2305,2304,68,34001,34500,8.832,0.3051688774824142,0.3083903003334999,0.0032214228510856757
formal_2301_2305,2305,68,34001,34500,8.832,0.23826767142117022,0.2606287513226271,0.02236107990145686
formal_2301_2305,2301,69,34501,35000,8.96,0.2953133360743523,0.2683457849398255,-0.026967551134526757
formal_2301_2305,2302,69,34501,35000,8.96,0.19536066260933876,0.2109596596509218,0.015598997041583046
formal_2301_2305,2303,69,34501,35000,8.96,0.27084161350131036,0.28490260687470437,0.014060993373394004
formal_2301_2305,2304,69,34501,35000,8.96,0.3087022790908813,0.298732239484787,-0.009970039606094327
formal_2301_2305,2305,69,34501,35000,8.96,0.24265498292446136,0.2952232235223055,0.05256824059784415
formal_2301_2305,2301,70,35001,35500,9.088,0.2767397545874119,0.26758491206169127,-0.00915484252572063
formal_2301_2305,2302,70,35001,35500,9.088,0.2519196916669607,0.19794626292958856,-0.05397342873737215
formal_2301_2305,2303,70,35001,35500,9.088,0.25659484561532736,0.29579993470013144,0.03920508908480408
formal_2301_2305,2304,70,35001,35500,9.088,0.3164357223510742,0.2958389885723591,-0.020596733778715126
formal_2301_2305,2305,70,35001,35500,9.088,0.2511251774728298,0.30533420395851135,0.054209026485681544
formal_2301_2305,2301,71,35501,36000,9.216,0.2732422453165054,0.2597984551787376,-0.013443790137767808
formal_2301_2305,2302,71,35501,36000,9.216,0.23571747444570065,0.22751729254424571,-0.00820018190145494
formal_2301_2305,2303,71,35501,36000,9.216,0.2650889408290386,0.2647521192133427,-0.00033682161569592584
formal_2301_2305,2304,71,35501,36000,9.216,0.3227192332446575,0.3082475303560495,-0.014471702888607996
formal_2301_2305,2305,71,35501,36000,9.216,0.24033263954520226,0.311751212477684,0.07141857293248174
formal_2301_2305,2301,72,36001,36500,9.344,0.30087338195741176,0.27332046273350713,-0.027552919223904626
formal_2301_2305,2302,72,36001,36500,9.344,0.21653756545484065,0.23911158525943757,0.022574019804596918
formal_2301_2305,2303,72,36001,36500,9.344,0.2523649525642395,0.27131768594682215,0.01895273338258263
formal_2301_2305,2304,72,36001,36500,9.344,0.31748712024092673,0.28794435226917264,-0.02954276797175409
formal_2301_2305,2305,72,36001,36500,9.344,0.23783614180982113,0.3107904441952705,0.0729543023854494
formal_2301_2305,2301,73,36501,37000,9.472,0.25995556488633154,0.27679485726356506,0.016839292377233528
formal_2301_2305,2302,73,36501,37000,9.472,0.2488358560502529,0.2331627312451601,-0.01567312480509281
formal_2301_2305,2303,73,36501,37000,9.472,0.2521517880782485,0.28580802008509637,0.033656232006847864
formal_2301_2305,2304,73,36501,37000,9.472,0.3217771438062191,0.30035359296202657,-0.021423550844192507
formal_2301_2305,2305,73,36501,37000,9.472,0.19132923201471566,0.3047758095264435,0.11344657751172785
formal_2301_2305,2301,74,37001,37500,9.6,0.27634375388920307,0.26680648235231635,-0.009537271536886716
formal_2301_2305,2302,74,37001,37500,9.6,0.2530247702896595,0.2431675433963537,-0.00985722689330576
formal_2301_2305,2303,74,37001,37500,9.6,0.25021580193936827,0.28935366351902486,0.039137861579656597
formal_2301_2305,2304,74,37001,37500,9.6,0.30897172532975675,0.3005199680328369,-0.008451757296919826
formal_2301_2305,2305,74,37001,37500,9.6,0.18404192085959947,0.27050071811676024,0.08645879725716077
formal_2301_2305,2301,75,37501,38000,9.728,0.31227600353956225,0.2744660998135805,-0.03780990372598175
formal_2301_2305,2302,75,37501,38000,9.728,0.24467421232163905,0.2212921150177717,-0.02338209730386734
formal_2301_2305,2303,75,37501,38000,9.728,0.25650795848667624,0.29576739752292636,0.03925943903625012
formal_2301_2305,2304,75,37501,38000,9.728,0.325962397351861,0.2843770076185465,-0.04158538973331449
formal_2301_2305,2305,75,37501,38000,9.728,0.22943629883229733,0.2717628796100616,0.0423265807777643
formal_2301_2305,2301,76,38001,38500,9.856,0.3019220367372036,0.2668674551844597,-0.03505458155274388
formal_2301_2305,2302,76,38001,38500,9.856,0.2617514525055885,0.23607970583438873,-0.025671746671199785
formal_2301_2305,2303,76,38001,38500,9.856,0.26712344551086425,0.3059125979542732,0.03878915244340897
formal_2301_2305,2304,76,38001,38500,9.856,0.29416247057914735,0.30220338782668116,0.008040917247533808
formal_2301_2305,2305,76,38001,38500,9.856,0.2277640261799097,0.29410765318572524,0.06634362700581553
formal_2301_2305,2301,77,38501,39000,9.984,0.2997794191241264,0.2687946416195482,-0.03098477750457823
formal_2301_2305,2302,77,38501,39000,9.984,0.2512866674661636,0.2151700738221407,-0.03611659364402292
formal_2301_2305,2303,77,38501,39000,9.984,0.25864655709266665,0.30666997426748277,0.04802341717481612
formal_2301_2305,2304,77,38501,39000,9.984,0.2816849244385958,0.317618333786726,0.03593340934813022
formal_2301_2305,2305,77,38501,39000,9.984,0.21927203633636236,0.28015315925329926,0.0608811229169369
formal_2301_2305,2301,78,39001,39500,10.112,0.29953873110195944,0.2973079068793191,-0.0022308242226403707
formal_2301_2305,2302,78,39001,39500,10.112,0.24953299216807834,0.17319780150576244,-0.0763351906623159
formal_2301_2305,2303,78,39001,39500,10.112,0.1828464184488569,0.29285525447792476,0.11000883602906786
formal_2301_2305,2304,78,39001,39500,10.112,0.2892581460967896,0.31017240195993395,0.020914255863144326
formal_2301_2305,2305,78,39001,39500,10.112,0.22285460586112643,0.27367166843679214,0.050817062575665706
independent_2401_2405,2401,0,1,500,0.128,0.014947767866717187,0.017117916024668375,0.002170148157951189
independent_2401_2405,2402,0,1,500,0.128,-0.00018420895736699094,-0.006290654263740635,-0.006106445306373644
independent_2401_2405,2403,0,1,500,0.128,-0.000695722294641655,0.018355134867917514,0.01905085716255917
independent_2401_2405,2404,0,1,500,0.128,0.00021970700089877937,0.003263565516521339,0.00304385851562256
independent_2401_2405,2405,0,1,500,0.128,-0.0039964990903572474,-0.019221936179179465,-0.015225437088822218
independent_2401_2405,2401,1,501,1000,0.256,0.05953012725966982,0.06052211597724818,0.000991988717578357
independent_2401_2405,2402,1,501,1000,0.256,0.024421759031363763,0.03830352650097484,0.013881767469611079
independent_2401_2405,2403,1,501,1000,0.256,0.04530194787139771,0.035418543041858354,-0.00988340482953936
independent_2401_2405,2404,1,501,1000,0.256,0.054254435420036315,0.07079590677563101,0.016541471355594695
independent_2401_2405,2405,1,501,1000,0.256,0.021506666166260402,0.04243223262891115,0.02092556646265075
independent_2401_2405,2401,2,1001,1500,0.384,0.08334115275484509,0.09184560216264799,0.0085044494078029
independent_2401_2405,2402,2,1001,1500,0.384,0.07476740391255589,0.05013993026479147,-0.024627473647764415
independent_2401_2405,2403,2,1001,1500,0.384,0.07975593589839991,0.0821384970479121,0.0023825611495121857
independent_2401_2405,2404,2,1001,1500,0.384,0.07232399985685334,0.09357458293577656,0.02125058307892322
independent_2401_2405,2405,2,1001,1500,0.384,0.06313147402869072,0.05056447057829064,-0.012567003450400085
independent_2401_2405,2401,3,1501,2000,0.512,0.0780440183149185,0.10069614451751113,0.022652126202592632
independent_2401_2405,2402,3,1501,2000,0.512,0.0808841567733034,0.08454717916296794,0.0036630223896645386
independent_2401_2405,2403,3,1501,2000,0.512,0.07475155110482593,0.09732611843734049,0.02257456733251456
independent_2401_2405,2404,3,1501,2000,0.512,0.08169929521600716,0.1171932499948889,0.035493954778881745
independent_2401_2405,2405,3,1501,2000,0.512,0.10046548696031095,0.09207798850652761,-0.008387498453783337
independent_2401_2405,2401,4,2001,2500,0.64,0.1152644011080265,0.11559569806221406,0.0003312969541875571
independent_2401_2405,2402,4,2001,2500,0.64,0.10209487471194006,0.04660902573194471,-0.05548584897999535
independent_2401_2405,2403,4,2001,2500,0.64,0.11732594343461096,0.10389473494701087,-0.013431208487600085
independent_2401_2405,2404,4,2001,2500,0.64,0.10200877815531567,0.10477452392783015,0.002765745772514483
independent_2401_2405,2405,4,2001,2500,0.64,0.1013160601099953,0.10024581930134445,-0.0010702408086508547
independent_2401_2405,2401,5,2501,3000,0.768,0.09118985670694382,0.12048616072535515,0.029296304018411323
independent_2401_2405,2402,5,2501,3000,0.768,0.11065095457993447,0.07458897111943225,-0.036061983460502225
independent_2401_2405,2403,5,2501,3000,0.768,0.11099027859279886,0.11542087977100164,0.004430601178202778
independent_2401_2405,2404,5,2501,3000,0.768,0.11982128114067019,0.11152551916614174,-0.008295761974528443
independent_2401_2405,2405,5,2501,3000,0.768,0.02576975103697623,0.10605369313899428,0.08028394210201804
independent_2401_2405,2401,6,3001,3500,0.896,0.11500580276921392,0.11403789694188163,-0.000967905827332291
independent_2401_2405,2402,6,3001,3500,0.896,0.12071152587025426,0.11164564105635509,-0.009065884813899167
independent_2401_2405,2403,6,3001,3500,0.896,0.08629633106812253,0.13693205244338605,0.05063572137526352
independent_2401_2405,2404,6,3001,3500,0.896,0.12496680640615523,0.12204679766064509,-0.0029200087455101414
independent_2401_2405,2405,6,3001,3500,0.896,0.11054649765696377,0.11720149625185877,0.0066549985948950036
independent_2401_2405,2401,7,3501,4000,1.024,0.13043417502567173,0.11566894171014429,-0.01476523331552744
independent_2401_2405,2402,7,3501,4000,1.024,0.12346585229597985,0.11362162287160754,-0.009844229424372311
independent_2401_2405,2403,7,3501,4000,1.024,0.12492817003652454,0.13456593646854162,0.00963776643201708
independent_2401_2405,2404,7,3501,4000,1.024,0.13360539235919713,0.12812073296308518,-0.005484659396111952
independent_2401_2405,2405,7,3501,4000,1.024,0.09666086637321859,0.10914968919660896,0.012488822823390366
independent_2401_2405,2401,8,4001,4500,1.152,0.11612205858994275,0.14138286177441478,0.025260803184472033
independent_2401_2405,2402,8,4001,4500,1.152,0.12384170730784536,0.1177723787156865,-0.0060693285921588624
independent_2401_2405,2403,8,4001,4500,1.152,0.13002531961351632,0.12031259038159624,-0.009712729231920084
independent_2401_2405,2404,8,4001,4500,1.152,0.1405800343938172,0.10650890170969068,-0.03407113268412651
independent_2401_2405,2405,8,4001,4500,1.152,0.13287379298359156,0.11847815577685833,-0.01439563720673323
independent_2401_2405,2401,9,4501,5000,1.28,0.1142689063027501,0.11844268584810197,0.004173779545351863
independent_2401_2405,2402,9,4501,5000,1.28,0.11701960254646837,0.12544635447114705,0.008426751924678677
independent_2401_2405,2403,9,4501,5000,1.28,0.09719817984616384,0.1373361976519227,0.04013801780575886
independent_2401_2405,2404,9,4501,5000,1.28,0.1409435930736363,0.1222508830241859,-0.018692710049450403
independent_2401_2405,2405,9,4501,5000,1.28,0.13251492091268302,0.1263361175879836,-0.006178803324699417
independent_2401_2405,2401,10,5001,5500,1.408,0.12770816631993512,0.11319364150147886,-0.014514524818456262
independent_2401_2405,2402,10,5001,5500,1.408,0.1409850379601121,0.12942867025360466,-0.011556367706507448
independent_2401_2405,2403,10,5001,5500,1.408,0.1122715254276991,0.14669027791544795,0.03441875248774885
independent_2401_2405,2404,10,5001,5500,1.408,0.15029887628555297,0.12322762304730714,-0.02707125323824583
independent_2401_2405,2405,10,5001,5500,1.408,0.13644396736100317,0.11138411640375853,-0.02505985095724464
independent_2401_2405,2401,11,5501,6000,1.536,0.10738628849200904,0.11764965146407486,0.010263362972065815
independent_2401_2405,2402,11,5501,6000,1.536,0.1633774541914463,0.1414175702035427,-0.021959883987903606
independent_2401_2405,2403,11,5501,6000,1.536,0.14214666191861033,0.13387552913650871,-0.00827113278210162
independent_2401_2405,2404,11,5501,6000,1.536,0.15720603895187377,0.13314058707281948,-0.02406545187905429
independent_2401_2405,2405,11,5501,6000,1.536,0.12189586535468698,0.12784322586655616,0.005947360511869185
independent_2401_2405,2401,12,6001,6500,1.664,0.12063715349137782,0.13397737876325846,0.01334022527188064
independent_2401_2405,2402,12,6001,6500,1.664,0.16695233999192716,0.12905908502917737,-0.037893254962749784
independent_2401_2405,2403,12,6001,6500,1.664,0.1594090562518686,0.1327386922687292,-0.026670363983139406
independent_2401_2405,2404,12,6001,6500,1.664,0.1668301155641675,0.1472492284849286,-0.019580887079238884
independent_2401_2405,2405,12,6001,6500,1.664,0.1374175880998373,0.08500796306319534,-0.05240962503664197
independent_2401_2405,2401,13,6501,7000,1.792,0.14033857782185077,0.1386825250759721,-0.0016560527458786833
independent_2401_2405,2402,13,6501,7000,1.792,0.16687228330224751,0.14776269213855267,-0.019109591163694845
independent_2401_2405,2403,13,6501,7000,1.792,0.16884468097239733,0.15387604194134474,-0.014968639031052583
independent_2401_2405,2404,13,6501,7000,1.792,0.17858872330188752,0.17012119248509408,-0.00846753081679344
independent_2401_2405,2405,13,6501,7000,1.792,0.1456265979334712,0.1685938128605485,0.02296721492707729
independent_2401_2405,2401,14,7001,7500,1.92,0.11006287639820948,0.14227037000097334,0.032207493602763856
independent_2401_2405,2402,14,7001,7500,1.92,0.17631877609342336,0.1434329534471035,-0.03288582264631987
independent_2401_2405,2403,14,7001,7500,1.92,0.1722398551106453,0.14338396077975632,-0.028855894330888976
independent_2401_2405,2404,14,7001,7500,1.92,0.16421820084750652,0.16128247982263566,-0.0029357210248708576
independent_2401_2405,2405,14,7001,7500,1.92,0.15537150391936302,0.17967196745239197,0.02430046353302895
independent_2401_2405,2401,15,7501,8000,2.048,0.13376435485109686,0.15955887369252741,0.025794518841430553
independent_2401_2405,2402,15,7501,8000,2.048,0.1645293548181653,0.144360429789871,-0.020168925028294316
independent_2401_2405,2403,15,7501,8000,2.048,0.18297244779765606,0.14944205474108457,-0.03353039305657149
independent_2401_2405,2404,15,7501,8000,2.048,0.1730919768065214,0.14927758214622736,-0.023814394660294058
independent_2401_2405,2405,15,7501,8000,2.048,0.16756435442715883,0.18341194466687738,0.015847590239718545
independent_2401_2405,2401,16,8001,8500,2.176,0.18674307760596276,0.1709334282428026,-0.01580964936316015
independent_2401_2405,2402,16,8001,8500,2.176,0.19978222028166057,0.13479500678926706,-0.0649872134923935
independent_2401_2405,2403,16,8001,8500,2.176,0.17585807123593986,0.15665339216589927,-0.019204679070040587
independent_2401_2405,2404,16,8001,8500,2.176,0.19809713414311408,0.16693612829595805,-0.03116100584715603
independent_2401_2405,2405,16,8001,8500,2.176,0.17089258813858033,0.18941997931338847,0.018527391174808144
independent_2401_2405,2401,17,8501,9000,2.304,0.17620606637955644,0.1909884832650423,0.014782416885485872
independent_2401_2405,2402,17,8501,9000,2.304,0.1953733386397362,0.16412123738974332,-0.031252101249992864
independent_2401_2405,2403,17,8501,9000,2.304,0.19319089772179723,0.17134065256267786,-0.021850245159119375
independent_2401_2405,2404,17,8501,9000,2.304,0.15862458235025406,0.18486195404082537,0.026237371690571304
independent_2401_2405,2405,17,8501,9000,2.304,0.15995456887036563,0.20136128831282257,0.04140671944245694
independent_2401_2405,2401,18,9001,9500,2.432,0.19472787230927496,0.21433162491768598,0.019603752608411018
independent_2401_2405,2402,18,9001,9500,2.432,0.17688915999233723,0.1540591063350439,-0.02283005365729332
independent_2401_2405,2403,18,9001,9500,2.432,0.2425872907936573,0.16236885710060597,-0.08021843369305132
independent_2401_2405,2404,18,9001,9500,2.432,0.1887269510924816,0.1823828870356083,-0.006344064056873322
independent_2401_2405,2405,18,9001,9500,2.432,0.198937711879611,0.19224156832695008,-0.0066961435526609325
independent_2401_2405,2401,19,9501,10000,2.56,0.23253344881534577,0.2148148602992296,-0.017718588516116157
independent_2401_2405,2402,19,9501,10000,2.56,0.1945190736502409,0.1488907192759216,-0.04562835437431931
independent_2401_2405,2403,19,9501,10000,2.56,0.24715770862996578,0.16133164370805025,-0.08582606492191552
independent_2401_2405,2404,19,9501,10000,2.56,0.19282178162038327,0.17424249152839183,-0.01857929009199144
independent_2401_2405,2405,19,9501,10000,2.56,0.18543046092987062,0.1871048475652933,0.0016743866354226866
independent_2401_2405,2401,20,10001,10500,2.688,0.24152636305242778,0.226817249327898,-0.014709113724529765
independent_2401_2405,2402,20,10001,10500,2.688,0.22003827150166036,0.13778577718883753,-0.08225249431282283
independent_2401_2405,2403,20,10001,10500,2.688,0.25610663430392744,0.17100385543704033,-0.08510277886688711
independent_2401_2405,2404,20,10001,10500,2.688,0.21765084214508534,0.1899798095077276,-0.027671032637357734
independent_2401_2405,2405,20,10001,10500,2.688,0.18795999300479888,0.17457150788139553,-0.013388485123403349
independent_2401_2405,2401,21,10501,11000,2.816,0.2531382958739996,0.22244111823290585,-0.030697177641093754
independent_2401_2405,2402,21,10501,11000,2.816,0.2261188946813345,0.18100252381712198,-0.045116370864212524
independent_2401_2405,2403,21,10501,11000,2.816,0.24748609174787997,0.19273017913848162,-0.054755912609398355
independent_2401_2405,2404,21,10501,11000,2.816,0.19810049089044332,0.2060727626271546,0.007972271736711278
independent_2401_2405,2405,21,10501,11000,2.816,0.18851353815943003,0.20629403545334934,0.017780497293919312
independent_2401_2405,2401,22,11001,11500,2.944,0.21851830967707792,0.20459123062342405,-0.013927079053653868
independent_2401_2405,2402,22,11001,11500,2.944,0.2260390346571803,0.18242929742857814,-0.043609737228602174
independent_2401_2405,2403,22,11001,11500,2.944,0.24528594052791594,0.15938633977994324,-0.0858996007479727
independent_2401_2405,2404,22,11001,11500,2.944,0.20672890816628933,0.18661893890798092,-0.020109969258308408
independent_2401_2405,2405,22,11001,11500,2.944,0.20980422832071782,0.21365566052496432,0.0038514322042464966
independent_2401_2405,2401,23,11501,12000,3.072,0.2575354248434305,0.20169940324872732,-0.05583602159470319
independent_2401_2405,2402,23,11501,12000,3.072,0.22485747054219246,0.20362102700769902,-0.021236443534493443
independent_2401_2405,2403,23,11501,12000,3.072,0.2427385200560093,0.201523518756032,-0.041215001299977294
independent_2401_2405,2404,23,11501,12000,3.072,0.2069802291430533,0.19477875932678582,-0.01220146981626749
independent_2401_2405,2405,23,11501,12000,3.072,0.2165977864563465,0.2219685499034822,0.00537076344713569
independent_2401_2405,2401,24,12001,12500,3.2,0.24526744167506695,0.2083233927115798,-0.03694404896348716
independent_2401_2405,2402,24,12001,12500,3.2,0.22160753314197063,0.1841293181180954,-0.037478215023875217
independent_2401_2405,2403,24,12001,12500,3.2,0.2404731995165348,0.1984698221683502,-0.0420033773481846
independent_2401_2405,2404,24,12001,12500,3.2,0.2160803482979536,0.19981272298842667,-0.01626762530952694
independent_2401_2405,2405,24,12001,12500,3.2,0.19804734439402819,0.23415197660028936,0.03610463220626117
independent_2401_2405,2401,25,12501,13000,3.328,0.261927200935781,0.21512070010602474,-0.04680650082975624
independent_2401_2405,2402,25,12501,13000,3.328,0.21259305472671985,0.18988120671361686,-0.022711848013102998
independent_2401_2405,2403,25,12501,13000,3.328,0.26293515461683276,0.18764451141655444,-0.07529064320027831
independent_2401_2405,2404,25,12501,13000,3.328,0.23346331851184368,0.20900878977775575,-0.024454528734087932
independent_2401_2405,2405,25,12501,13000,3.328,0.22137906114012004,0.23597832942008973,0.014599268279969685
independent_2401_2405,2401,26,13001,13500,3.456,0.2621788417547941,0.20135950803756714,-0.060819333717226975
independent_2401_2405,2402,26,13001,13500,3.456,0.2247443049326539,0.21021922507882118,-0.014525079853832723
independent_2401_2405,2403,26,13001,13500,3.456,0.2641463824510574,0.23151384329795838,-0.03263253915309905
independent_2401_2405,2404,26,13001,13500,3.456,0.22189603969454766,0.18287636607140303,-0.039019673623144624
independent_2401_2405,2405,26,13001,13500,3.456,0.22035282452404498,0.23147240515053272,0.01111958062648774
independent_2401_2405,2401,27,13501,14000,3.584,0.2673034276068211,0.23061489444971084,-0.03668853315711024
independent_2401_2405,2402,27,13501,14000,3.584,0.2114694063141942,0.20245856560766698,-0.009010840706527218
independent_2401_2405,2403,27,13501,14000,3.584,0.26870485331118105,0.2105946391671896,-0.05811021414399145
independent_2401_2405,2404,27,13501,14000,3.584,0.22833167780935765,0.21443814111500978,-0.013893536694347869
independent_2401_2405,2405,27,13501,14000,3.584,0.23722750279307364,0.2541864971965551,0.016958994403481475
