epoch,loss,action_accuracy,samples,demo_success_rate,balanced_loss
1,3.015590045187208,0.13345091122868902,9072,1.0,1
2,2.5734590888023376,0.30239564961787185,9072,1.0,1
3,2.206400179200702,0.35030864197530864,9072,1.0,1
4,2.007154663403829,0.30794385655496764,9072,1.0,1
5,1.9142463703950245,0.29287918871252205,9072,1.0,1
6,1.8569519519805908,0.28442827748383304,9072,1.0,1
7,1.812629563940896,0.296957671957672,9072,1.0,1
8,1.7758008274767134,0.30768665490887714,9072,1.0,1
9,1.7408012118604448,0.3280790711346267,9072,1.0,1
10,1.7071183522542317,0.31036890064667844,9072,1.0,1
11,1.663973030116823,0.3446869488536155,9072,1.0,1
12,1.6112378140290577,0.38841122868900646,9072,1.0,1
13,1.5385820236470964,0.37573486184597293,9072,1.0,1
14,1.4482715593443976,0.3975970017636684,9072,1.0,1
15,1.364513138930003,0.4027042915931805,9072,1.0,1
16,1.2975258098708258,0.42570546737213405,9072,1.0,1
17,1.2458969487084284,0.41016313932980597,9072,1.0,1
18,1.2062039872010548,0.4261096413874192,9072,1.0,1
19,1.1774049169487424,0.421957671957672,9072,1.0,1
20,1.1549158261881933,0.434891240446796,9072,1.0,1
21,1.1426171859105427,0.4382716049382716,9072,1.0,1
22,1.130198359489441,0.43794091710758376,9072,1.0,1
23,1.115526677833663,0.43878600823045266,9072,1.0,1
24,1.105773667494456,0.43805114638447973,9072,1.0,1
25,1.0927008903688855,0.4531893004115226,9072,1.0,1
26,1.0874483221107059,0.44929453262786595,9072,1.0,1
27,1.0775842931535509,0.4654247501469724,9072,1.0,1
28,1.069880199101236,0.47100970017636684,9072,1.0,1
29,1.0585693700446024,0.4719650205761317,9072,1.0,1
30,1.048713939057456,0.47431657848324515,9072,1.0,1
31,1.0441625747415755,0.4705320399764844,9072,1.0,1
32,1.035689287715488,0.48747060552616106,9072,1.0,1
33,1.0221026440461476,0.4876543209876543,9072,1.0,1
34,1.015371988217036,0.48662551440329216,9072,1.0,1
35,1.006462534268697,0.5035640799529688,9072,1.0,1
36,0.9961845013830397,0.5044459141681364,9072,1.0,1
37,0.9869858705335193,0.51440329218107,9072,1.0,1
38,0.9767873419655694,0.5061360964138741,9072,1.0,1
39,0.9599387877517276,0.5188124632569077,9072,1.0,1
40,0.9490518553389443,0.525977366255144,9072,1.0,1
41,0.945131262143453,0.5191798941798942,9072,1.0,1
42,0.9235842211378945,0.5230746619635509,9072,1.0,1
43,0.9133017626073625,0.5449368018812464,9072,1.0,1
44,0.9028460830450058,0.5367798353909465,9072,1.0,1
45,0.8860319041543536,0.5425852439741329,9072,1.0,1
46,0.8790223466025459,0.5391681363903587,9072,1.0,1
47,0.8678992556201087,0.5440182245737801,9072,1.0,1
48,0.8564988076686859,0.5495296884185773,9072,1.0,1
49,0.843675466047393,0.5539756025867137,9072,1.0,1
50,0.8380520774258507,0.5511463844797179,9072,1.0,1
51,0.8315684331787957,0.5590094062316284,9072,1.0,1
52,0.8195837951368756,0.5518445032333921,9072,1.0,1
53,0.8121520992782381,0.5604423868312757,9072,1.0,1
54,0.8078306052419875,0.5444958847736625,9072,1.0,1
55,0.8029190831714206,0.5639697236919459,9072,1.0,1
56,0.8006046331591077,0.5537918871252204,9072,1.0,1
57,0.7928358432319429,0.5701425631981187,9072,1.0,1
58,0.7882042345073488,0.564594356261023,9072,1.0,1
59,0.7788829886251025,0.5563639035861259,9072,1.0,1
60,0.7765584455596076,0.5564006466784245,9072,1.0,1
61,0.7709028323491415,0.5654761904761905,9072,1.0,1
62,0.7680806650055779,0.5714653145208701,9072,1.0,1
63,0.7725458343823751,0.5661743092298648,9072,1.0,1
64,0.768155703941981,0.5649250440917107,9072,1.0,1
65,0.7602257894145118,0.5757642563198119,9072,1.0,1
66,0.7554152641031477,0.564373897707231,9072,1.0,1
67,0.7576894892586602,0.5679379776601999,9072,1.0,1
68,0.7509903129604127,0.5743680188124632,9072,1.0,1
69,0.7470817350678973,0.5662477954144621,9072,1.0,1
70,0.7444853087266287,0.5730820105820106,9072,1.0,1
71,0.7453366898828082,0.5789241622574955,9072,1.0,1
72,0.7403590530157089,0.5769767783656673,9072,1.0,1
73,0.743802535865042,0.5741108171663727,9072,1.0,1
74,0.7395740764008628,0.5770502645502645,9072,1.0,1
75,0.7419866207573149,0.5779320987654321,9072,1.0,1
76,0.732199317879147,0.5734126984126984,9072,1.0,1
77,0.7288274715344111,0.5817166372721928,9072,1.0,1
78,0.7295771208074358,0.58314961787184,9072,1.0,1
79,0.7287070883644952,0.5802101704879483,9072,1.0,1
80,0.7253834522432752,0.5791446208112875,9072,1.0,1
