seed,ordinary_worst_group_surrogate,racg_worst_group_surrogate,worst_group_delta,ordinary_overall_surrogate,racg_overall_surrogate,overall_delta,max_correction_ratio,mean_reliability,min_nonfreeze_ratio,min_realized_actor_displacement,solver_fallback_count,critic_exact,wall_time_ratio,peak_gpu_memory_bytes
2201,-0.006821701303124428,-0.006876109167933464,-5.4407864809036255e-05,0.0007757070125080645,0.0007914462476037443,1.573923509567976e-05,0.03687815285763409,0.06444567060742579,1.0278900143067002,0.014164106920361519,0,True,6.83710880083388,0
2202,-0.004444200079888105,-0.004034857265651226,0.00040934281423687935,0.004331245552748442,0.004525331314653158,0.0001940857619047165,0.09280830234327805,0.17914753394530866,1.0650464183652526,0.018480809405446053,0,True,10.081298418669657,0
2203,-0.006306944414973259,-0.0061900378204882145,0.00011690659448504448,0.002074494259431958,0.0018857414834201336,-0.0001887527760118246,0.32150884503468163,0.2911932275972984,1.0148581923274886,0.023148881271481514,0,True,11.053292339144349,0
2204,-0.0029736252035945654,-0.0029737711884081364,-1.4598481357097626e-07,0.0012194269802421331,0.001219710917212069,2.83936969935894e-07,0.00022768748153342508,0.00036409338325891594,1.0001130689714512,0.01445454079657793,0,True,9.552071947751914,0
2205,-0.00889457669109106,-0.008894553408026695,2.3283064365386963e-08,-0.001020770869217813,-0.0010207709856331348,-1.1641532182693481e-10,0.0,0.0,1.0,0.022165095433592796,0,True,10.04076999656038,0
