epoch,loss,action_accuracy,samples,demo_success_rate,balanced_loss
1,1.9285111162397597,0.4908897215487473,9074,1.0,0
2,1.3100599547227223,0.5919844243626479,9074,1.0,0
3,1.2268510626422033,0.6005804129013298,9074,1.0,0
4,1.1245225022236507,0.6175519800161634,9074,1.0,0
5,1.0472395651870303,0.6478950848578355,9074,1.0,0
6,0.9854749937852224,0.6858790684005583,9074,1.0,0
7,0.9059621145327886,0.7282345162001322,9074,1.0,0
8,0.8146388944652345,0.7559694364851958,9074,1.0,0
9,0.7440891298982832,0.7738593784439056,9074,1.0,0
10,0.6999712536732355,0.775549188156638,9074,1.0,0
11,0.6890489591492547,0.7772757328631255,9074,1.0,0
12,0.6644354114929835,0.7840717067078099,9074,1.0,0
13,0.6553132716152403,0.7917493204026156,9074,1.0,0
14,0.6299142075909508,0.8013738887664389,9074,1.0,0
15,0.6126816703213586,0.8083535375798986,9074,1.0,0
16,0.5855562256442176,0.8134229667180957,9074,1.0,0
17,0.583341603477796,0.8095657923738153,9074,1.0,0
18,0.5531589306063123,0.8168760561310705,9074,1.0,0
19,0.5409737916456329,0.8204393505253104,9074,1.0,0
20,0.5407214197847579,0.8198148556314745,9074,1.0,0
21,0.5269737442334493,0.8234883550069797,9074,1.0,0
22,0.5165770740972625,0.8253618396884872,9074,1.0,0
23,0.5074232477280829,0.8281904342076262,9074,1.0,0
24,0.5056343707773421,0.8257291896260378,9074,1.0,0
25,0.5043175535069572,0.8265373594886489,9074,1.0,0
26,0.4995974575479825,0.8271251193887297,9074,1.0,0
27,0.4900675035185284,0.8280434942326059,9074,1.0,0
28,0.48463451448414063,0.8292924840202777,9074,1.0,0
29,0.48119400607215035,0.8298067739328484,9074,1.0,0
30,0.47949422316418755,0.829549628976563,9074,1.0,0
31,0.4776284851961666,0.8306149437954595,9074,1.0,0
32,0.4760065616832839,0.8310557637205201,9074,1.0,0
33,0.4654263075855043,0.8346925281022702,9074,1.0,0
34,0.4694341901275847,0.8325251634707223,9074,1.0,0
35,0.47033751259247464,0.8329292484020278,9074,1.0,0
36,0.4637281315194236,0.8353904929836162,9074,1.0,0
37,0.4637187090184953,0.833774153258394,9074,1.0,0
38,0.4521484598517418,0.8369700977150833,9074,1.0,0
39,0.46461651225884754,0.8330027183895379,9074,1.0,0
40,0.4718005292945438,0.8320843435456616,9074,1.0,0
41,0.44960430678394103,0.8371905076776137,9074,1.0,0
42,0.4512924469179577,0.8359047828961869,9074,1.0,0
43,0.45159181621339584,0.8372272426713687,9074,1.0,0
44,0.45116551717122394,0.8354272279773712,9074,1.0,0
45,0.45195544097158646,0.8355741679523915,9074,1.0,0
46,0.44328612006372875,0.8385497024465506,9074,1.0,0
47,0.442734273771445,0.839504812284182,9074,1.0,0
48,0.44017498443524045,0.8394313422966718,9074,1.0,0
49,0.4505956280562613,0.8367496877525531,9074,1.0,0
50,0.4361862887938817,0.8397252222467122,9074,1.0,0
51,0.45318488942252266,0.8364190728087576,9074,1.0,0
52,0.4331924186812507,0.8406435970905884,9074,1.0,0
53,0.4414147204822964,0.8379252075527147,9074,1.0,0
54,0.4339686582485835,0.8397986922342223,9074,1.0,0
55,0.43782419794135624,0.8385864374403056,9074,1.0,0
56,0.43155130247275036,0.8409742120343839,9074,1.0,0
57,0.4284648092256652,0.8400558371905077,9074,1.0,0
58,0.42696744948625565,0.8407538020718537,9074,1.0,0
59,0.4241867976056205,0.8416721769157299,9074,1.0,0
60,0.4287355492512385,0.8389170523841011,9074,1.0,0
61,0.42889318118492764,0.8406068620968334,9074,1.0,0
62,0.4204107001423836,0.8427742267283814,9074,1.0,0
63,0.4219811136523883,0.8412313569906693,9074,1.0,0
64,0.4273940316504902,0.8411946219969143,9074,1.0,0
65,0.4218165162536833,0.8432885166409522,9074,1.0,0
66,0.42210958318577874,0.8429579016971567,9074,1.0,0
67,0.4149395393000709,0.8442068914848284,9074,1.0,0
68,0.439518971575631,0.8367496877525531,9074,1.0,0
69,0.41454581833548015,0.844610976416134,9074,1.0,0
70,0.4118770650691456,0.8467048710601719,9074,1.0,0
71,0.41213404801156783,0.8447946513849093,9074,1.0,0
72,0.4184267156653934,0.8433987216222173,9074,1.0,0
73,0.4091058530741268,0.8461905811476012,9074,1.0,0
74,0.4129503278268708,0.8434721916097274,9074,1.0,0
75,0.40946317712465924,0.8462640511351113,9074,1.0,0
76,0.4019596195883221,0.8479538608478436,9074,1.0,0
77,0.4125145773092906,0.84538241128499,9074,1.0,0
78,0.409276760286755,0.8458232312100507,9074,1.0,0
79,0.40962717516554725,0.8473293659540078,9074,1.0,0
80,0.40734411113791996,0.8473293659540078,9074,1.0,0
