epoch,loss,action_accuracy,samples,demo_success_rate,balanced_loss
1,2.1757197976112366,0.4645429159318048,9072,1.0,0
2,1.531533678372701,0.5057686654908877,9072,1.0,0
3,1.333363996611701,0.5947604350382129,9072,1.0,0
4,1.2199697593847911,0.6092004703115814,9072,1.0,0
5,1.1478537023067474,0.6076572604350382,9072,1.0,0
6,1.0857062637805939,0.654835390946502,9072,1.0,0
7,1.036891155772739,0.6494708994708994,9072,1.0,0
8,0.9966377980179257,0.6694223985890653,9072,1.0,0
9,0.9423891603946686,0.7227366255144033,9072,1.0,0
10,0.8542188190751605,0.7537477954144621,9072,1.0,0
11,0.7702058984173669,0.7601043503821282,9072,1.0,0
12,0.7179199175702201,0.7636316872427984,9072,1.0,0
13,0.6750043481588364,0.7718621399176955,9072,1.0,0
14,0.6363817370600171,0.7824441504997061,9072,1.0,0
15,0.5933417942788866,0.7965534979423868,9072,1.0,0
16,0.5640896442863677,0.8058862433862434,9072,1.0,0
17,0.5498184677627351,0.8069150499706055,9072,1.0,0
18,0.5282326249612702,0.8131613756613757,9072,1.0,0
19,0.512540234459771,0.8203630217519107,9072,1.0,0
20,0.5003139641549852,0.8223838918283363,9072,1.0,0
21,0.4943971228268411,0.8279320987654321,9072,1.0,0
22,0.48336438337961835,0.8289609053497943,9072,1.0,0
23,0.47277428375350106,0.8307245737801293,9072,1.0,0
24,0.46933795097801423,0.832010582010582,9072,1.0,0
25,0.46447936445474625,0.8329291593180482,9072,1.0,0
26,0.46407076881991494,0.8328924162257496,9072,1.0,0
27,0.45881203562021255,0.8330393885949442,9072,1.0,0
28,0.4669831602109803,0.8320473251028807,9072,1.0,0
29,0.4572015744116571,0.8338109935332157,9072,1.0,0
30,0.45250316874848473,0.8355011757789536,9072,1.0,0
31,0.445186134841707,0.8369341563786008,9072,1.0,0
32,0.4450916233989928,0.8363830099941211,9072,1.0,0
33,0.44195596873760223,0.8382936507936508,9072,1.0,0
34,0.43861262169149184,0.8396898883009994,9072,1.0,0
35,0.43981577042076325,0.837852733686067,9072,1.0,0
36,0.44406642847590977,0.8355746619635509,9072,1.0,0
37,0.43139046016666627,0.8409391534391535,9072,1.0,0
38,0.43645156340466607,0.8391019988242211,9072,1.0,0
39,0.43609798699617386,0.837852733686067,9072,1.0,0
40,0.43378178278605145,0.8387345679012346,9072,1.0,0
41,0.4275921649403042,0.8404982363315696,9072,1.0,0
42,0.42826905184321934,0.8411596119929453,9072,1.0,0
43,0.4344450044963095,0.8370811287477954,9072,1.0,0
44,0.42374799648920697,0.842445620223398,9072,1.0,0
45,0.4226209984885322,0.841710758377425,9072,1.0,0
46,0.42703625973727966,0.8407554379776602,9072,1.0,0
47,0.42062921987639534,0.8427028218694885,9072,1.0,0
48,0.4233836970395512,0.8410126396237507,9072,1.0,0
49,0.42057261533207363,0.842335390946502,9072,1.0,0
50,0.4210789104302724,0.8413065843621399,9072,1.0,0
51,0.4190074031551679,0.8431069958847737,9072,1.0,0
52,0.4152253427439266,0.8447604350382129,9072,1.0,0
53,0.4219971009426647,0.8426293356848913,9072,1.0,0
54,0.4162633874350124,0.8442460317460317,9072,1.0,0
55,0.4152887240052223,0.8442827748383304,9072,1.0,0
56,0.4124944797820515,0.8452013521457966,9072,1.0,0
57,0.4139315254158444,0.8449808935920047,9072,1.0,0
58,0.4163634892967012,0.8442092886537331,9072,1.0,0
59,0.41480453974670833,0.8448339212228101,9072,1.0,0
60,0.41398103617959553,0.8455320399764844,9072,1.0,0
61,0.41206007616387474,0.8439888300999412,9072,1.0,0
62,0.40891144259108436,0.8465608465608465,9072,1.0,0
63,0.41191094037559295,0.8454952968841858,9072,1.0,0
64,0.41172463032934403,0.8454585537918872,9072,1.0,0
65,0.40804967284202576,0.8448339212228101,9072,1.0,0
66,0.4070485871699121,0.8462301587301587,9072,1.0,0
67,0.4124116409156058,0.8428130511463845,9072,1.0,0
68,0.41022764063543743,0.8459729570840682,9072,1.0,0
69,0.4046812281012535,0.8471854791299236,9072,1.0,0
70,0.40981294380293953,0.8455320399764844,9072,1.0,0
71,0.40284910715288585,0.848802175191064,9072,1.0,0
72,0.40258665051725173,0.8479938271604939,9072,1.0,0
73,0.40457022686799365,0.847663139329806,9072,1.0,0
74,0.40268394019868636,0.8470017636684304,9072,1.0,0
75,0.4009398917357127,0.8491696061140506,9072,1.0,0
76,0.40501084013117683,0.8468915343915344,9072,1.0,0
77,0.4057714136110412,0.8466343327454439,9072,1.0,0
78,0.40067191918691,0.848802175191064,9072,1.0,0
79,0.3996223525868522,0.8491696061140506,9072,1.0,0
80,0.40300559749205905,0.8492430922986478,9072,1.0,0
