method,checkpoint,policy_source,seed,episode,episodes,target_policy,communication_range_scale,communication_dropout_prob,message_delay_steps,radar_dropout_prob,failed_blue_agent,node_failure_start_step,node_failure_duration_steps,graph_relation_ablation,graph_message_ablation,graph_input_ablation,deterministic,success,chain_closed,attack_window_formed,attack_window_rate,tracking_rate,comm_connectivity,mean_message_age,collision,timeout,constraint_violation,steps,first_attack_window_step,first_chain_close_step,post_failure_chain_recovered,post_failure_chain_recovery_steps,chain_closed_during_failure_rate,tracking_during_failure_rate,connectivity_during_failure,avg_mean_range,final_mean_range,reward_sum
EA-RG-MAPPO-S,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41000,0,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,44.255317850315826,0.0,0.0,0.0,47.0,44.0,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,14443.44117769282,4467.39013671875,42.01603972911835
EA-RG-MAPPO-S,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41001,1,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.03030303120613098,0.4166666716337204,1.0,47.27272588556463,0.0,0.0,0.0,44.0,41.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,15164.747769442472,5793.349609375,38.859060138463974
EA-RG-MAPPO-S,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41002,2,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.028985508110212242,0.44202898961046466,1.0,48.985505808954656,0.0,0.0,0.0,46.0,43.0,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,14650.876517917799,4893.765625,40.66762128472328
EA-RG-MAPPO-S,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41003,3,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.027210885164689044,0.47619048004247705,1.0,49.52380807059152,0.0,0.0,0.0,49.0,46.0,49.0,-1.0,-1.0,-1.0,-1.0,-1.0,14106.349190848214,4024.125,43.13517984747887
EA-RG-MAPPO-S,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41004,4,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,50.0740726047092,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14879.271853298611,5298.38818359375,39.860130071640015
EA-RG-MAPPO-S,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41005,5,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,50.0740726047092,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14869.751302083334,5286.71728515625,39.863975167274475
EA-RG-MAPPO-S,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41006,6,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,50.0740726047092,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14889.784950086805,5336.58984375,39.818286538124084
EA-RG-MAPPO-S,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41007,7,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,1.0,47.94326100450881,0.0,0.0,0.0,47.0,44.0,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,14470.294911486037,4614.81298828125,41.51103836297989
EA-RG-MAPPO-S,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41008,8,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.025641026405187752,0.49358974741055417,1.0,43.33333206176758,0.0,0.0,0.0,52.0,49.0,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,13633.87267596905,3268.489501953125,45.59958103299141
EA-RG-MAPPO-S,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41009,9,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.03030303120613098,0.40909091383218765,1.0,51.21211970936168,0.0,0.0,0.0,44.0,41.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,15172.615755948153,5889.78662109375,38.46129110455513
EA-RG-MAPPO-S,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41010,10,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.03030303120613098,0.41666667095639487,1.0,51.21211970936168,0.0,0.0,0.0,44.0,41.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,15164.463301225142,5801.326171875,38.6780141890049
EA-RG-MAPPO-S,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41011,11,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,50.0740726047092,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14889.736751302084,5310.7578125,39.85881423950195
EA-RG-MAPPO-S,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41012,12,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,51.6312041587018,0.0,0.0,0.0,47.0,44.0,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,14453.704766456118,4525.595703125,41.60567006468773
EA-RG-MAPPO-S,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41013,13,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.027210885164689044,0.47619048004247705,1.0,49.52380807059152,0.0,0.0,0.0,49.0,46.0,49.0,-1.0,-1.0,-1.0,-1.0,-1.0,14116.997688137755,4023.9453125,43.1364606320858
EA-RG-MAPPO-S,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41014,14,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.03030303120613098,0.41666667095639487,1.0,51.21211970936168,0.0,0.0,0.0,44.0,41.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,15133.741898970171,5736.306640625,38.722456365823746
EA-RG-MAPPO-S,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41015,15,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.026143791628818885,0.48366013461468266,1.0,44.183005239449294,0.0,0.0,0.0,51.0,48.0,51.0,-1.0,-1.0,-1.0,-1.0,-1.0,13797.197557636337,3557.310546875,44.71556308865547
EA-RG-MAPPO-S,results/intercept_3d_no_role_identity_baseline_formal/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41016,16,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,44.255317850315826,0.0,0.0,0.0,47.0,44.0,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,14454.692777593085,4523.9208984375,41.9678929746151
