method,checkpoint,policy_source,seed,episode,episodes,target_policy,communication_range_scale,communication_dropout_prob,message_delay_steps,radar_dropout_prob,failed_blue_agent,node_failure_start_step,node_failure_duration_steps,graph_relation_ablation,graph_message_ablation,graph_input_ablation,deterministic,success,chain_closed,attack_window_formed,attack_window_rate,tracking_rate,comm_connectivity,mean_message_age,collision,timeout,constraint_violation,steps,first_attack_window_step,first_chain_close_step,post_failure_chain_recovered,post_failure_chain_recovery_steps,chain_closed_during_failure_rate,tracking_during_failure_rate,connectivity_during_failure,avg_mean_range,final_mean_range,reward_sum
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_seed0_diagnostic/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,13,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,44.29629499647353,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14888.955577256944,5234.12109375,40.19917091727257
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_seed0_diagnostic/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,14,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,44.29629499647353,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14873.105360243055,5244.23779296875,40.18135264515877
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_seed0_diagnostic/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,15,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.027210885164689044,0.47619048004247705,1.0,42.4489783462213,0.0,0.0,0.0,49.0,46.0,49.0,-1.0,-1.0,-1.0,-1.0,-1.0,14097.029501155932,4020.417236328125,43.49529153108597
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_seed0_diagnostic/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,16,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.027777778605620067,0.46527778171002865,1.0,41.52777655919393,0.0,0.0,0.0,48.0,45.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,14245.771606445312,4168.40576171875,42.84434971213341
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_seed0_diagnostic/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,17,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,46.22222086588542,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14874.641981336805,5298.39990234375,40.02541929483414
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_seed0_diagnostic/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,18,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,43.33333206176758,0.0,0.0,0.0,46.0,43.0,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,14629.994703209919,4847.6689453125,41.168566852808
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_seed0_diagnostic/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,19,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.028985508110212242,0.44202898961046466,1.0,45.2173899774966,0.0,0.0,0.0,46.0,43.0,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,14648.871189283289,4925.2861328125,40.82102596759796
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_seed0_diagnostic/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,20,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,42.41134627321933,0.0,0.0,0.0,47.0,44.0,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,14431.33616605718,4501.53759765625,42.075397342443466
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_seed0_diagnostic/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,21,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,0.0,0.0,1.0,0.0025641026405187756,0.10128205258112688,0.5679487208907421,35.016666852740144,0.0,1.0,0.0,260.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38119.75590538612,83545.9140625,-12.62266057357192
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_seed0_diagnostic/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,22,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.026666667461395264,0.48000000417232513,1.0,38.13333221435547,0.0,0.0,0.0,50.0,47.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,13933.95763671875,3724.289794921875,44.43565288186073
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_seed0_diagnostic/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,23,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,44.29629499647353,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14865.950412326389,5236.44775390625,40.175284922122955
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_seed0_diagnostic/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,24,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,42.41134627321933,0.0,0.0,0.0,47.0,44.0,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,14448.4892578125,4542.96728515625,42.04478633403778
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_seed0_diagnostic/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,25,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.028985508110212242,0.44202898961046466,1.0,43.33333206176758,0.0,0.0,0.0,46.0,43.0,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,14637.706818953804,4867.39599609375,40.958500027656555
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_seed0_diagnostic/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,26,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,0.0,0.0,1.0,0.0012820513202593878,0.10000000149011612,0.6602564121668155,26.262820278795864,0.0,1.0,0.0,260.0,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38655.977115572416,83804.4921875,-6.72020513843745
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_seed0_diagnostic/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,27,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,43.33333206176758,0.0,0.0,0.0,46.0,43.0,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,14642.577381963316,4866.6240234375,41.16367030143738
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_seed0_diagnostic/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,28,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.027777778605620067,0.46527778171002865,1.0,41.52777655919393,0.0,0.0,0.0,48.0,45.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,14267.171986897787,4199.56494140625,42.82994666695595
RI-GMAPPO BC-to-PPO,results/intercept_3d_no_role_identity_baseline_seed0_diagnostic/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,29,30,straight,1.0,0.0,0,0.0,-1,0,0,none,none,no_role_identity,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,46.22222086588542,0.0,0.0,0.0,45.0,42.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,14872.62509765625,5293.02978515625,40.03942522406578
