update,loss,policy_loss,value_loss,entropy,intent_loss,intent_acc,train_avg_reward,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_avg_steps,eval_avg_distance,eval_intent_acc
1,0.7340949773788452,-0.003768003797933517,1.476380616426468,0.3273112252354622,0.0,0.0,0.16955703496932983,0.5,0.0,0.5,154.5,43686.794677734375,nan
2,0.6568126082420349,-0.004031882504932582,1.3229496777057648,0.6303695738315582,0.0,0.0,0.19417643547058105,,,,,,
3,0.48691318929195404,-0.004258298877781869,0.9831130802631378,0.385060615837574,0.0,0.0,-0.10039611905813217,,,,,,
4,0.5479422211647034,-0.004625959903933108,1.1057023108005524,0.282965824007988,0.0,0.0,-0.11144089698791504,,,,,,
5,0.6235590428113937,-0.0005462278152954525,1.2490638196468353,0.42663010209798813,0.0,0.0,-0.11932935565710068,1.0,0.0,0.0,44.5,5835.69775390625,nan
6,0.8087408542633057,-0.001010371997836046,1.6201805472373962,0.33905962109565735,0.0,0.0,-0.1429232954978943,,,,,,
7,0.8182287663221359,-0.00019839266921550802,1.6375220715999603,0.3338678777217865,0.0,0.0,-0.1371741145849228,,,,,,
8,0.26462840288877487,-0.0022189968246166814,0.5353189557790756,0.8120758980512619,0.0,0.0,-0.07737239450216293,,,,,,
9,0.608916774392128,-0.006374745241676472,1.2314026355743408,0.409784734249115,0.0,0.0,0.13145723938941956,,,,,,
10,0.558428481221199,-0.012242930553232778,1.1422967314720154,0.4769648015499115,0.0,0.0,0.31162431836128235,1.0,0.0,0.0,46.5,5070.652099609375,nan
11,1.184168130159378,5.980581136100227e-05,2.3691304326057434,0.45687396079301834,0.0,0.0,0.32187750935554504,,,,,,
12,0.9372136890888214,-0.0009699693479561233,1.8769956827163696,0.3142029494047165,0.0,0.0,0.18875552713871002,,,,,,
13,0.37191326171159744,-0.00414922641357407,0.752892255783081,0.3836371377110481,0.0,0.0,0.2838298976421356,,,,,,
14,1.1236956417560577,-0.004829351770847978,2.258371651172638,0.660804882645607,0.0,0.0,0.343559592962265,,,,,,
15,1.2694663405418396,-0.0025401377740008613,2.544657051563263,0.32200049608945847,0.0,0.0,0.2205808162689209,1.0,0.0,0.0,47.0,4858.61376953125,nan
16,0.37002865225076675,-0.0010911626838314703,0.7431233525276184,0.44186895340681076,0.0,0.0,0.2825499475002289,,,,,,
17,0.8366689085960388,-0.00262517856026534,1.6798668801784515,0.6393588930368423,0.0,0.0,0.3188296854496002,,,,,,
18,1.317418485879898,-0.0038685555531046134,2.643227219581604,0.3265981301665306,0.0,0.0,0.2230290323495865,,,,,,
19,0.43541887402534485,-0.0022277897126805613,0.876045435667038,0.3760566711425781,0.0,0.0,0.27143606543540955,,,,,,
20,0.5022601783275604,-0.0027739070840955282,1.0108992755413055,0.415542408823967,0.0,0.0,0.31671178340911865,1.0,0.0,0.0,47.5,4724.17236328125,nan
