method,checkpoint,policy_source,seed,episode,episodes,target_policy,communication_dropout_prob,message_delay_steps,radar_dropout_prob,deterministic,success,chain_closed,attack_window_formed,attack_window_rate,tracking_rate,comm_connectivity,mean_message_age,collision,timeout,constraint_violation,steps,avg_mean_range,final_mean_range,reward_sum
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol/runs/from_scratch_seed2/actor_critic_best.pt,checkpoint,42018,18,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.09259259535206689,0.3271605005418813,117.67129601372613,0.0,0.0,1.0,216.0,16807.319042064526,29459.658203125,-6.886033779010177
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol/runs/from_scratch_seed2/actor_critic_best.pt,checkpoint,42019,19,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.14953271473679586,0.31931464791854963,117.50467261198526,0.0,0.0,1.0,214.0,19109.904648254964,30180.115234375,-2.896675879135728
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol/runs/from_scratch_seed2/actor_critic_best.pt,checkpoint,42020,20,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.1534883766673332,0.3224806267161702,117.74728656147802,0.0,0.0,1.0,215.0,17343.398369367733,29044.673828125,-1.9935053074732423
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol/runs/from_scratch_seed2/actor_critic_best.pt,checkpoint,42021,21,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.1697819365240703,0.3177570154733747,117.59501526734539,0.0,0.0,1.0,214.0,17995.66883579147,29244.916015625,-1.0175006338395178
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol/runs/from_scratch_seed2/actor_critic_best.pt,checkpoint,42022,22,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.11162791030351506,0.3224806267161702,117.74728656147802,0.0,0.0,1.0,215.0,17200.0501953125,29283.693359375,-5.435831695795059
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol/runs/from_scratch_seed2/actor_critic_best.pt,checkpoint,42023,23,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.07441860686901004,0.40775194680967997,115.09457333586937,0.0,0.0,1.0,215.0,20246.31925872093,34635.94921875,-7.914158534724265
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol/runs/from_scratch_seed2/actor_critic_best.pt,checkpoint,42024,24,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.16901408954405447,0.3223787227147062,116.94522660662871,0.0,0.0,1.0,213.0,19009.97500366784,29654.806640625,-1.1014960198663175
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol/runs/from_scratch_seed2/actor_critic_best.pt,checkpoint,42025,25,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.1012461089363722,0.3348909720917728,116.40498409092983,0.0,0.0,1.0,214.0,19804.943660557827,33224.9921875,-7.721936804242432
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol/runs/from_scratch_seed2/actor_critic_best.pt,checkpoint,42026,26,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.13953488787939383,0.32868217673412586,116.89147253701853,0.0,0.0,1.0,215.0,19706.166392623545,31181.267578125,-3.81954154279083
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol/runs/from_scratch_seed2/actor_critic_best.pt,checkpoint,42027,27,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.12403101144835006,0.36589148072309274,116.11937958473384,0.0,0.0,1.0,215.0,19188.00558684593,30465.724609375,-2.47463819058612
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol/runs/from_scratch_seed2/actor_critic_best.pt,checkpoint,42028,28,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.11627907323282818,0.32093023879583493,117.56899194052053,0.0,0.0,1.0,215.0,17934.21039244186,29804.974609375,-5.033698901068419
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol/runs/from_scratch_seed2/actor_critic_best.pt,checkpoint,42029,29,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.1658914778121682,0.3162790761437527,118.07906948355742,0.0,0.0,1.0,215.0,17318.86864098837,28869.001953125,-1.4267565589398146
