method,checkpoint,policy_source,seed,episode,episodes,target_policy,communication_dropout_prob,message_delay_steps,radar_dropout_prob,deterministic,success,chain_closed,attack_window_formed,attack_window_rate,tracking_rate,comm_connectivity,mean_message_age,collision,timeout,constraint_violation,steps,avg_mean_range,final_mean_range,reward_sum
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40000,0,30,straight,0.0,0,0.0,True,0.0,0.0,1.0,0.0025641026405187756,0.10384615533626997,0.6025641044745078,30.779486925441486,0.0,1.0,0.0,260.0,38584.06768517127,83670.4375,-9.241912957280874
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40001,1,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,1.0,46.099289427412316,0.0,0.0,0.0,47.0,14493.19103224734,4529.02880859375,41.78696995973587
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40002,2,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4296296338240306,1.0,50.0740726047092,0.0,0.0,0.0,45.0,14930.261187065973,5383.53173828125,39.62936756014824
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40003,3,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4296296338240306,1.0,50.0740726047092,0.0,0.0,0.0,45.0,14935.44619140625,5386.541015625,39.62998253107071
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40004,4,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,51.21211970936168,0.0,0.0,0.0,44.0,15123.914206764915,5826.970703125,38.813184797763824
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40005,5,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,48.985505808954656,0.0,0.0,0.0,46.0,14652.072265625,4945.0615234375,40.831226140260696
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40006,6,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,55.151513533158735,0.0,0.0,0.0,44.0,15152.2587890625,5839.71630859375,38.64091730117798
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40007,7,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44202898961046466,1.0,48.985505808954656,0.0,0.0,0.0,46.0,14654.114915930706,4967.85595703125,40.61306154727936
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40008,8,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.41666667095639487,1.0,55.151513533158735,0.0,0.0,0.0,44.0,15166.059070933949,5897.47802734375,38.402523934841156
EA-RG-MAPPO-S,results/intercept_3d_baseline_protocol/runs/bc_only_seed0/actor_critic_best.pt,checkpoint,40009,9,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,47.101447893225625,0.0,0.0,0.0,46.0,14687.155146059782,4971.2373046875,40.92602354288101
