epoch,loss,action_accuracy,samples,demo_success_rate,balanced_loss
1,1.9229378667142656,0.5255788313120177,9070,1.0,0
2,1.3084743784533606,0.597353914002205,9070,1.0,0
3,1.2250195311175451,0.612973171628078,9070,1.0,0
4,1.1244254509607952,0.6128261668504227,9070,1.0,0
5,1.0511102941301134,0.6785740536567438,9070,1.0,0
6,0.9591544071833292,0.7269018743109151,9070,1.0,0
7,0.839284403456582,0.7554575523704521,9070,1.0,0
8,0.7563527276118597,0.7616317530319735,9070,1.0,0
9,0.6987896743747923,0.7735758912164645,9070,1.0,0
10,0.6824907031324174,0.7745314222712238,9070,1.0,0
11,0.6470135615931617,0.7850790150679897,9070,1.0,0
12,0.6212125685479906,0.7925762587284086,9070,1.0,0
13,0.594412280453576,0.8001102535832415,9070,1.0,0
14,0.5933087004555596,0.7962146269753767,9070,1.0,0
15,0.5678921159770753,0.8034546122748989,9070,1.0,0
16,0.5406057379311986,0.814369717015803,9070,1.0,0
17,0.5269828976856338,0.820433664094083,9070,1.0,0
18,0.5183721954623858,0.82348401323043,9070,1.0,0
19,0.5112942498591211,0.8270488790885704,9070,1.0,0
20,0.499711108704408,0.8284454244762954,9070,1.0,0
21,0.490982372727659,0.8307975009187799,9070,1.0,0
22,0.48912426498201156,0.8298052186696068,9070,1.0,0
23,0.4842999279499054,0.8298787210584344,9070,1.0,0
24,0.4727429838644134,0.8314590224182286,9070,1.0,0
25,0.47480732450882596,0.8307239985299523,9070,1.0,0
26,0.4627690522207154,0.8345093715545755,9070,1.0,0
27,0.4629037570622232,0.8345093715545755,9070,1.0,0
28,0.4591258060601022,0.8359794193311283,9070,1.0,0
29,0.4626985457208421,0.8345828739434031,9070,1.0,0
30,0.4528302715884315,0.8361999264976112,9070,1.0,0
31,0.44688836733500165,0.8384785005512679,9070,1.0,0
32,0.4442095963491334,0.8388460124954061,9070,1.0,0
33,0.4427741625242763,0.8402058066887174,9070,1.0,0
34,0.4435494268933932,0.8395075339948548,9070,1.0,0
35,0.44710278428263134,0.8373392135244395,9070,1.0,0
36,0.44471673832999337,0.8377434766629915,9070,1.0,0
37,0.4415887834297286,0.8383314957736127,9070,1.0,0
38,0.4359685397810406,0.8388460124954061,9070,1.0,0
39,0.43920886847707963,0.8373392135244395,9070,1.0,0
40,0.4316668220692211,0.8400588019110621,9070,1.0,0
41,0.42951347347762847,0.8414185961043734,9070,1.0,0
42,0.4267673542102178,0.8408305769937523,9070,1.0,0
43,0.42674460593197083,0.8422638735758912,9070,1.0,0
44,0.4200301104121738,0.8432561558250643,9070,1.0,0
45,0.4296291843056679,0.8389195148842338,9070,1.0,0
46,0.42160778989394504,0.8406100698272694,9070,1.0,0
47,0.4194044942657153,0.8425578831312017,9070,1.0,0
48,0.4191041580504841,0.8419331128261669,9070,1.0,0
49,0.4145098659727309,0.8429253950753399,9070,1.0,0
50,0.4140026453468535,0.8450569643513414,9070,1.0,0
51,0.40987660570277107,0.8439911797133407,9070,1.0,0
52,0.41941510720385444,0.8442484380742374,9070,1.0,0
53,0.4261462547712856,0.8402058066887174,9070,1.0,0
54,0.41655389964580536,0.8431459022418228,9070,1.0,0
55,0.41965179559257293,0.8429253950753399,9070,1.0,0
56,0.40832971450355315,0.8453509739066519,9070,1.0,0
57,0.41651342312494916,0.8441014332965822,9070,1.0,0
58,0.40762119657463497,0.8449467107681,9070,1.0,0
59,0.40241676982906127,0.8471150312385153,9070,1.0,0
60,0.4008849743339751,0.846159500183756,9070,1.0,0
61,0.40814193503724205,0.8454244762954796,9070,1.0,0
62,0.40054838524924385,0.8476662991547226,9070,1.0,0
63,0.3968568725718392,0.8490628445424476,9070,1.0,0
64,0.3996368439661132,0.8484748254318265,9070,1.0,0
65,0.40372996363374924,0.8475192943770673,9070,1.0,0
66,0.4032553972469436,0.8480338110988607,9070,1.0,0
67,0.3962811794545915,0.8484380742374127,9070,1.0,0
68,0.39893220778968597,0.847960308710033,9070,1.0,0
69,0.39162469241354203,0.8514884233737596,9070,1.0,0
70,0.39074823011954624,0.8494671076809996,9070,1.0,0
71,0.38939173105690217,0.852443954428519,9070,1.0,0
72,0.3917706484595935,0.8488790885703785,9070,1.0,0
73,0.38907542990313637,0.8511209114296214,9070,1.0,0
74,0.39558450960450703,0.8489525909592062,9070,1.0,0
75,0.409805855817265,0.8449099595736862,9070,1.0,0
76,0.3879103685418765,0.8529584711503124,9070,1.0,0
77,0.3866959611574809,0.851414920984932,9070,1.0,0
78,0.38541505071851945,0.8511944138184491,9070,1.0,0
79,0.3859606120321486,0.8508636530687247,9070,1.0,0
80,0.3804826107290056,0.8544285189268651,9070,1.0,0
