graph_encoder,relative_step,n_available,n_episode,tracking_rate_mean,connectivity_mean,chain_closed_mean,recovery_cdf
single,-20,100,100,0.333333,0.855,0,0
single,-19,100,100,0.333333,0.866667,0,0
single,-18,100,100,0.333333,0.863333,0,0
single,-17,100,100,0.333333,0.838333,0,0
single,-16,100,100,0.333333,0.86,0,0
single,-15,100,100,0.333333,0.841667,0,0
single,-14,100,100,0.333333,0.801667,0,0
single,-13,100,100,0.333333,0.851667,0,0
single,-12,100,100,0.34,0.831667,0,0
single,-11,100,100,0.453333,0.848333,0,0
single,-10,100,100,0.516667,0.818333,0,0
single,-9,100,100,0.52,0.81,0,0
single,-8,100,100,0.49,0.845,0,0
single,-7,100,100,0.64,0.868333,0,0
single,-6,100,100,0.723333,0.863333,0,0
single,-5,100,100,0.683333,0.821667,0,0
single,-4,100,100,0.666667,0.845,0,0
single,-3,100,100,0.666667,0.818333,0,0
single,-2,100,100,0.666667,0.838333,0,0
single,-1,100,100,0.666667,0.835,0,0
single,0,100,100,0.66,0.813333,0,0
single,1,100,100,0.643333,0.22,0,0
single,2,100,100,0.636667,0.24,0,0
single,3,100,100,0.633333,0.203333,0,0
single,4,100,100,0.623333,0.223333,0.21,0.21
single,5,79,100,0.599156,0.274262,0.329114,0.47
single,6,53,100,0.572327,0.220126,0.509434,0.74
single,7,26,100,0.5,0.230769,0.346154,0.83
single,8,17,100,0.411765,0.264706,0.294118,0.88
single,9,12,100,0.25,0.25,0.416667,0.93
single,10,7,100,0.047619,0.238095,0,0.93
single,11,7,100,0.047619,0.285714,0,0.93
single,12,7,100,0,0.238095,0,0.93
single,13,7,100,0,0.214286,0,0.93
single,14,7,100,0,0.119048,0,0.93
single,15,7,100,0,0.0238095,0,0.93
single,16,7,100,0,0.0238095,0,0.93
single,17,7,100,0,0,0,0.93
single,18,7,100,0,0,0,0.93
single,19,7,100,0,0,0,0.93
single,20,7,100,0,0,0,0.93
single,21,7,100,0,0,0,0.93
single,22,7,100,0,0,0,0.93
single,23,7,100,0,0,0,0.93
single,24,7,100,0,0,0,0.93
single,25,7,100,0,0,0,0.93
single,26,7,100,0,0,0,0.93
single,27,7,100,0,0,0,0.93
single,28,7,100,0,0,0,0.93
single,29,6,100,0,0,0,0.93
single,30,6,100,0,0,0,0.93
single,31,6,100,0,0,0,0.93
single,32,6,100,0,0,0,0.93
single,33,6,100,0,0,0,0.93
single,34,6,100,0,0,0,0.93
single,35,6,100,0,0,0,0.93
single,36,6,100,0,0,0,0.93
single,37,6,100,0,0,0,0.93
single,38,6,100,0,0,0,0.93
single,39,6,100,0,0,0,0.93
single,40,6,100,0,0,0,0.93
single,41,6,100,0,0,0,0.93
single,42,6,100,0,0,0,0.93
single,43,6,100,0,0,0,0.93
single,44,6,100,0,0,0,0.93
single,45,6,100,0,0,0,0.93
single,46,6,100,0,0,0,0.93
single,47,6,100,0,0,0,0.93
single,48,6,100,0,0,0,0.93
single,49,6,100,0,0,0,0.93
single,50,6,100,0,0,0,0.93
single,51,6,100,0,0,0,0.93
single,52,6,100,0,0,0,0.93
single,53,6,100,0,0,0,0.93
single,54,6,100,0,0,0,0.93
single,55,6,100,0,0,0,0.93
single,56,6,100,0,0,0,0.93
single,57,6,100,0,0,0,0.93
single,58,6,100,0,0,0,0.93
single,59,6,100,0,0,0,0.93
single,60,6,100,0,0,0,0.93
single,61,6,100,0,0,0,0.93
single,62,6,100,0,0,0,0.93
single,63,6,100,0,0,0,0.93
single,64,6,100,0,0,0,0.93
single,65,6,100,0,0,0,0.93
single,66,6,100,0,0,0,0.93
single,67,6,100,0,0,0,0.93
single,68,6,100,0,0,0,0.93
single,69,6,100,0,0,0,0.93
single,70,6,100,0,0,0,0.93
single,71,6,100,0,0,0,0.93
single,72,6,100,0,0,0,0.93
single,73,6,100,0,0,0,0.93
single,74,6,100,0,0,0,0.93
single,75,6,100,0,0,0,0.93
single,76,6,100,0,0,0,0.93
single,77,6,100,0,0,0,0.93
single,78,6,100,0,0,0,0.93
single,79,6,100,0,0,0,0.93
single,80,6,100,0,0,0,0.93
single,81,6,100,0,0.0833333,0,0.93
single,82,6,100,0,0.166667,0,0.93
single,83,6,100,0,0.138889,0,0.93
single,84,6,100,0,0.138889,0,0.93
single,85,6,100,0,0.111111,0,0.93
single,86,6,100,0,0.0833333,0,0.93
single,87,6,100,0,0.166667,0,0.93
single,88,6,100,0,0.194444,0,0.93
single,89,6,100,0,0.111111,0,0.93
single,90,6,100,0,0.111111,0,0.93
single,91,6,100,0,0.166667,0,0.93
single,92,6,100,0,0.222222,0,0.93
single,93,6,100,0,0.111111,0,0.93
single,94,6,100,0,0.194444,0,0.93
single,95,6,100,0,0.166667,0,0.93
single,96,6,100,0,0.194444,0,0.93
single,97,6,100,0,0.194444,0,0.93
single,98,6,100,0,0.138889,0,0.93
single,99,6,100,0,0.166667,0,0.93
single,100,6,100,0,0.138889,0,0.93
single,101,6,100,0,0.111111,0,0.93
single,102,6,100,0,0.111111,0,0.93
single,103,6,100,0,0.0555556,0,0.93
single,104,6,100,0,0.0833333,0,0.93
single,105,6,100,0,0.0833333,0,0.93
single,106,6,100,0,0.166667,0,0.93
single,107,6,100,0,0.166667,0,0.93
single,108,6,100,0,0.166667,0,0.93
single,109,6,100,0,0.111111,0,0.93
single,110,6,100,0,0.0833333,0,0.93
single,111,6,100,0,0.0833333,0,0.93
single,112,6,100,0,0.0555556,0,0.93
single,113,6,100,0,0.111111,0,0.93
single,114,6,100,0,0.0555556,0,0.93
single,115,6,100,0,0.0833333,0,0.93
single,116,6,100,0,0.111111,0,0.93
single,117,6,100,0,0.0833333,0,0.93
single,118,6,100,0,0.0555556,0,0.93
single,119,6,100,0,0.0555556,0,0.93
single,120,6,100,0,0.0277778,0,0.93
single,121,6,100,0,0.0833333,0,0.93
single,122,6,100,0,0.0833333,0,0.93
single,123,6,100,0,0.0555556,0,0.93
single,124,6,100,0,0.111111,0,0.93
single,125,6,100,0,0.111111,0,0.93
single,126,6,100,0,0.0277778,0,0.93
single,127,6,100,0,0.0555556,0,0.93
single,128,6,100,0,0.0277778,0,0.93
single,129,6,100,0,0.0555556,0,0.93
single,130,6,100,0,0.0277778,0,0.93
single,131,6,100,0,0.0555556,0,0.93
single,132,6,100,0,0,0,0.93
single,133,6,100,0,0.0555556,0,0.93
single,134,6,100,0,0.0277778,0,0.93
single,135,6,100,0,0.0277778,0,0.93
single,136,6,100,0,0.0555556,0,0.93
single,137,6,100,0,0.0277778,0,0.93
single,138,6,100,0,0,0,0.93
single,139,6,100,0,0.0277778,0,0.93
single,140,6,100,0,0.0277778,0,0.93
single,141,6,100,0,0.0277778,0,0.93
single,142,6,100,0,0.0555556,0,0.93
single,143,6,100,0,0.0277778,0,0.93
single,144,6,100,0,0.0277778,0,0.93
single,145,6,100,0,0.0555556,0,0.93
single,146,6,100,0,0.0555556,0,0.93
single,147,6,100,0,0.0555556,0,0.93
single,148,6,100,0,0.0555556,0,0.93
single,149,6,100,0,0.0277778,0,0.93
single,150,6,100,0,0.0277778,0,0.93
single,151,6,100,0,0.0555556,0,0.93
single,152,6,100,0,0.0555556,0,0.93
single,153,6,100,0,0.0555556,0,0.93
single,154,6,100,0,0.0277778,0,0.93
single,155,6,100,0,0.0555556,0,0.93
single,156,6,100,0,0,0,0.93
single,157,6,100,0,0.0277778,0,0.93
single,158,6,100,0,0.0277778,0,0.93
single,159,6,100,0,0.0277778,0,0.93
single,160,6,100,0,0.0555556,0,0.93
single,161,6,100,0,0.0277778,0,0.93
single,162,6,100,0,0.0277778,0,0.93
single,163,6,100,0,0.0277778,0,0.93
single,164,6,100,0,0,0,0.93
single,165,6,100,0,0.0277778,0,0.93
single,166,6,100,0,0.0555556,0,0.93
single,167,6,100,0,0.0277778,0,0.93
single,168,6,100,0,0.0277778,0,0.93
single,169,6,100,0,0.0277778,0,0.93
single,170,6,100,0,0.0555556,0,0.93
single,171,6,100,0,0,0,0.93
single,172,6,100,0,0,0,0.93
single,173,6,100,0,0.0555556,0,0.93
single,174,6,100,0,0.0277778,0,0.93
single,175,6,100,0,0,0,0.93
single,176,6,100,0,0.0555556,0,0.93
single,177,6,100,0,0.0555556,0,0.93
single,178,6,100,0,0.0555556,0,0.93
single,179,6,100,0,0.0277778,0,0.93
single,180,6,100,0,0.0555556,0,0.93
single,181,6,100,0,0.0277778,0,0.93
single,182,6,100,0,0.0277778,0,0.93
single,183,6,100,0,0.0555556,0,0.93
single,184,6,100,0,0.0277778,0,0.93
single,185,6,100,0,0.0277778,0,0.93
single,186,6,100,0,0.0555556,0,0.93
single,187,6,100,0,0.0555556,0,0.93
single,188,6,100,0,0.0277778,0,0.93
single,189,6,100,0,0.0277778,0,0.93
single,190,6,100,0,0.0555556,0,0.93
single,191,6,100,0,0.0555556,0,0.93
single,192,6,100,0,0.0277778,0,0.93
single,193,6,100,0,0.0555556,0,0.93
