update,loss,policy_loss,value_loss,entropy,intent_loss,intent_acc,train_avg_reward,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_avg_steps,eval_avg_distance,eval_intent_acc
1,0.9089978188276291,-0.008619755157269537,1.8358743786811829,0.31963151693344116,0.0,0.0,0.17631419003009796,1.0,0.0,0.0,47.4,4439.370556640625,nan
2,1.2152162790298462,-0.0008190295726926422,2.432965874671936,0.4475979059934616,0.0,0.0,0.3131529986858368,,,,,,
3,2.3886203169822693,-0.002814138337271288,4.7836997509002686,0.41542088240385056,0.0,0.0,0.33808574080467224,,,,,,
4,1.1473479866981506,7.210299372673035e-05,2.2952516674995422,0.3499656021595001,0.0,0.0,0.19715698063373566,,,,,,
5,0.8151727318763733,-0.001014724662429245,1.6332551836967468,0.4401196092367172,0.0,0.0,0.2900336682796478,,,,,,
6,1.7593152523040771,-0.0004310196563892532,3.5203537940979004,0.4306528568267822,0.0,0.0,0.31743040680885315,,,,,,
7,1.390217810869217,-0.0020932303596055135,2.785326838493347,0.3523408770561218,0.0,0.0,0.21911467611789703,,,,,,
8,0.740218386054039,-0.004228988584751292,1.4898041188716888,0.4547033905982971,0.0,0.0,0.28626516461372375,,,,,,
9,1.6691425144672394,0.0010968151909764856,3.3369733691215515,0.4410392865538597,0.0,0.0,0.3215288817882538,,,,,,
10,1.5600262880325317,-0.001010828974052913,3.1228137016296387,0.3697718381881714,0.0,0.0,0.23266123235225677,1.0,0.0,0.0,46.8,4590.4677734375,nan
11,0.6637858003377914,-0.0018626914291708374,1.332017958164215,0.3604981526732445,0.0,0.0,0.2761287987232208,,,,,,
12,1.2924399077892303,-0.0009032407421424304,2.587414860725403,0.36427895724773407,0.0,0.0,0.31352734565734863,,,,,,
13,2.3771873712539673,-0.0038078619594088536,4.762672185897827,0.3408622369170189,0.0,0.0,0.3387473523616791,,,,,,
14,0.9728287160396576,-0.0007020373183574957,1.9476963579654694,0.3174399808049202,0.0,0.0,0.1822148561477661,,,,,,
15,0.7597873508930206,-0.0017694450895460179,1.5238172113895416,0.3518197610974312,0.0,0.0,0.29034847021102905,,,,,,
16,1.5738262236118317,-0.0016598854951253017,3.151816248893738,0.4220577999949455,0.0,0.0,0.3200828731060028,,,,,,
17,1.3436277508735657,-0.0002726636127290405,2.688452422618866,0.3257758766412735,0.0,0.0,0.21850228309631348,,,,,,
18,0.6916952878236771,-0.0013984963055317934,1.3869564533233643,0.38445788621902466,0.0,0.0,0.2847530245780945,,,,,,
19,1.5110697746276855,-0.0029204322878890743,3.029008209705353,0.513862282037735,0.0,0.0,0.33039116859436035,,,,,,
20,2.0701281428337097,0.000604568742950562,4.139702677726746,0.32782186567783356,0.0,0.0,0.292348712682724,1.0,0.0,0.0,46.4,4828.491796875,nan
21,0.7424205988645554,-0.00024328691506525502,1.4858882129192352,0.2802328020334244,0.0,0.0,0.22621621191501617,,,,,,
22,0.8083580434322357,-0.002119661890901625,1.6217249035835266,0.3847125321626663,0.0,0.0,0.2908107042312622,,,,,,
23,1.7594028413295746,-0.0034094901153971513,3.5265244841575623,0.4499250203371048,0.0,0.0,0.2901790738105774,,,,,,
24,0.8842965662479401,-0.003278978683130873,1.7757724523544312,0.31066183745861053,0.0,0.0,0.21671636402606964,,,,,,
25,0.7342817485332489,-0.0013658585691391778,1.472066044807434,0.3854038044810295,0.0,0.0,0.30182725191116333,,,,,,
26,1.593453735113144,-0.001552588805985522,3.1907474398612976,0.367373988032341,0.0,0.0,0.3284092843532562,,,,,,
27,1.0917637348175049,-1.5500614001240365e-05,2.1841883659362793,0.3149590641260147,0.0,0.0,0.19574539363384247,,,,,,
28,0.6208964884281158,-0.0006028103452990763,1.243703544139862,0.352479949593544,0.0,0.0,0.2865968644618988,,,,,,
29,1.1002561450004578,-0.0018725943664321676,2.2050865292549133,0.41451289504766464,0.0,0.0,0.31745055317878723,,,,,,
30,1.6666851341724396,-0.0016636036283070865,3.3375643491744995,0.43346067517995834,0.0,0.0,0.28011640906333923,1.0,0.0,0.0,45.0,5388.703125,nan
31,0.766694113612175,-0.0011590348100689596,1.536441832780838,0.3677656725049019,0.0,0.0,0.22180308401584625,,,,,,
32,0.801002249121666,-0.004090629003865587,1.611153095960617,0.4836721122264862,0.0,0.0,0.30470260977745056,,,,,,
33,1.5734646022319794,-0.00146227958612144,3.1507145762443542,0.43043137341737747,0.0,0.0,0.3195805251598358,,,,,,
34,0.8392946422100067,-0.0011471634376598594,1.681405246257782,0.26082684844732285,0.0,0.0,0.17519749701023102,,,,,,
35,0.6574781984090805,-0.0025553785865968237,1.3208258748054504,0.37937188148498535,0.0,0.0,0.30549734830856323,,,,,,
36,1.5597167313098907,-0.0027333987915572067,3.125764489173889,0.432104729115963,0.0,0.0,0.3414963483810425,,,,,,
37,1.0924603343009949,-0.0025889386403532555,2.1905948519706726,0.24817344173789024,0.0,0.0,0.19917583465576172,,,,,,
38,0.5149359852075577,-0.0016259240752933835,1.0338768661022186,0.37649837881326675,0.0,0.0,0.2790223956108093,,,,,,
39,0.9464138150215149,-0.00023239214654768858,1.8942267000675201,0.467139296233654,0.0,0.0,0.31710299849510193,,,,,,
40,1.7501959204673767,-9.228537207128795e-05,3.501124620437622,0.27411799132823944,0.0,0.0,0.2523564100265503,1.0,0.0,0.0,44.8,5631.48974609375,nan
41,0.6946520060300827,-0.0012751660785088603,1.3924212753772736,0.2834634408354759,0.0,0.0,0.2543318569660187,,,,,,
42,0.580911323428154,-0.0025175116509976725,1.1675835847854614,0.3629530444741249,0.0,0.0,0.29504963755607605,,,,,,
43,1.1067112982273102,-0.0005269900533058092,2.215253531932831,0.38842345029115677,0.0,0.0,0.31054767966270447,,,,,,
44,1.0453287363052368,-0.0025274486979469657,2.0963457822799683,0.31666500866413116,0.0,0.0,0.1943390816450119,,,,,,
45,0.48448360711336136,-0.003711471625138074,0.9771603643894196,0.3851177245378494,0.0,0.0,0.29115721583366394,,,,,,
46,1.0583424270153046,-3.0902993024994885e-05,2.117723047733307,0.48822250217199326,0.0,0.0,0.31407997012138367,,,,,,
47,1.0767612755298615,-0.0029889258633666316,2.1600831151008606,0.2913675159215927,0.0,0.0,0.2014581710100174,,,,,,
48,0.5178963392972946,-0.0027502021209024896,1.0419744849205017,0.3406752794981003,0.0,0.0,0.2832337021827698,,,,,,
49,0.7516073882579803,-0.000608781988073126,1.5051223039627075,0.3449961617588997,0.0,0.0,0.31063833832740784,,,,,,
50,1.3360587358474731,-0.000955150174073438,2.674799680709839,0.3859921991825104,0.0,0.0,0.27443215250968933,1.0,0.0,0.0,46.0,5147.0193359375,nan
51,0.6086885035037994,-0.0007188006444872885,1.2194295525550842,0.30747000873088837,0.0,0.0,0.20903795957565308,,,,,,
