method,checkpoint,policy_source,seed,episode,episodes,target_policy,communication_dropout_prob,message_delay_steps,radar_dropout_prob,deterministic,success,chain_closed,attack_window_formed,attack_window_rate,tracking_rate,comm_connectivity,mean_message_age,collision,timeout,constraint_violation,steps,avg_mean_range,final_mean_range,reward_sum
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,0,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,35.79710039885148,0.0,0.0,0.0,46.0,14644.528224779211,4763.30517578125,41.59501329064369
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,1,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44202898961046466,1.0,35.79710039885148,0.0,0.0,0.0,46.0,14663.062468155571,4698.1845703125,41.56068742275238
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,2,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4296296338240306,1.0,38.518517388237846,0.0,0.0,0.0,45.0,14923.43107638889,5274.95947265625,40.24819937348366
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,3,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.41666667095639487,1.0,37.424241326072,0.0,0.0,0.0,44.0,15196.541437322443,5842.09375,39.27994018793106
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,4,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,37.424241326072,0.0,0.0,0.0,44.0,15128.571932705965,5794.75537109375,39.46614667773247
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,5,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,34.666665649414064,0.0,0.0,0.0,45.0,14834.061458333334,5044.46728515625,40.835819721221924
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,6,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,35.454544414173476,0.0,0.0,0.0,44.0,15142.44794256037,5702.56103515625,39.63875576853752
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,7,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4296296338240306,1.0,34.666665649414064,0.0,0.0,0.0,45.0,14843.945518663195,5108.00927734375,40.58819600939751
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,8,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.41666667095639487,1.0,37.424241326072,0.0,0.0,0.0,44.0,15206.047085848722,5992.14697265625,39.13750249147415
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,9,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,36.592591518825955,0.0,0.0,0.0,45.0,14865.131260850694,5143.88330078125,40.69915330410004
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,10,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4296296338240306,1.0,34.666665649414064,0.0,0.0,0.0,45.0,14845.385308159723,5090.59423828125,40.60105857253075
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,11,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,36.592591518825955,0.0,0.0,0.0,45.0,14841.740125868055,5077.06689453125,40.731571048498154
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,12,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,36.592591518825955,0.0,0.0,0.0,45.0,14854.412478298611,5170.38134765625,40.652900606393814
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,13,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,36.592591518825955,0.0,0.0,0.0,45.0,14923.867947048611,5256.06591796875,40.541576623916626
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,14,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,34.666665649414064,0.0,0.0,0.0,45.0,14929.009071180555,5330.068359375,40.56504184007645
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,15,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,35.79710039885148,0.0,0.0,0.0,46.0,14677.077318274456,4817.23388671875,41.5573365688324
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,16,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,37.6811583145805,0.0,0.0,0.0,46.0,14636.896611752718,4704.3701171875,41.55858784914017
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,17,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,37.424241326072,0.0,0.0,0.0,44.0,15127.262562144886,5783.77197265625,39.4743635058403
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,18,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,34.666665649414064,0.0,0.0,0.0,45.0,14846.23955078125,5146.134765625,40.75555258989334
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,19,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,34.666665649414064,0.0,0.0,0.0,45.0,14877.29365234375,5275.10791015625,40.58112120628357
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,20,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,36.592591518825955,0.0,0.0,0.0,45.0,14843.412868923611,5058.708984375,40.742046773433685
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,21,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.02836879517169709,0.44680851507694164,1.0,35.03545996483336,0.0,0.0,0.0,47.0,14475.047207446809,4423.23876953125,42.27502992749214
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,22,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.02836879517169709,0.44680851507694164,1.0,35.03545996483336,0.0,0.0,0.0,47.0,14506.817954205451,4504.8583984375,42.21073576807976
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,23,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,34.666665649414064,0.0,0.0,0.0,45.0,14913.868782552083,5317.36767578125,40.56524530053139
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,24,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,36.592591518825955,0.0,0.0,0.0,45.0,14861.230219184028,5163.01123046875,40.666599214076996
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,25,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4296296338240306,1.0,34.666665649414064,0.0,0.0,0.0,45.0,14856.251584201389,5148.84716796875,40.559510588645935
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,26,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44202898961046466,1.0,35.79710039885148,0.0,0.0,0.0,46.0,14657.83595872962,4761.15966796875,41.49415364861488
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,27,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,36.592591518825955,0.0,0.0,0.0,45.0,14847.190060763889,5153.08935546875,40.67117765545845
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,28,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,35.79710039885148,0.0,0.0,0.0,46.0,14637.124172044836,4670.85595703125,41.681953221559525
RI-GMAPPO BC-to-PPO,results/intercept_3d_baseline_protocol/runs/bc_ppo_seed0/actor_critic_best.pt,checkpoint,0,29,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,34.666665649414064,0.0,0.0,0.0,45.0,14914.469379340278,5277.26220703125,40.58808249235153
Geometric controller,not_applicable,geometric_controller,1,0,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,39.56521623030953,0.0,0.0,0.0,46.0,14614.281939962635,4620.97802734375,41.531584203243256
Geometric controller,not_applicable,geometric_controller,1,1,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,45.3030289736661,0.0,0.0,0.0,44.0,15135.078935102983,5615.33154296875,39.19942319393158
Geometric controller,not_applicable,geometric_controller,1,2,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,42.37036912706163,0.0,0.0,0.0,45.0,14821.021549479166,5045.61572265625,40.39464512467384
Geometric controller,not_applicable,geometric_controller,1,3,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.02836879517169709,0.4609929120286982,1.0,38.723403119026344,0.0,0.0,0.0,47.0,14425.343656499335,4291.08447265625,42.40861350297928
Geometric controller,not_applicable,geometric_controller,1,4,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,42.37036912706163,0.0,0.0,0.0,45.0,14838.302072482638,5057.66552734375,40.39783462882042
Geometric controller,not_applicable,geometric_controller,1,5,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,42.37036912706163,0.0,0.0,0.0,45.0,14826.699696180556,5045.0205078125,40.40260207653046
Geometric controller,not_applicable,geometric_controller,1,6,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,43.33333206176758,0.0,0.0,0.0,44.0,15070.227672230114,5544.34130859375,39.38280591368675
Geometric controller,not_applicable,geometric_controller,1,7,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44202898961046466,1.0,41.449274146038555,0.0,0.0,0.0,46.0,14619.170686141304,4664.3955078125,41.1927649974823
Geometric controller,not_applicable,geometric_controller,1,8,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.027777778605620067,0.4513888930281003,1.0,39.72222105662028,0.0,0.0,0.0,48.0,14326.15544128418,4059.133544921875,42.81785628199577
Geometric controller,not_applicable,geometric_controller,1,9,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.40909091383218765,1.0,43.33333206176758,0.0,0.0,0.0,44.0,15133.896040482954,5661.87939453125,38.98875114321709
Geometric controller,not_applicable,geometric_controller,1,10,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.41666667095639487,1.0,45.3030289736661,0.0,0.0,0.0,44.0,15121.839721679688,5574.62841796875,39.114357233047485
Geometric controller,not_applicable,geometric_controller,1,11,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,43.33333206176758,0.0,0.0,0.0,44.0,15071.678278142756,5507.40087890625,39.4319771528244
Geometric controller,not_applicable,geometric_controller,1,12,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,40.44444325764974,0.0,0.0,0.0,45.0,14823.104947916667,5040.00146484375,40.57463866472244
Geometric controller,not_applicable,geometric_controller,1,13,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,1.0,40.56737469612284,0.0,0.0,0.0,47.0,14437.164041722075,4318.4140625,42.179686814546585
Geometric controller,not_applicable,geometric_controller,1,14,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.41666667095639487,1.0,43.33333206176758,0.0,0.0,0.0,44.0,15096.243341619318,5529.6171875,39.23440209031105
Geometric controller,not_applicable,geometric_controller,1,15,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.027777778605620067,0.45833333767950535,1.0,39.72222105662028,0.0,0.0,0.0,48.0,14297.223139444986,4045.529052734375,42.916289538145065
Geometric controller,not_applicable,geometric_controller,1,16,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,39.56521623030953,0.0,0.0,0.0,46.0,14618.450418223505,4643.3984375,41.50886449217796
Geometric controller,not_applicable,geometric_controller,1,17,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,39.56521623030953,0.0,0.0,0.0,46.0,14610.02980638587,4637.9716796875,41.509032905101776
Geometric controller,not_applicable,geometric_controller,1,18,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,42.37036912706163,0.0,0.0,0.0,45.0,14826.072992621528,5057.44677734375,40.386075258255005
Geometric controller,not_applicable,geometric_controller,1,19,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,42.37036912706163,0.0,0.0,0.0,45.0,14817.50126953125,5035.95703125,40.40267917513847
Geometric controller,not_applicable,geometric_controller,1,20,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,41.449274146038555,0.0,0.0,0.0,46.0,14638.874766474184,4716.35888671875,41.35663914680481
Geometric controller,not_applicable,geometric_controller,1,21,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,1.0,40.56737469612284,0.0,0.0,0.0,47.0,14430.760077293882,4266.24755859375,42.23615163564682
Geometric controller,not_applicable,geometric_controller,1,22,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,43.33333206176758,0.0,0.0,0.0,44.0,15083.509965376421,5515.43505859375,39.436485290527344
Geometric controller,not_applicable,geometric_controller,1,23,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,1.0,38.723403119026344,0.0,0.0,0.0,47.0,14474.889004321809,4326.90576171875,42.30345833301544
Geometric controller,not_applicable,geometric_controller,1,24,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,42.37036912706163,0.0,0.0,0.0,45.0,14832.253146701389,5050.59619140625,40.402054727077484
Geometric controller,not_applicable,geometric_controller,1,25,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.41666667095639487,1.0,43.33333206176758,0.0,0.0,0.0,44.0,15105.073064630682,5549.6015625,39.21815350651741
Geometric controller,not_applicable,geometric_controller,1,26,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,39.56521623030953,0.0,0.0,0.0,46.0,14604.93601392663,4619.55419921875,41.52519592642784
Geometric controller,not_applicable,geometric_controller,1,27,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.028985508110212242,0.44927536663801776,1.0,41.449274146038555,0.0,0.0,0.0,46.0,14631.701288637907,4698.04931640625,41.37145581841469
Geometric controller,not_applicable,geometric_controller,1,28,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,43.33333206176758,0.0,0.0,0.0,44.0,15076.691827947443,5540.46630859375,39.39536380767822
Geometric controller,not_applicable,geometric_controller,1,29,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,42.37036912706163,0.0,0.0,0.0,45.0,14835.911903211805,5067.41748046875,40.38589087128639
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,0,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.025641026405187752,0.4512820594585859,116.16025596031776,0.0,1.0,0.0,260.0,28905.791017503005,62770.54296875,-26.790333824697882
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,1,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.03333333432674408,0.2525641043598835,92.9628195982713,0.0,1.0,0.0,260.0,28343.86691143329,60713.96875,-31.977937005460262
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,2,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.029487180365965916,0.37820513454767374,118.69102522043082,0.0,1.0,0.0,260.0,30271.497350135218,65770.578125,-32.369796112179756
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,3,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.032051283006484695,0.4717948731321555,66.1487177189726,0.0,1.0,0.0,260.0,33052.366079477164,70912.8671875,-24.338490212336183
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,4,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.037179488287522246,0.3551282096367616,116.26666611891527,0.0,1.0,0.0,260.0,31158.406422776443,68504.375,-34.69245434273034
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,5,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.032051283006484695,0.4564102645103748,115.61282002375675,0.0,1.0,0.0,260.0,30476.884102689302,67177.2265625,-29.102348004467785
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,6,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.04615384752933795,0.27051282204114474,90.42564045832707,0.0,1.0,0.0,260.0,28815.238395808294,59789.265625,-27.64518776163459
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,7,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.03333333432674408,0.49358974614968665,63.21025551660703,0.0,1.0,0.0,260.0,32776.28966721755,71037.625,-23.120722131803632
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,8,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.028205129045706528,0.4435897444303219,68.07435838270646,0.0,1.0,0.0,260.0,33782.70708195613,71935.8359375,-26.801952830515802
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,9,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.03589743696726286,0.4474359046954375,79.11281999441293,0.0,1.0,0.0,260.0,27739.422862830528,59741.50390625,-19.906858764588833
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,10,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.05000000149011612,0.391025647521019,117.76282005310058,0.0,1.0,0.0,260.0,27154.721065579928,61210.96875,-26.524684785399586
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,11,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.03974359092804102,0.44871795693269145,116.4358969761775,0.0,1.0,0.0,260.0,29431.566400615986,64173.18359375,-26.615884053055197
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,12,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.025641026405187752,0.45384616198448036,115.8858969761775,0.0,1.0,0.0,260.0,29754.64146446815,65017.46875,-28.36760159023106
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,13,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.032051283006484695,0.4666666695704827,68.22820456211383,0.0,1.0,0.0,260.0,33676.4445688101,71714.75,-26.686095010954887
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,14,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.04230769356855979,0.44871795693269145,116.4358969761775,0.0,1.0,0.0,260.0,29517.65903132512,64299.67578125,-26.443988295737654
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,15,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.030769231686225303,0.5089743621074236,61.04999967733255,0.0,1.0,0.0,260.0,34360.406195537864,73124.375,-23.881698141805828
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,16,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.03333333432674408,0.3884615439635057,106.23589694683369,0.0,1.0,0.0,260.0,32413.282784329927,70663.8515625,-34.8551646983251
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,17,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.032051283006484695,0.3974359028614484,91.55384569901686,0.0,1.0,0.0,260.0,32966.228401066706,72074.9375,-35.118745094165206
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,18,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.03461538564700347,0.35000000435572404,80.13333308880146,0.0,1.0,0.0,260.0,30168.806571138823,64152.76953125,-28.893423750065267
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,19,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.030769231686225303,0.44871795693269145,116.4358969761775,0.0,1.0,0.0,260.0,29724.12110126202,65366.08203125,-28.353945454582572
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,20,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.03333333432674408,0.4474358982764758,68.46410199690324,0.0,1.0,0.0,260.0,33064.53026404748,71457.4765625,-25.84791788086295
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,21,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.03333333432674408,0.38974359482526777,99.47307635087233,0.0,1.0,0.0,260.0,32361.12922363281,70366.65625,-34.73716781847179
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,22,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.037179488287522246,0.4512820594585859,116.16025596031776,0.0,1.0,0.0,260.0,28862.018485201323,63553.625,-26.322419155854732
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,23,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.030769231686225303,0.3076923089531752,85.48333335289588,0.0,1.0,0.0,260.0,32894.636576021636,69927.46875,-34.495554293040186
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,24,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.03461538564700347,0.3666666717483447,108.2217943925124,0.0,1.0,0.0,260.0,30824.71365309495,67922.7109375,-33.99727146793157
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,25,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.04743589884959734,0.3256410300731659,122.17307645357572,0.0,1.0,0.0,260.0,30405.307735501803,66848.3984375,-34.00833940692246
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,26,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.028205129045706528,0.44487180228416734,114.95512768672063,0.0,1.0,0.0,260.0,31130.601864858774,68553.6796875,-31.217518250457942
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,27,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.032051283006484695,0.5166666686534882,61.567948510211245,0.0,1.0,0.0,260.0,32945.88184532752,71602.2890625,-22.390924036502838
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,28,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.03461538564700347,0.22820512904570653,97.26538490882287,0.0,1.0,0.0,260.0,30411.079071514425,65008.76953125,-36.26780404523015
RI-GMAPPO from scratch,results/intercept_3d_baseline_protocol/runs/from_scratch_seed1/actor_critic_best.pt,checkpoint,1,29,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.04230769356855979,0.49871795509870237,68.94487129358144,0.0,1.0,0.0,260.0,33117.427107121395,73198.8828125,-24.870999585837126
RI-GMAPPO BC-only,results/intercept_3d_baseline_protocol/runs/bc_only_seed1/actor_critic_best.pt,checkpoint,1,0,30,straight,0.0,0,0.0,True,0.0,0.0,1.0,0.003846153960778163,0.10512820665652935,0.6294871820853307,27.366666441582716,0.0,1.0,0.0,260.0,38366.89388709435,81684.7578125,-5.221086602658033
