epoch,loss,action_accuracy,samples,demo_success_rate,balanced_loss
1,2.919754320924932,0.033553759490570656,5444,1.0,1
2,2.4685106710954146,0.11988733774185648,5444,1.0,1
3,2.139232136986472,0.3006367866764634,5444,1.0,1
4,1.9850733930414373,0.2777369581190301,5444,1.0,1
5,1.8665382320230657,0.3245775165319618,5444,1.0,1
6,1.8020363612608477,0.29506490325740875,5444,1.0,1
7,1.7984997521747241,0.32647563066372765,5444,1.0,1
8,1.73495215177536,0.32212833700710264,5444,1.0,1
9,1.7244857387109236,0.3232916972814107,5444,1.0,1
10,1.6704305789687417,0.3152094048493755,5444,1.0,1
11,1.6208046241240068,0.33033308841538084,5444,1.0,1
12,1.5819927020506426,0.3221895664952241,5444,1.0,1
13,1.483232021331787,0.3656625030614744,5444,1.0,1
14,1.4204582246867092,0.3434361988733774,5444,1.0,1
15,1.2955405657941645,0.3719691403379868,5444,1.0,1
16,1.2216519550843672,0.40576781778104337,5444,1.0,1
17,1.1873153827407144,0.3970120009796718,5444,1.0,1
18,1.1413840759884228,0.3692138133725202,5444,1.0,1
19,1.1124495322054082,0.40607396522165073,5444,1.0,1
20,1.102254956960678,0.43828067597354886,5444,1.0,1
