method,checkpoint,policy_source,seed,episode,episodes,target_policy,communication_dropout_prob,message_delay_steps,radar_dropout_prob,deterministic,success,chain_closed,attack_window_formed,attack_window_rate,tracking_rate,comm_connectivity,mean_message_age,collision,timeout,constraint_violation,steps,avg_mean_range,final_mean_range,reward_sum
EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41000,0,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.02836879517169709,0.4539007138698659,1.0,47.94326100450881,0.0,0.0,0.0,47.0,14463.777406083776,4652.80517578125,41.57689931988716
EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41001,1,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.4166666716337204,1.0,51.21211970936168,0.0,0.0,0.0,44.0,15217.704944957386,5946.65478515625,38.56508493423462
EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41002,2,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,50.0740726047092,0.0,0.0,0.0,45.0,14869.06779513889,5304.64306640625,39.843309581279755
EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41003,3,30,straight,0.0,0,0.0,True,0.0,0.0,1.0,0.003846153960778163,0.10128205258112688,0.596153849363327,34.78076933863071,0.0,1.0,0.0,260.0,38304.113567645734,83592.6875,-10.320380758494139
EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41004,4,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,50.0740726047092,0.0,0.0,0.0,45.0,14895.655859375,5371.640625,39.8063830435276
EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41005,5,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,50.0740726047092,0.0,0.0,0.0,45.0,14881.822623697917,5366.107421875,39.80496484041214
EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41006,6,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.029629630512661403,0.4370370414521959,1.0,50.0740726047092,0.0,0.0,0.0,45.0,14900.866579861111,5394.62744140625,39.773520708084106
EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41007,7,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.02836879517169709,0.4539007132357739,1.0,53.47517573579829,0.0,0.0,0.0,47.0,14479.199208361037,4691.0732421875,41.18099981546402
EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41008,8,30,straight,0.0,0,0.0,True,0.0,0.0,0.0,0.0,0.09358974488881919,0.630769236271198,37.76410229034149,0.0,1.0,0.0,260.0,37822.79927696815,82078.7734375,-11.222128480672836
EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41009,9,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.40909091383218765,1.0,51.21211970936168,0.0,0.0,0.0,44.0,15205.427223899147,5972.23046875,38.399590373039246
EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41010,10,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.40909091383218765,1.0,51.21211970936168,0.0,0.0,0.0,44.0,15200.42342862216,5891.72265625,38.49017086625099
EA-RG-MAPPO-S,results/intercept_3d_multirelation_matched_protocol/runs/bc_ppo_seed1/actor_critic_best.pt,checkpoint,41011,11,30,straight,0.0,0,0.0,True,1.0,1.0,1.0,0.03030303120613098,0.4242424287579276,1.0,51.21211970936168,0.0,0.0,0.0,44.0,15127.847478693182,5762.96923828125,38.88391053676605
