case,oracle_mode,target_policy,rollout_seed,episode,step,success,timeout,collision,constraint_violation,mean_range,min_blue_red_distance,min_blue_blue_distance,tracking_rate,attack_window_rate,attack_geometry_score,chain_closed,comm_connectivity,mean_message_age,action_0,action_1,action_2,blue0_x,blue0_y,blue0_z,blue1_x,blue1_y,blue1_z,blue2_x,blue2_y,blue2_z,red0_x,red0_y,red0_z
weaving_tiny_offset,offset,weaving_tiny,509001,1,3.0,0.0,0.0,0.0,0.0,23816.4375,23133.375,5747.9951171875,0.0,0.0,0.0,0.0,1.0,86.66666412353516,23,26,5,-13347.16796875,-5386.6591796875,4813.25927734375,-15393.48828125,37.29262161254883,5169.845703125,-13270.7255859375,5346.84765625,4585.08154296875,9384.34375,684.65869140625,4991.07421875
weaving_tiny_offset,offset,weaving_tiny,509001,1,4.0,0.0,0.0,0.0,0.0,23374.875,22681.392578125,5664.95947265625,0.0,0.0,0.0,0.0,1.0,86.66666412353516,23,22,4,-13109.2373046875,-5328.43359375,4818.1591796875,-15178.048828125,63.270172119140625,5169.845703125,-13013.482421875,5265.0126953125,4579.68212890625,9183.853515625,622.1937866210938,4989.68994140625
weaving_tiny_offset,offset,weaving_tiny,509001,1,5.0,0.0,0.0,0.0,0.0,22937.126953125,22236.341796875,5563.63525390625,0.0,0.0,0.0,0.0,1.0,86.66666412353516,22,22,4,-12873.490234375,-5261.91796875,4823.05908203125,-14963.4853515625,95.6982421875,5169.845703125,-12760.8408203125,5169.91748046875,4574.28271484375,8986.4443359375,550.5743408203125,4989.1728515625
weaving_tiny_offset,offset,weaving_tiny,509001,1,6.0,0.0,0.0,0.0,0.0,22504.0859375,21799.28125,5444.3662109375,0.0,0.0,0.0,0.0,1.0,86.66666412353516,22,22,4,-12640.21484375,-5187.193359375,4827.958984375,-14749.9912109375,134.5476531982422,5169.845703125,-12513.4833984375,5061.8193359375,4568.88330078125,8792.537109375,469.952880859375,4989.55224609375
weaving_tiny_offset,offset,weaving_tiny,509001,1,7.0,0.0,0.0,0.0,0.0,22075.931640625,21371.263671875,5318.06689453125,0.0,0.0,0.0,0.0,1.0,86.66666412353516,22,4,4,-12409.697265625,-5104.3515625,4832.85888671875,-14535.427734375,166.97572326660156,5169.845703125,-12272.0791015625,4941.0107421875,4563.48388671875,8602.5458984375,380.5016784667969,4990.849609375
weaving_tiny_offset,offset,weaving_tiny,509001,1,8.0,0.0,0.0,0.0,0.0,21653.5234375,20953.306640625,5184.78369140625,0.0,0.0,0.0,0.0,1.0,86.66666412353516,22,4,4,-12182.2197265625,-5013.494140625,4837.7587890625,-14319.98828125,192.95327758789062,5169.845703125,-12037.2802734375,4807.81787109375,4558.08447265625,8416.875,282.4122314453125,4993.07666015625
weaving_tiny_offset,offset,weaving_tiny,509001,1,9.0,0.0,0.0,0.0,0.0,21237.73828125,20546.4140625,5044.578125,0.0,0.0,0.0,0.0,1.0,86.66666412353516,22,4,4,-11958.0615234375,-4914.732421875,4842.65869140625,-14103.8662109375,212.45692443847656,5169.845703125,-11809.7216796875,4662.60107421875,4552.68505859375,8235.921875,175.894775390625,4996.23583984375
weaving_tiny_offset,offset,weaving_tiny,509001,1,10.0,0.0,0.0,0.0,0.0,20827.748046875,20146.47265625,4911.37158203125,0.0,0.0,0.0,0.0,1.0,86.66666412353516,22,4,13,-11737.49609375,-4808.18701171875,4847.55859375,-13887.2568359375,225.4691162109375,5169.845703125,-11582.1630859375,4517.38427734375,4547.28564453125,8060.07177734375,61.17779541015625,5000.31982421875
weaving_tiny_offset,offset,weaving_tiny,509001,1,11.0,0.0,0.0,0.0,0.0,20424.802734375,19759.17578125,4767.6884765625,0.0,0.0,0.0,0.0,1.0,86.66666412353516,4,4,7,-11513.337890625,-4709.42529296875,4852.45849609375,-13670.3544921875,231.97813415527344,5169.845703125,-11363.275390625,4361.11865234375,4571.1494140625,7889.69873046875,-61.49261474609375,5005.3125
weaving_tiny_offset,offset,weaving_tiny,509001,1,12.0,0.0,0.0,0.0,0.0,20027.080078125,19374.494140625,4644.7724609375,0.0,0.0,0.0,0.0,1.0,86.66666412353516,22,4,22,-11292.7724609375,-4602.8798828125,4857.3583984375,-13453.3544921875,231.97813415527344,5169.845703125,-11136.5615234375,4216.44140625,4595.01318359375,7725.16455078125,-191.8534698486328,5011.1884765625
weaving_tiny_offset,offset,weaving_tiny,509001,1,13.0,0.0,0.0,0.0,0.0,19637.423828125,19002.791015625,4503.9541015625,0.0,0.0,0.0,0.0,1.0,86.66666412353516,4,22,4,-11068.6142578125,-4504.1181640625,4862.25830078125,-13236.4521484375,238.48715209960938,5169.845703125,-10917.673828125,4060.17578125,4618.876953125,7566.81787109375,-329.6256103515625,5017.9130859375
weaving_tiny_offset,offset,weaving_tiny,509001,1,14.0,0.0,0.0,0.0,0.0,19256.919921875,18644.93359375,4356.36572265625,0.0,0.0,0.0,0.0,1.0,0.0,13,4,4,-10844.4560546875,-4405.3564453125,4867.158203125,-13019.4521484375,238.48715209960938,5169.845703125,-10707.205078125,3892.744384765625,4642.74072265625,7414.994140625,-474.5145263671875,5025.44287109375
weaving_tiny_offset,offset,weaving_tiny,509001,1,15.0,0.0,0.0,0.0,0.0,18881.810546875,18264.009765625,4229.7099609375,0.0,0.0,0.0,0.0,1.0,0.0,4,4,22,-10616.978515625,-4314.4990234375,4872.05810546875,-12802.5498046875,231.97811889648438,5169.845703125,-10488.318359375,3736.47900390625,4666.6044921875,7270.0126953125,-626.2111206054688,5033.7255859375
weaving_tiny_offset,offset,weaving_tiny,509001,1,16.0,0.0,0.0,0.0,0.0,18517.3671875,17858.533203125,4096.35595703125,0.0,0.0,0.0,0.0,1.0,0.0,22,4,4,-10392.8203125,-4215.7373046875,4876.9580078125,-12585.9404296875,218.96592712402344,5169.845703125,-10277.849609375,3569.047607421875,4690.46826171875,7132.17919921875,-784.3925170898438,5042.701171875
weaving_tiny_offset,offset,weaving_tiny,509001,1,17.0,0.0,0.0,0.0,0.0,18163.126953125,17459.30078125,3956.35009765625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,4,-10165.3427734375,-4124.8798828125,4881.85791015625,-12369.818359375,199.4622802734375,5169.845703125,-10076.3671875,3390.903076171875,4714.33203125,7001.7822265625,-948.7230224609375,5052.3017578125
weaving_tiny_offset,offset,weaving_tiny,509001,1,18.0,0.0,0.0,0.0,0.0,17815.416015625,17067.037109375,3826.435791015625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,22,22,-9934.8251953125,-4042.038330078125,4886.7578125,-12153.208984375,186.45008850097656,5169.845703125,-9865.8984375,3223.4716796875,4738.19580078125,6879.09521484375,-1118.8548583984375,5062.45263671875
weaving_tiny_offset,offset,weaving_tiny,509001,1,19.0,0.0,0.0,0.0,0.0,17479.822265625,16685.587890625,3690.040283203125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,22,4,4,-9707.34765625,-3951.180908203125,4891.65771484375,-11937.0869140625,166.94644165039062,5169.845703125,-9664.416015625,3045.3271484375,4762.0595703125,6764.3740234375,-1294.4288330078125,5073.07275390625
weaving_tiny_offset,offset,weaving_tiny,509001,1,20.0,0.0,0.0,0.0,0.0,17153.64453125,16312.296875,3561.098876953125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,13,-9476.830078125,-3868.33935546875,4896.5576171875,-11721.6474609375,140.96888732910156,5169.845703125,-9462.93359375,2867.1826171875,4785.92333984375,6657.857421875,-1475.075439453125,5084.0751953125
weaving_tiny_offset,offset,weaving_tiny,509001,1,21.0,0.0,0.0,0.0,0.0,16839.4609375,15947.8251953125,3425.792724609375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,4,-9243.5546875,-3793.614990234375,4901.45751953125,-11507.083984375,108.54080963134766,5169.845703125,-9270.9833984375,2678.806640625,4809.787109375,6559.767578125,-1660.415283203125,5095.3681640625
weaving_tiny_offset,offset,weaving_tiny,509001,1,22.0,0.0,0.0,0.0,0.0,16533.671875,15594.2724609375,3306.55126953125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,13,13,22,-9010.279296875,-3718.890625,4906.357421875,-11292.5205078125,76.11273193359375,5169.845703125,-9069.5009765625,2500.662109375,4833.65087890625,6470.30859375,-1850.0601806640625,5106.85498046875
weaving_tiny_offset,offset,weaving_tiny,509001,1,23.0,0.0,0.0,0.0,0.0,16240.5234375,15250.7041015625,3181.1591796875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,4,-8774.5322265625,-3652.375,4911.25732421875,-11079.0263671875,37.26331329345703,5169.845703125,-8877.55078125,2312.2861328125,4857.5146484375,6389.6669921875,-2043.61328125,5118.43603515625
weaving_tiny_offset,offset,weaving_tiny,509001,1,24.0,0.0,0.0,0.0,0.0,15955.92578125,14917.6787109375,3072.181396484375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,13,22,-8536.6015625,-3594.1494140625,4916.1572265625,-10865.5322265625,-1.5861053466796875,5169.845703125,-8676.068359375,2134.1416015625,4881.37841796875,6318.0107421875,-2240.67041015625,5130.00830078125
weaving_tiny_offset,offset,weaving_tiny,509001,1,25.0,0.0,0.0,0.0,0.0,15684.4892578125,14595.7099609375,2957.32470703125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,4,-8296.779296875,-3544.285400390625,4921.05712890625,-10653.2998046875,-46.82190704345703,5169.845703125,-8484.1181640625,1945.765625,4905.2421875,6255.48974609375,-2440.81982421875,5141.46728515625
weaving_tiny_offset,offset,weaving_tiny,509001,1,26.0,0.0,0.0,0.0,0.0,15422.4873046875,14286.3515625,2859.228759765625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,13,13,22,-8056.95751953125,-3494.42138671875,4925.95703125,-10441.0673828125,-92.05770874023438,5169.845703125,-8282.6357421875,1767.6212158203125,4929.10595703125,6202.23583984375,-2643.64404296875,5152.7080078125
weaving_tiny_offset,offset,weaving_tiny,509001,1,27.0,0.0,0.0,0.0,0.0,15173.9931640625,13988.8935546875,2755.587646484375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,4,-7815.53759765625,-3452.97998046875,4930.85693359375,-10230.287109375,-143.63917541503906,5169.845703125,-8090.68505859375,1579.2452392578125,4952.9697265625,6158.361328125,-2848.71923828125,5163.62451171875
weaving_tiny_offset,offset,weaving_tiny,509001,1,28.0,0.0,0.0,0.0,0.0,14934.9111328125,13703.6953125,2669.024658203125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,13,22,-7572.8154296875,-3420.011962890625,4935.7568359375,-10019.5068359375,-195.22064208984375,5169.845703125,-7889.20263671875,1401.100830078125,4976.83349609375,6123.95947265625,-3055.61669921875,5174.11181640625
weaving_tiny_offset,offset,weaving_tiny,509001,1,29.0,0.0,0.0,0.0,0.0,14709.8681640625,13432.1123046875,2577.30810546875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,7,4,4,-7330.53955078125,-3395.703369140625,4962.89599609375,-9810.3681640625,-253.1013641357422,5169.845703125,-7697.251953125,1212.724853515625,5000.697265625,6099.10498046875,-3263.90283203125,5184.06689453125
weaving_tiny_offset,offset,weaving_tiny,509001,1,30.0,0.0,0.0,0.0,0.0,14494.2861328125,13173.314453125,2498.156494140625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,22,22,-7087.5615234375,-3379.887451171875,4990.03515625,-9599.587890625,-304.6828308105469,5169.845703125,-7495.76953125,1034.5804443359375,5024.56103515625,6083.8525390625,-3473.140625,5193.38916015625
weaving_tiny_offset,offset,weaving_tiny,509001,1,31.0,0.0,0.0,0.0,0.0,14292.3544921875,12927.4619140625,2414.5166015625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,4,-6844.1787109375,-3372.583740234375,5017.17431640625,-9390.44921875,-362.5635681152344,5169.845703125,-7303.81884765625,846.2044677734375,5048.4248046875,6078.23681640625,-3682.8896484375,5201.9814453125
weaving_tiny_offset,offset,weaving_tiny,509001,1,32.0,0.0,0.0,0.0,0.0,14100.1591796875,12694.65234375,2353.241943359375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-6600.689453125,-3373.80126953125,5044.3134765625,-9183.1416015625,-426.69146728515625,5169.845703125,-7102.33642578125,668.06005859375,5072.28857421875,6082.27294921875,-3892.70703125,5209.75
weaving_tiny_offset,offset,weaving_tiny,509001,1,33.0,0.0,0.0,0.0,0.0,13919.3681640625,12474.908203125,2296.260986328125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,13,13,-6357.39208984375,-3383.538330078125,5071.45263671875,-8975.833984375,-490.8193359375,5169.845703125,-6900.85400390625,489.9156188964844,5096.15234375,6095.955078125,-4102.1484375,5216.60693359375
weaving_tiny_offset,offset,weaving_tiny,509001,1,34.0,0.0,0.0,0.0,0.0,13748.3837890625,12268.189453125,2260.603271484375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-6114.58447265625,-3401.783203125,5098.591796875,-8770.54296875,-561.1366577148438,5169.845703125,-6690.384765625,322.48431396484375,5120.01611328125,6119.2568359375,-4310.76904296875,5222.47021484375
weaving_tiny_offset,offset,weaving_tiny,509001,1,35.0,0.0,0.0,0.0,0.0,13589.8154296875,12074.3876953125,2217.706787109375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,13,1,-5872.56396484375,-3428.513427734375,5125.73095703125,-8565.251953125,-631.4539794921875,5169.845703125,-6488.1513671875,143.67572021484375,5114.61669921875,6152.13134765625,-4518.12451171875,5227.26416015625
weaving_tiny_offset,offset,weaving_tiny,509001,1,36.0,0.0,0.0,0.0,0.0,13440.6357421875,11893.3349609375,2195.267822265625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-5631.626953125,-3463.6962890625,5152.8701171875,-8362.162109375,-707.8974609375,5169.845703125,-6276.8974609375,-24.379776000976562,5109.21728515625,6194.5107421875,-4723.771484375,5230.919921875
weaving_tiny_offset,offset,weaving_tiny,509001,1,37.0,0.0,0.0,0.0,0.0,13301.8173828125,11724.8017578125,2172.72412109375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,22,13,-5392.06884765625,-3507.28857421875,5180.00927734375,-8156.87109375,-778.2147827148438,5169.845703125,-6065.6435546875,-192.43527221679688,5103.81787109375,6246.30615234375,-4927.26904296875,5233.37646484375
weaving_tiny_offset,offset,weaving_tiny,509001,1,38.0,0.0,0.0,0.0,0.0,13173.33984375,11568.5078125,2157.949951171875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,13,-5154.1826171875,-3559.237060546875,5207.1484375,-7953.78125,-854.6583251953125,5169.845703125,-5854.3896484375,-360.49078369140625,5098.41845703125,6307.4072265625,-5128.1796875,5234.58203125
weaving_tiny_offset,offset,weaving_tiny,509001,1,39.0,0.0,0.0,0.0,0.0,13053.6083984375,11424.1328125,2160.954833984375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-4918.259765625,-3619.47802734375,5234.28759765625,-7753.076171875,-937.1592407226562,5169.845703125,-5634.6865234375,-517.3388671875,5093.01904296875,6377.68359375,-5326.07177734375,5234.4931640625
weaving_tiny_offset,offset,weaving_tiny,509001,1,40.0,0.0,0.0,0.0,0.0,12944.37109375,11291.31640625,2153.302734375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,22,4,-4684.58984375,-3687.937744140625,5261.4267578125,-7549.986328125,-1013.602783203125,5169.845703125,-5423.4326171875,-685.3943481445312,5087.61962890625,6456.98388671875,-5520.5185546875,5233.07568359375
weaving_tiny_offset,offset,weaving_tiny,509001,1,41.0,0.0,0.0,0.0,0.0,12842.5625,11168.1357421875,2162.294189453125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,1,4,22,-4452.07373046875,-3764.9912109375,5266.32666015625,-7349.28125,-1096.1036376953125,5169.845703125,-5203.7294921875,-842.242431640625,5082.22021484375,6545.1357421875,-5711.1005859375,5230.30517578125
weaving_tiny_offset,offset,weaving_tiny,509001,1,42.0,0.0,0.0,0.0,0.0,12749.4609375,11055.646484375,2177.027587890625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,13,-4222.396484375,-3850.1337890625,5271.2265625,-7151.14111328125,-1184.587646484375,5169.845703125,-4984.0263671875,-999.0905151367188,5076.82080078125,6641.94775390625,-5897.40771484375,5226.16796875
weaving_tiny_offset,offset,weaving_tiny,509001,1,43.0,0.0,0.0,0.0,0.0,12664.25390625,10953.43359375,2191.148193359375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,22,13,-3995.839111328125,-3943.26123046875,5276.12646484375,-6950.43603515625,-1267.0885009765625,5169.845703125,-4764.3232421875,-1155.9385986328125,5071.42138671875,6747.20849609375,-6079.03857421875,5220.6591796875
weaving_tiny_offset,offset,weaving_tiny,509001,1,44.0,0.0,0.0,0.0,0.0,12585.92578125,10861.080078125,2218.6298828125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-3772.67919921875,-4044.259521484375,5281.0263671875,-6752.2958984375,-1355.572509765625,5169.845703125,-4536.7646484375,-1301.1552734375,5066.02197265625,6860.6884765625,-6255.60302734375,5213.78564453125
weaving_tiny_offset,offset,weaving_tiny,509001,1,45.0,0.0,0.0,0.0,0.0,12515.7578125,10778.19140625,2242.513427734375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,4,-3553.190185546875,-4153.0048828125,5285.92626953125,-6556.89892578125,-1449.9600830078125,5169.845703125,-4317.0615234375,-1458.00341796875,5060.62255859375,6982.13916015625,-6426.72314453125,5205.5634765625
weaving_tiny_offset,offset,weaving_tiny,509001,1,46.0,0.0,0.0,0.0,0.0,12451.2119140625,10704.39453125,2273.072021484375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,22,22,-3337.640869140625,-4269.3642578125,5290.826171875,-6358.7587890625,-1538.444091796875,5169.845703125,-4089.5029296875,-1603.2200927734375,5055.22314453125,7111.2958984375,-6592.033203125,5196.01953125
weaving_tiny_offset,offset,weaving_tiny,509001,1,47.0,0.0,0.0,0.0,0.0,12393.03125,10639.349609375,2307.44287109375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,13,-3126.29541015625,-4393.1953125,5295.72607421875,-6163.36181640625,-1632.8316650390625,5169.845703125,-3861.9443359375,-1748.436767578125,5049.82373046875,7247.876953125,-6751.18212890625,5185.19091796875
weaving_tiny_offset,offset,weaving_tiny,509001,1,48.0,0.0,0.0,0.0,0.0,12340.7958984375,10582.763671875,2345.367919921875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,13,-2919.41259765625,-4524.345703125,5300.6259765625,-5970.8837890625,-1733.0377197265625,5169.845703125,-3634.3857421875,-1893.6534423828125,5044.42431640625,7391.58544921875,-6903.8330078125,5173.1240234375
weaving_tiny_offset,offset,weaving_tiny,509001,1,49.0,0.0,0.0,0.0,0.0,12293.1318359375,10534.3916015625,2387.8408203125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,22,22,-2717.245849609375,-4662.6552734375,5305.52587890625,-5775.48681640625,-1827.42529296875,5169.845703125,-3399.586669921875,-2026.8460693359375,5039.02490234375,7542.10986328125,-7049.66455078125,5159.875
weaving_tiny_offset,offset,weaving_tiny,509001,1,50.0,0.0,0.0,0.0,0.0,12249.0341796875,10487.841796875,2427.1650390625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,22,4,4,-2510.363037109375,-4793.8056640625,5310.42578125,-5583.0087890625,-1927.63134765625,5169.845703125,-3172.028076171875,-2172.062744140625,5033.62548828125,7699.1259765625,-7188.37109375,5145.50927734375
weaving_tiny_offset,offset,weaving_tiny,509001,1,51.0,0.0,0.0,0.0,0.0,12208.7607421875,10448.6181640625,2472.995361328125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,13,22,-2308.1962890625,-4932.115234375,5315.32568359375,-5390.53076171875,-2027.83740234375,5169.845703125,-2937.22900390625,-2305.25537109375,5028.22607421875,7862.29638671875,-7319.66455078125,5130.10107421875
weaving_tiny_offset,offset,weaving_tiny,509001,1,52.0,0.0,0.0,0.0,0.0,12171.6279296875,10413.3544921875,2521.51123046875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,13,4,13,-2106.029541015625,-5070.4248046875,5320.2255859375,-5201.14501953125,-2133.77197265625,5169.845703125,-2702.429931640625,-2438.447998046875,5022.82666015625,8031.27294921875,-7443.27294921875,5113.73291015625
weaving_tiny_offset,offset,weaving_tiny,509001,1,53.0,0.0,0.0,0.0,0.0,12136.44921875,10381.6630859375,2572.841796875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,13,22,22,-1903.86279296875,-5208.734375,5325.12548828125,-5008.6669921875,-2233.97802734375,5169.845703125,-2461.025390625,-2559.256591796875,5017.42724609375,8205.6962890625,-7558.94140625,5096.494140625
weaving_tiny_offset,offset,weaving_tiny,509001,1,54.0,0.0,0.0,0.0,0.0,12103.7763671875,10353.177734375,2621.6640625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,13,4,4,-1701.696044921875,-5347.0439453125,5330.025390625,-4819.28125,-2339.91259765625,5169.845703125,-2226.226318359375,-2692.44921875,5012.02783203125,8385.1982421875,-7666.43359375,5078.4814453125
weaving_tiny_offset,offset,weaving_tiny,509001,1,55.0,0.0,0.0,0.0,0.0,12072.22265625,10327.548828125,2673.188720703125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,13,22,22,-1499.529296875,-5485.353515625,5334.92529296875,-4626.80322265625,-2440.11865234375,5169.845703125,-1984.82177734375,-2813.2578125,5006.62841796875,8569.4013671875,-7765.52978515625,5059.79736328125
weaving_tiny_offset,offset,weaving_tiny,509001,1,56.0,0.0,0.0,0.0,0.0,12042.1181640625,10304.4521484375,2727.017333984375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,13,4,13,-1297.362548828125,-5623.6630859375,5339.8251953125,-4437.41748046875,-2546.05322265625,5169.845703125,-1743.417236328125,-2934.06640625,5001.22900390625,8757.9208984375,-7856.02880859375,5040.55078125
weaving_tiny_offset,offset,weaving_tiny,509001,1,57.0,0.0,0.0,0.0,0.0,12011.5703125,10280.4970703125,2764.903076171875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,22,22,22,-1090.479736328125,-5754.8134765625,5344.72509765625,-4244.939453125,-2646.25927734375,5169.845703125,-1496.059814453125,-3042.164306640625,4995.82958984375,8950.36328125,-7937.7470703125,5020.85400390625
weaving_tiny_offset,offset,weaving_tiny,509001,1,58.0,0.0,0.0,0.0,0.0,11982.4609375,10260.123046875,2777.939453125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,4,-888.31298828125,-5893.123046875,5349.625,-4055.553955078125,-2752.19384765625,5169.845703125,-1254.6552734375,-3162.972900390625,4990.43017578125,9143.220703125,-8018.400390625,5000.82421875
weaving_tiny_offset,offset,weaving_tiny,509001,1,59.0,0.0,0.0,0.0,0.0,11952.421875,10236.9111328125,2796.93408203125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,22,13,22,-681.43017578125,-6024.2734375,5354.52490234375,-3866.16845703125,-2858.12841796875,5169.845703125,-1007.2978515625,-3271.07080078125,4985.03076171875,9336.03515625,-8099.10302734375,4980.5810546875
weaving_tiny_offset,offset,weaving_tiny,509001,1,60.0,0.0,0.0,0.0,0.0,11923.3251953125,10217.1923828125,2811.2626953125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,22,4,-479.2633972167969,-6162.5830078125,5359.4248046875,-3673.6904296875,-2958.33447265625,5169.845703125,-765.8933715820312,-3391.87939453125,4979.63134765625,9528.8740234375,-8179.7236328125,4960.24658203125
weaving_tiny_offset,offset,weaving_tiny,509001,1,61.0,0.0,0.0,0.0,0.0,11893.546875,10194.59765625,2831.57861328125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,22,4,22,-272.38055419921875,-6293.7333984375,5364.32470703125,-3484.304931640625,-3064.26904296875,5169.845703125,-518.5359497070312,-3499.977294921875,4974.23193359375,9721.734375,-8260.30078125,4939.94384765625
weaving_tiny_offset,offset,weaving_tiny,509001,1,62.0,0.0,0.0,0.0,0.0,11863.66796875,10172.3251953125,2840.434326171875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,13,22,4,-65.49772644042969,-6424.8837890625,5369.224609375,-3291.8271484375,-3164.47509765625,5169.845703125,-277.1314697265625,-3620.785888671875,4968.83251953125,9914.6669921875,-8340.7431640625,4919.79638671875
weaving_tiny_offset,offset,weaving_tiny,509001,1,63.0,0.0,0.0,0.0,0.0,11834.1904296875,10150.3857421875,2861.947265625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,13,4,22,141.38510131835938,-6556.0341796875,5374.12451171875,-3102.441650390625,-3270.40966796875,5169.845703125,-29.774063110351562,-3728.8837890625,4963.43310546875,10107.689453125,-8421.0390625,4899.9267578125
weaving_tiny_offset,offset,weaving_tiny,509001,1,64.0,0.0,0.0,0.0,0.0,11804.6376953125,10128.810546875,2871.80517578125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,13,22,4,348.2679443359375,-6687.1845703125,5379.0244140625,-2909.9638671875,-3370.61572265625,5169.845703125,211.63043212890625,-3849.6923828125,4958.03369140625,10300.8544921875,-8501.091796875,4880.45654296875
weaving_tiny_offset,offset,weaving_tiny,509001,1,65.0,0.0,0.0,0.0,0.0,11775.5107421875,10107.609375,2894.47314453125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,13,4,22,555.1507568359375,-6818.3349609375,5383.92431640625,-2720.578369140625,-3476.55029296875,5169.845703125,458.98785400390625,-3957.790283203125,4952.63427734375,10494.1787109375,-8580.8837890625,4861.5048828125
weaving_tiny_offset,offset,weaving_tiny,509001,1,66.0,0.0,0.0,0.0,0.0,11745.2412109375,10083.6357421875,2910.60009765625,0.6666666865348816,0.0,0.0,0.0,1.0,0.0,22,22,13,766.4962158203125,-6942.166015625,5388.82421875,-2528.1005859375,-3576.75634765625,5169.845703125,706.3452758789062,-4065.88818359375,4947.23486328125,10687.662109375,-8660.4375,4843.18798828125
weaving_tiny_offset,offset,weaving_tiny,509001,1,67.0,0.0,0.0,0.0,0.0,11716.4775390625,10063.1796875,2934.400390625,0.6666666865348816,0.0,0.0,0.0,1.0,0.0,4,4,13,973.3790283203125,-7073.31640625,5393.72412109375,-2338.715087890625,-3682.69091796875,5169.845703125,953.7026977539062,-4173.986328125,4941.83544921875,10881.37109375,-8739.609375,4825.6171875
weaving_tiny_offset,offset,weaving_tiny,509001,1,68.0,0.0,0.0,0.0,0.0,11686.5576171875,10039.9130859375,2951.521240234375,0.6666666865348816,0.0,0.0,0.0,1.0,0.0,22,22,13,1184.7244873046875,-7197.1474609375,5398.6240234375,-2146.2373046875,-3782.89697265625,5169.845703125,1201.06005859375,-4282.08447265625,4936.43603515625,11075.3037109375,-8818.41796875,4808.8994140625
weaving_tiny_offset,offset,weaving_tiny,509001,1,69.0,0.0,0.0,0.0,0.0,11658.1826171875,10020.265625,2976.406005859375,0.6666666865348816,0.0,0.0,0.0,1.0,0.0,4,4,13,1391.6072998046875,-7328.2978515625,5403.52392578125,-1956.851806640625,-3888.83154296875,5169.845703125,1448.41748046875,-4390.1826171875,4931.03662109375,11269.5234375,-8896.7138671875,4793.13623046875
weaving_tiny_offset,offset,weaving_tiny,509001,1,70.0,0.0,0.0,0.0,0.0,11628.6259765625,9997.7646484375,2994.481201171875,0.6666666865348816,0.0,0.0,0.0,1.0,0.0,22,22,13,1602.9527587890625,-7452.12890625,5408.423828125,-1764.3739013671875,-3989.03759765625,5169.845703125,1695.77490234375,-4498.28076171875,4925.63720703125,11464.025390625,-8974.51171875,4778.421875
