epoch,loss,action_accuracy,samples,demo_success_rate,balanced_loss
1,2.070070313082801,0.4608037616633605,9074,1.0,0
2,1.4690773884455364,0.5411799279994123,9074,1.0,0
3,1.2924497458669875,0.5980824333259863,9074,1.0,0
4,1.1942836708492703,0.6462420101388583,9074,1.0,0
5,1.0842656509743795,0.6849606935566821,9074,1.0,0
6,0.9476343078745736,0.7383733744765263,9074,1.0,0
7,0.8384716924693849,0.7491367276467563,9074,1.0,0
8,0.7725764214992523,0.7601572257732716,9074,1.0,0
9,0.7189266747898526,0.7723532436999486,9074,1.0,0
10,0.6860534697771072,0.775512453162883,9074,1.0,0
11,0.6495637794335684,0.7918962603776357,9074,1.0,0
12,0.6111045661899779,0.8031371684666814,9074,1.0,0
13,0.5857032322221332,0.8060759679670855,9074,1.0,0
14,0.5712466802861955,0.8055616780545147,9074,1.0,0
15,0.5507315571109453,0.8106678421864668,9074,1.0,0
16,0.5344586885637708,0.8162882962309896,9074,1.0,0
17,0.5184690265191926,0.8222026302255528,9074,1.0,0
18,0.5170612964365218,0.8179046359562119,9074,1.0,0
19,0.505465868446562,0.8194842406876791,9074,1.0,0
20,0.49510342131058377,0.8234883550069797,9074,1.0,0
21,0.49252303855286705,0.8224230401880832,9074,1.0,0
22,0.4778394392795033,0.8317904635956211,9074,1.0,0
23,0.4787759135166804,0.8310557637205201,9074,1.0,0
24,0.4654289326734013,0.8346190581147601,9074,1.0,0
25,0.47510634031560683,0.8317537286018661,9074,1.0,0
26,0.4597499304347568,0.8358313129086768,9074,1.0,0
27,0.45910327550437713,0.8349496730585556,9074,1.0,0
28,0.4583229397734006,0.8343619131584747,9074,1.0,0
29,0.44864485661188763,0.8374843876276541,9074,1.0,0
30,0.44383758472071755,0.8377415325839395,9074,1.0,0
31,0.45333606749773026,0.8338843582396591,9074,1.0,0
32,0.44820958541499245,0.8363088678274925,9074,1.0,0
33,0.44253583831919563,0.8377782675776945,9074,1.0,0
34,0.4391051588786973,0.8375945926089192,9074,1.0,0
35,0.4328218930297428,0.8406435970905884,9074,1.0,0
36,0.4358948684400982,0.8378150025714496,9074,1.0,0
37,0.4285319836603271,0.8409007420468738,9074,1.0,0
38,0.428524228433768,0.8403129821467931,9074,1.0,0
39,0.42671961420112187,0.842517081772096,9074,1.0,0
40,0.42424286405245465,0.8424068767908309,9074,1.0,0
41,0.43523221131828094,0.8367864227463081,9074,1.0,0
42,0.42688736733463073,0.8403497171405481,9074,1.0,0
43,0.42123134682575863,0.8425905517596062,9074,1.0,0
44,0.4246712393230862,0.8403129821467931,9074,1.0,0
45,0.42358285519811845,0.8416721769157299,9074,1.0,0
46,0.42464056859413785,0.8419660568657703,9074,1.0,0
47,0.42249542557530934,0.8410844170156491,9074,1.0,0
48,0.42932774540450835,0.8401660421717728,9074,1.0,0
49,0.4101957182089488,0.846741606053927,9074,1.0,0
50,0.41463051901923287,0.8427742267283814,9074,1.0,0
51,0.42092275122801465,0.8425538167658512,9074,1.0,0
52,0.4099594975511233,0.8468885460289471,9074,1.0,0
53,0.4104140003522237,0.8462273161413563,9074,1.0,0
54,0.41030198004510665,0.8452722063037249,9074,1.0,0
55,0.4101269021630287,0.8455293512600103,9074,1.0,0
56,0.40888618843422997,0.8471456909852325,9074,1.0,0
57,0.4035594372285737,0.8481008008228639,9074,1.0,0
58,0.4088949966761801,0.8461905811476012,9074,1.0,0
59,0.39849931995073956,0.8489824406729851,9074,1.0,0
60,0.40530843039353687,0.847476305929028,9074,1.0,0
61,0.40154358330700135,0.8479538608478436,9074,1.0,0
62,0.4016244428025352,0.8479905958415987,9074,1.0,0
63,0.4009838071134355,0.8486518257291896,9074,1.0,0
64,0.4003560741742452,0.8484314157666594,9074,1.0,0
65,0.3976320152481397,0.8484314157666594,9074,1.0,0
66,0.3971009709768825,0.8491293806480052,9074,1.0,0
67,0.39781952814923394,0.8499008155168614,9074,1.0,0
68,0.39760183460182613,0.8499008155168614,9074,1.0,0
69,0.3915545874171787,0.8513702152670634,9074,1.0,0
70,0.397686581644747,0.8493497906105356,9074,1.0,0
71,0.39719053192271125,0.851039600323268,9074,1.0,0
72,0.3963053880466355,0.8488355006979649,9074,1.0,0
73,0.3916759573751026,0.8512232752920432,9074,1.0,0
74,0.3879307119382752,0.8524355300859598,9074,1.0,0
75,0.3955015200707648,0.8495702005730659,9074,1.0,0
76,0.39220066534148323,0.8505620454044522,9074,1.0,0
77,0.3914368889398045,0.8526559400484902,9074,1.0,0
78,0.38703466206789017,0.8522885901109397,9074,1.0,0
79,0.3881116285920143,0.8533539049298362,9074,1.0,0
80,0.38763440152009326,0.8528763500110205,9074,1.0,0
