graph_encoder,relative_step,n_available,tracking_rate_mean,connectivity_mean,chain_closed_mean,recovery_cdf
no_graph,35,22,0,0,0,0
no_graph,36,22,0,0,0,0
no_graph,37,22,0,0,0,0
no_graph,38,22,0,0,0,0
no_graph,39,22,0,0,0,0
no_graph,40,22,0,0,0,0
no_graph,41,22,0,0,0,0
no_graph,42,22,0,0,0,0
no_graph,43,22,0,0,0,0
no_graph,44,22,0,0,0,0
no_graph,45,22,0,0,0,0
no_graph,46,22,0,0,0,0
no_graph,47,22,0,0,0,0
no_graph,48,22,0,0,0,0
no_graph,49,22,0,0,0,0
no_graph,50,22,0,0,0,0
no_graph,51,22,0,0,0,0
no_graph,52,22,0,0,0,0
no_graph,53,22,0,0,0,0
no_graph,54,22,0,0,0,0
no_graph,55,22,0,0,0,0
no_graph,56,22,0,0,0,0
no_graph,57,22,0,0,0,0
no_graph,58,22,0,0,0,0
no_graph,59,22,0,0,0,0
no_graph,60,22,0,0,0,0
no_graph,61,22,0,0,0,0
no_graph,62,22,0,0,0,0
no_graph,63,22,0,0,0,0
no_graph,64,22,0,0,0,0
no_graph,65,22,0,0,0,0
no_graph,66,22,0,0,0,0
no_graph,67,22,0,0,0,0
no_graph,68,22,0,0,0,0
no_graph,69,22,0,0,0,0
no_graph,70,22,0,0,0,0
no_graph,71,22,0,0,0,0
no_graph,72,22,0,0,0,0
no_graph,73,22,0,0,0,0
no_graph,74,22,0,0,0,0
no_graph,75,22,0,0,0,0
no_graph,76,22,0,0,0,0
no_graph,77,22,0,0,0,0
no_graph,78,22,0,0,0,0
no_graph,79,22,0,0,0,0
no_graph,80,22,0,0,0,0
no_graph,81,22,0,0,0,0
no_graph,82,22,0,0,0,0
no_graph,83,22,0,0,0,0
no_graph,84,22,0,0,0,0
no_graph,85,22,0,0,0,0
no_graph,86,22,0,0,0,0
no_graph,87,22,0,0,0,0
no_graph,88,22,0,0,0,0
no_graph,89,22,0,0,0,0
no_graph,90,22,0,0,0,0
no_graph,91,22,0,0,0,0
no_graph,92,22,0,0,0,0
no_graph,93,22,0,0,0,0
no_graph,94,22,0,0,0,0
no_graph,95,22,0,0,0,0
no_graph,96,22,0,0,0,0
no_graph,97,22,0,0,0,0
no_graph,98,22,0,0,0,0
no_graph,99,22,0,0,0,0
no_graph,100,22,0,0,0,0
no_graph,101,22,0,0,0,0
no_graph,102,22,0,0,0,0
no_graph,103,22,0,0,0,0
no_graph,104,22,0,0,0,0
no_graph,105,22,0,0,0,0
no_graph,106,22,0,0,0,0
no_graph,107,22,0,0,0,0
no_graph,108,22,0,0,0,0
no_graph,109,22,0,0,0,0
no_graph,110,22,0,0,0,0
no_graph,111,22,0,0,0,0
no_graph,112,22,0,0,0,0
no_graph,113,22,0,0,0,0
no_graph,114,22,0,0,0,0
no_graph,115,22,0,0,0,0
no_graph,116,22,0,0,0,0
no_graph,117,22,0,0,0,0
no_graph,118,22,0,0,0,0
no_graph,119,22,0,0,0,0
no_graph,120,22,0,0,0,0
no_graph,121,22,0,0,0,0
no_graph,122,22,0,0,0,0
no_graph,123,22,0,0,0,0
no_graph,124,22,0,0,0,0
no_graph,125,22,0,0,0,0
no_graph,126,22,0,0,0,0
no_graph,127,22,0,0,0,0
no_graph,128,22,0,0,0,0
no_graph,129,22,0,0,0,0
no_graph,130,22,0,0,0,0
no_graph,131,22,0,0,0,0
no_graph,132,22,0,0,0,0
no_graph,133,22,0,0,0,0
no_graph,134,22,0,0,0,0
no_graph,135,22,0,0,0,0
no_graph,136,22,0,0,0,0
no_graph,137,22,0,0,0,0
no_graph,138,22,0,0,0,0
no_graph,139,22,0,0,0,0
no_graph,140,22,0,0,0,0
no_graph,141,22,0,0,0,0
no_graph,142,22,0,0,0,0
no_graph,143,22,0,0,0,0
no_graph,144,22,0,0,0,0
no_graph,145,22,0,0,0,0
no_graph,146,22,0,0,0,0
no_graph,147,22,0,0,0,0
no_graph,148,22,0,0,0,0
no_graph,149,22,0,0,0,0
no_graph,150,22,0,0,0,0
no_graph,151,22,0,0,0,0
no_graph,152,22,0,0,0,0
no_graph,153,22,0,0,0,0
no_graph,154,22,0,0,0,0
no_graph,155,22,0,0,0,0
no_graph,156,22,0,0,0,0
no_graph,157,22,0,0,0,0
no_graph,158,22,0,0,0,0
no_graph,159,22,0,0,0,0
no_graph,160,22,0,0,0,0
no_graph,161,22,0,0,0,0
no_graph,162,22,0,0,0,0
no_graph,163,22,0,0,0,0
no_graph,164,22,0,0,0,0
no_graph,165,22,0,0,0,0
no_graph,166,22,0,0,0,0
no_graph,167,22,0,0,0,0
no_graph,168,22,0,0,0,0
no_graph,169,22,0,0,0,0
no_graph,170,22,0,0,0,0
no_graph,171,22,0,0,0,0
no_graph,172,22,0,0,0,0
no_graph,173,22,0,0,0,0
no_graph,174,22,0,0,0,0
no_graph,175,22,0,0,0,0
no_graph,176,22,0,0,0,0
no_graph,177,22,0,0,0,0
no_graph,178,22,0,0,0,0
no_graph,179,22,0,0,0,0
no_graph,180,22,0,0,0,0
no_graph,181,22,0,0,0,0
no_graph,182,22,0,0,0,0
no_graph,183,22,0,0,0,0
no_graph,184,22,0,0,0,0
no_graph,185,22,0,0,0,0
no_graph,186,22,0,0,0,0
no_graph,187,22,0,0,0,0
no_graph,188,22,0,0,0,0
no_graph,189,22,0,0,0,0
no_graph,190,22,0,0,0,0
no_graph,191,22,0,0,0,0
no_graph,192,22,0,0,0,0
no_graph,193,22,0,0,0,0
no_graph,194,22,0,0,0,0
no_graph,195,22,0,0,0,0
no_graph,196,22,0,0,0,0
no_graph,197,22,0,0,0,0
no_graph,198,22,0,0,0,0
no_graph,199,22,0,0,0,0
no_graph,200,22,0,0,0,0
no_graph,201,22,0,0,0,0
no_graph,202,22,0,0,0,0
no_graph,203,22,0,0,0,0
no_graph,204,22,0,0,0,0
no_graph,205,22,0,0,0,0
no_graph,206,22,0,0,0,0
no_graph,207,22,0,0,0,0
no_graph,208,22,0,0,0,0
no_graph,209,22,0,0,0,0
no_graph,210,22,0,0,0,0
no_graph,211,22,0,0,0,0
no_graph,212,22,0,0,0,0
no_graph,213,22,0.0151515,0,0,0
no_graph,214,22,0.0151515,0,0,0
no_graph,215,22,0.0151515,0,0,0
no_graph,216,22,0.0151515,0,0,0
no_graph,217,22,0.0151515,0,0,0
no_graph,218,22,0.0151515,0.0151515,0,0
no_graph,219,22,0.0151515,0.0151515,0,0
no_graph,220,22,0.0151515,0.00757576,0,0
