scenario_id,red_tactic,blue_response,utility,objectives_survived,red_removed,blue_survived
90,right_mass,split_screen,0.5256410256410257,1,2,1
90,right_mass,mobile_reserve,0.5256410256410257,1,2,1
90,split_raid,left_screen,0.47435897435897434,1,1,2
90,split_raid,right_screen,0.47435897435897434,1,1,2
90,split_raid,split_screen,0.8461538461538461,2,3,0
90,split_raid,mobile_reserve,0.8461538461538461,2,3,0
90,feint_switch,left_screen,0.47435897435897434,1,1,2
90,feint_switch,right_screen,0.47435897435897434,1,1,2
90,feint_switch,split_screen,0.5256410256410257,1,2,1
90,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
91,left_mass,left_screen,0.47435897435897434,1,1,2
91,left_mass,right_screen,0.47435897435897434,1,1,2
91,left_mass,split_screen,0.5256410256410257,1,2,1
91,left_mass,mobile_reserve,0.5256410256410257,1,2,1
91,right_mass,left_screen,0.47435897435897434,1,1,2
91,right_mass,right_screen,0.47435897435897434,1,1,2
91,right_mass,split_screen,0.5256410256410257,1,2,1
91,right_mass,mobile_reserve,0.5256410256410257,1,2,1
91,split_raid,left_screen,0.47435897435897434,1,1,2
91,split_raid,right_screen,0.47435897435897434,1,1,2
91,split_raid,split_screen,0.8461538461538461,2,3,0
91,split_raid,mobile_reserve,0.8461538461538461,2,3,0
91,feint_switch,left_screen,0.47435897435897434,1,1,2
91,feint_switch,right_screen,0.47435897435897434,1,1,2
91,feint_switch,split_screen,0.5256410256410257,1,2,1
91,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
92,left_mass,left_screen,0.47435897435897434,1,1,2
92,left_mass,right_screen,0.47435897435897434,1,1,2
92,left_mass,split_screen,0.5256410256410257,1,2,1
92,left_mass,mobile_reserve,0.5256410256410257,1,2,1
92,right_mass,left_screen,0.47435897435897434,1,1,2
92,right_mass,right_screen,0.47435897435897434,1,1,2
92,right_mass,split_screen,0.5256410256410257,1,2,1
92,right_mass,mobile_reserve,0.5256410256410257,1,2,1
92,split_raid,left_screen,0.47435897435897434,1,1,2
92,split_raid,right_screen,0.47435897435897434,1,1,2
92,split_raid,split_screen,0.8461538461538461,2,3,0
92,split_raid,mobile_reserve,0.8461538461538461,2,3,0
92,feint_switch,left_screen,0.47435897435897434,1,1,2
92,feint_switch,right_screen,0.47435897435897434,1,1,2
92,feint_switch,split_screen,0.5256410256410257,1,2,1
92,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
93,left_mass,left_screen,0.47435897435897434,1,1,2
93,left_mass,right_screen,0.47435897435897434,1,1,2
93,left_mass,split_screen,0.5256410256410257,1,2,1
93,left_mass,mobile_reserve,0.5256410256410257,1,2,1
93,right_mass,left_screen,0.47435897435897434,1,1,2
93,right_mass,right_screen,0.47435897435897434,1,1,2
93,right_mass,split_screen,0.5256410256410257,1,2,1
93,right_mass,mobile_reserve,0.5256410256410257,1,2,1
93,split_raid,left_screen,0.47435897435897434,1,1,2
93,split_raid,right_screen,0.47435897435897434,1,1,2
93,split_raid,split_screen,0.8461538461538461,2,3,0
93,split_raid,mobile_reserve,0.8461538461538461,2,3,0
93,feint_switch,left_screen,0.47435897435897434,1,1,2
93,feint_switch,right_screen,0.47435897435897434,1,1,2
93,feint_switch,split_screen,0.5256410256410257,1,2,1
93,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
94,left_mass,left_screen,0.47435897435897434,1,1,2
94,left_mass,right_screen,0.47435897435897434,1,1,2
94,left_mass,split_screen,0.5256410256410257,1,2,1
94,left_mass,mobile_reserve,0.5256410256410257,1,2,1
94,right_mass,left_screen,0.47435897435897434,1,1,2
94,right_mass,right_screen,0.47435897435897434,1,1,2
94,right_mass,split_screen,0.5256410256410257,1,2,1
94,right_mass,mobile_reserve,0.5256410256410257,1,2,1
94,split_raid,left_screen,0.47435897435897434,1,1,2
94,split_raid,right_screen,0.47435897435897434,1,1,2
94,split_raid,split_screen,0.8461538461538461,2,3,0
94,split_raid,mobile_reserve,0.8461538461538461,2,3,0
94,feint_switch,left_screen,0.47435897435897434,1,1,2
94,feint_switch,right_screen,0.47435897435897434,1,1,2
94,feint_switch,split_screen,0.5256410256410257,1,2,1
94,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
95,left_mass,left_screen,0.47435897435897434,1,1,2
95,left_mass,right_screen,0.47435897435897434,1,1,2
95,left_mass,split_screen,0.5256410256410257,1,2,1
95,left_mass,mobile_reserve,0.5256410256410257,1,2,1
95,right_mass,left_screen,0.47435897435897434,1,1,2
95,right_mass,right_screen,0.47435897435897434,1,1,2
95,right_mass,split_screen,0.5256410256410257,1,2,1
95,right_mass,mobile_reserve,0.5256410256410257,1,2,1
95,split_raid,left_screen,0.47435897435897434,1,1,2
95,split_raid,right_screen,0.47435897435897434,1,1,2
95,split_raid,split_screen,0.8461538461538461,2,3,0
95,split_raid,mobile_reserve,0.8461538461538461,2,3,0
95,feint_switch,left_screen,0.47435897435897434,1,1,2
95,feint_switch,right_screen,0.47435897435897434,1,1,2
95,feint_switch,split_screen,0.5256410256410257,1,2,1
95,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
