epoch,loss,action_accuracy,samples,demo_success_rate,balanced_loss
1,3.002091215716468,0.23151822457378013,9072,1.0,1
2,2.531765792104933,0.3716931216931217,9072,1.0,1
3,2.1541949212551117,0.35978835978835977,9072,1.0,1
4,1.9867604209317102,0.2900867136978248,9072,1.0,1
5,1.9070487883355882,0.28964579659024103,9072,1.0,1
6,1.8540273937914107,0.2940917107583774,9072,1.0,1
7,1.8141368925571442,0.29897854203409757,9072,1.0,1
8,1.7764949334992304,0.3031305114638448,9072,1.0,1
9,1.7550054258770413,0.3168724279835391,9072,1.0,1
10,1.7238418327437506,0.33627278071722516,9072,1.0,1
11,1.7004640301068623,0.32572751322751325,9072,1.0,1
12,1.6646112667189703,0.3471854791299236,9072,1.0,1
13,1.6058396498362224,0.3610376249265138,9072,1.0,1
14,1.5223018361462488,0.38495737801293356,9072,1.0,1
15,1.4138322075208027,0.3924162257495591,9072,1.0,1
16,1.3213777475886874,0.4035493827160494,9072,1.0,1
17,1.2563201652632818,0.40038947677836567,9072,1.0,1
18,1.2132072647412617,0.41640946502057613,9072,1.0,1
19,1.1846631036864386,0.40428424456202233,9072,1.0,1
20,1.1654832793606653,0.41203703703703703,9072,1.0,1
21,1.1457807934946485,0.4104570840681952,9072,1.0,1
22,1.1282195217079587,0.43584656084656087,9072,1.0,1
23,1.1231216821405623,0.4153071722516167,9072,1.0,1
24,1.1077504240804248,0.4187610229276896,9072,1.0,1
25,1.0931341879897647,0.4261463844797178,9072,1.0,1
26,1.087452780869272,0.4506172839506173,9072,1.0,1
27,1.0721185091469023,0.4463918283362728,9072,1.0,1
28,1.0599116136630375,0.43540564373897706,9072,1.0,1
29,1.0461371375454798,0.4513888888888889,9072,1.0,1
30,1.0379746523168352,0.4481554967666079,9072,1.0,1
31,1.0226969404353037,0.45616549088771313,9072,1.0,1
32,1.0143917070494757,0.46832745443856555,9072,1.0,1
33,0.9949153347147836,0.4676660787771899,9072,1.0,1
34,0.9745097872283723,0.48578042328042326,9072,1.0,1
35,0.9639549785190158,0.48148148148148145,9072,1.0,1
36,0.95128067334493,0.491549088771311,9072,1.0,1
37,0.9312518288691839,0.5029027042915932,9072,1.0,1
38,0.9187655184004042,0.4965094062316285,9072,1.0,1
39,0.9020861403809654,0.5180408583186361,9072,1.0,1
40,0.8875396913952298,0.5120884773662552,9072,1.0,1
41,0.8807746254735522,0.5256099353321576,9072,1.0,1
42,0.8653321795993381,0.522633744855967,9072,1.0,1
43,0.8557207071118884,0.519510582010582,9072,1.0,1
44,0.8423056751489639,0.5340241034685479,9072,1.0,1
45,0.83830217189259,0.527851263962375,9072,1.0,1
46,0.8286437938610712,0.5376616696061141,9072,1.0,1
47,0.8201937079429626,0.5400132275132276,9072,1.0,1
48,0.818048745393753,0.5397192827748384,9072,1.0,1
49,0.8111499647299448,0.5311213991769548,9072,1.0,1
50,0.801172160440021,0.553314226925338,9072,1.0,1
51,0.8007446378469467,0.5509626690182245,9072,1.0,1
52,0.7917911029524274,0.5585684891240447,9072,1.0,1
53,0.7859201911422942,0.5471413874191652,9072,1.0,1
54,0.7831893497043185,0.5687830687830688,9072,1.0,1
55,0.780356056160397,0.5488683127572016,9072,1.0,1
56,0.7816320906082789,0.5527630805408583,9072,1.0,1
57,0.7681160635418363,0.5627204585537919,9072,1.0,1
58,0.7776334616873,0.5519914756025868,9072,1.0,1
59,0.7676411817471186,0.5777851263962375,9072,1.0,1
60,0.7649170888794793,0.564484126984127,9072,1.0,1
61,0.761307332250807,0.5549309229864785,9072,1.0,1
62,0.762246213025517,0.5706569664902998,9072,1.0,1
63,0.7574569765064452,0.5619121105232217,9072,1.0,1
64,0.7554551462332407,0.5720532039976485,9072,1.0,1
65,0.7502927250332303,0.5651455026455027,9072,1.0,1
66,0.7509296387434006,0.5818268665490888,9072,1.0,1
67,0.7469877087407641,0.5597810111699001,9072,1.0,1
68,0.7440725415945053,0.5688565549676661,9072,1.0,1
69,0.7477479411496056,0.5731187536743092,9072,1.0,1
70,0.744017685453097,0.5750661375661376,9072,1.0,1
71,0.737680423590872,0.5768298059964727,9072,1.0,1
72,0.734383299946785,0.5722736625514403,9072,1.0,1
73,0.7391951299375958,0.5772339800117577,9072,1.0,1
74,0.7371259298589494,0.5815696649029982,9072,1.0,1
75,0.7304275300767686,0.5815329218106996,9072,1.0,1
76,0.7341799007521735,0.5792548500881834,9072,1.0,1
77,0.7246944606304169,0.5811654908877131,9072,1.0,1
78,0.7263665331734551,0.5826719576719577,9072,1.0,1
79,0.7275668995247947,0.5778586125808348,9072,1.0,1
80,0.7223928802543216,0.5893959435626103,9072,1.0,1
