graph_encoder,relative_step,n_available,n_episode,tracking_rate_mean,connectivity_mean,chain_closed_mean,recovery_cdf
no_graph,-20,50,50,0.333333,0.853333,0,0
no_graph,-19,50,50,0.333333,0.84,0,0
no_graph,-18,50,50,0.333333,0.82,0,0
no_graph,-17,50,50,0.333333,0.89,0,0
no_graph,-16,50,50,0.333333,0.826667,0,0
no_graph,-15,50,50,0.333333,0.846667,0,0
no_graph,-14,50,50,0.333333,0.85,0,0
no_graph,-13,50,50,0.333333,0.833333,0,0
no_graph,-12,50,50,0.34,0.9,0,0
no_graph,-11,50,50,0.473333,0.88,0,0
no_graph,-10,50,50,0.546667,0.82,0,0
no_graph,-9,50,50,0.56,0.85,0,0
no_graph,-8,50,50,0.5,0.806667,0,0
no_graph,-7,50,50,0.493333,0.84,0,0
no_graph,-6,50,50,0.426667,0.866667,0,0
no_graph,-5,50,50,0.38,0.84,0,0
no_graph,-4,50,50,0.34,0.88,0,0
no_graph,-3,50,50,0.3,0.85,0,0
no_graph,-2,50,50,0.273333,0.793333,0,0
no_graph,-1,50,50,0.246667,0.826667,0,0
no_graph,0,50,50,0.213333,0.206667,0,0
no_graph,1,50,50,0.2,0.23,0,0
no_graph,2,50,50,0.173333,0.233333,0,0
no_graph,3,50,50,0.126667,0.223333,0,0
no_graph,4,50,50,0.12,0.246667,0.04,0.04
no_graph,5,48,50,0.0902778,0.215278,0.0833333,0.12
no_graph,6,44,50,0.0681818,0.200758,0,0.12
no_graph,7,44,50,0.0681818,0.231061,0,0.12
no_graph,8,44,50,0.0606061,0.227273,0,0.12
no_graph,9,44,50,0.0606061,0.234848,0,0.12
no_graph,10,44,50,0.0606061,0.231061,0,0.12
no_graph,11,44,50,0.0606061,0.231061,0,0.12
no_graph,12,44,50,0.0606061,0.238636,0,0.12
no_graph,13,44,50,0.0606061,0.204545,0,0.12
no_graph,14,44,50,0.0606061,0.200758,0,0.12
no_graph,15,44,50,0.0606061,0.0454545,0,0.12
no_graph,16,44,50,0.0606061,0.00378788,0,0.12
no_graph,17,44,50,0.0606061,0.00757576,0,0.12
no_graph,18,44,50,0.0454545,0.00757576,0,0.12
no_graph,19,44,50,0.0378788,0.00757576,0,0.12
no_graph,20,44,50,0.030303,0.00757576,0,0.12
no_graph,21,44,50,0.00757576,0.00757576,0,0.12
no_graph,22,44,50,0,0.00378788,0,0.12
no_graph,23,44,50,0,0.00378788,0,0.12
no_graph,24,44,50,0,0.00757576,0,0.12
no_graph,25,44,50,0,0.00757576,0,0.12
no_graph,26,44,50,0,0,0,0.12
no_graph,27,44,50,0,0,0,0.12
no_graph,28,44,50,0,0,0,0.12
no_graph,29,44,50,0,0,0,0.12
no_graph,30,44,50,0,0,0,0.12
no_graph,31,44,50,0,0,0,0.12
no_graph,32,44,50,0,0,0,0.12
no_graph,33,44,50,0,0,0,0.12
no_graph,34,44,50,0,0,0,0.12
no_graph,35,44,50,0,0,0,0.12
no_graph,36,44,50,0,0,0,0.12
no_graph,37,44,50,0,0,0,0.12
no_graph,38,44,50,0,0,0,0.12
no_graph,39,44,50,0,0,0,0.12
no_graph,40,44,50,0,0,0,0.12
no_graph,41,44,50,0,0,0,0.12
no_graph,42,44,50,0,0,0,0.12
no_graph,43,44,50,0,0,0,0.12
no_graph,44,44,50,0,0,0,0.12
no_graph,45,44,50,0,0,0,0.12
no_graph,46,44,50,0,0,0,0.12
no_graph,47,44,50,0,0,0,0.12
no_graph,48,44,50,0,0,0,0.12
no_graph,49,44,50,0,0,0,0.12
no_graph,50,44,50,0,0,0,0.12
no_graph,51,44,50,0,0,0,0.12
no_graph,52,44,50,0,0,0,0.12
no_graph,53,44,50,0,0,0,0.12
no_graph,54,44,50,0,0,0,0.12
no_graph,55,44,50,0,0,0,0.12
no_graph,56,44,50,0,0,0,0.12
no_graph,57,44,50,0,0,0,0.12
no_graph,58,44,50,0,0,0,0.12
no_graph,59,44,50,0,0,0,0.12
no_graph,60,44,50,0,0,0,0.12
