update,loss,policy_loss,value_loss,entropy,train_avg_reward,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_avg_steps,eval_avg_distance
1,3.7549054622650146,-0.0035307142340267697,7.5468900601069135,1.5008851885795593,0.02497151680290699,0.6,0.4,0.0,72.1,3.9833224614461265
2,0.6490419010321299,-0.0028583124512806535,1.3335768381754558,1.4888207912445068,0.08888158947229385,,,,,
3,1.415042221546173,-0.0012319510181744893,2.8630780577659607,1.5264843602975209,0.1304602175951004,,,,,
4,1.7421727975209553,-0.00025013954533884924,3.5146789948145547,1.4916573961575825,0.1444038301706314,,,,,
5,1.2627558559179306,-0.0005674889932076136,2.5549546678860984,1.4154009918371837,0.0797569677233696,0.6,0.25,0.15,68.95,3.9316783905029298
6,2.134025275707245,-0.001037481628979246,4.300722261269887,1.529837926228841,0.17736069858074188,,,,,
7,1.1868171940247219,-0.002018152231660982,2.409204880396525,1.5767121215661366,0.19101618230342865,,,,,
8,1.5154021282990773,-0.00016623021413882574,3.0624725222587585,1.5667896270751953,0.1777793914079666,,,,,
9,1.1172965069611867,-0.0006637115341921648,2.2657124996185303,1.489602913459142,0.04339245334267616,,,,,
10,1.3354608019193013,-0.0017396007509281237,2.704131086667379,1.4865144491195679,0.13611215353012085,0.75,0.15,0.1,63.7,3.5758202036221816
11,2.086791535218557,-0.0008693479467183352,4.205374777317047,1.5026533206303914,0.09347613900899887,,,,,
12,1.5187275012334187,-0.0005812453649317225,3.0686833262443542,1.5032895803451538,0.08283846080303192,,,,,
13,0.9882105042537054,-0.0018020631978288293,2.0107541580994925,1.5364530781904857,0.11994612962007523,,,,,
14,2.5901559392611184,-0.0004008833784610033,5.211662332216899,1.5274379948774974,0.022464990615844727,,,,,
15,1.9393953382968903,-0.0003236989335467418,3.90990420182546,1.523305853207906,0.003460715292021632,0.8,0.15,0.05,73.2,3.3359203408161804
16,2.3359039425849915,-0.0025003900130589805,4.708270748456319,1.5731041928132374,0.11333311349153519,,,,,
17,3.1135910948117576,-0.00031065296692152816,6.258339881896973,1.5268171727657318,0.03584863618016243,,,,,
18,1.829246610403061,-0.002344281024610003,3.6938522855440774,1.5335274934768677,0.12161391228437424,,,,,
19,1.2061743040879567,-0.0012066235455373924,2.445756117502848,1.5497123996416728,0.13012029230594635,,,,,
20,1.2920302152633667,-0.001018562198927005,2.6152231295903525,1.4562791883945465,0.15273475646972656,0.85,0.15,0.0,57.1,3.5299404521783195
21,1.6214097738265991,-0.001319950873342653,3.2756937940915427,1.5117175181706746,0.07023335248231888,,,,,
22,1.693116048971812,-0.001216308136160175,3.41907932360967,1.5207310616970062,0.19204889237880707,,,,,
23,2.3456109364827475,-0.0023661870509386063,4.726565341154735,1.5305562615394592,0.15738506615161896,,,,,
24,2.581161161263784,-0.0017614772853751977,5.1947165330251055,1.4435636401176453,0.16206251084804535,,,,,
25,0.8542150060335795,-0.0021681494545191526,1.7428629497687023,1.504831959803899,0.12611067295074463,0.65,0.35,0.0,74.7,3.765160421530406
26,1.832167426745097,-0.0009834968950599432,3.697204291820526,1.5451227724552155,0.12833179533481598,,,,,
27,0.833929161230723,-0.0024643418146297336,1.7033395568529766,1.52762704094251,0.11038738489151001,,,,,
28,1.870884617169698,-0.0004970758066823086,3.772086501121521,1.4661582211653392,0.07531719654798508,,,,,
29,2.9295551975568137,-0.0007741475710645318,5.890543659528096,1.4942465424537659,0.13694988191127777,,,,,
30,0.9814785222212473,-0.0018228982420017321,1.9990891218185425,1.6243147253990173,0.05453447997570038,0.65,0.25,0.1,77.05,3.9901980191469186
